P,V,T
103.158,512,2.00306
103.138,512,2.00306
103.117,512,2.00306
103.096,512,2.00306
103.076,512,2.00306
103.055,512,2.00306
103.035,512,2.00306
103.014,512,2.00306
102.994,512,2.00306
102.973,512,2.00306
102.953,512,2.00306
102.932,512,2.00306
102.911,512,2.00306
102.891,512,2.00306
102.87,512,2.00306
102.85,512,2.00306
102.829,512,2.00306
102.809,512,2.00306
102.788,512,2.00306
102.767,512,2.00306
102.747,512,2.00306
102.726,512,2.00306
102.706,512,2.00306
102.685,512,2.00306
102.665,512,2.00306
102.644,512,2.00307
102.623,512,2.00306
102.603,512,2.00307
102.582,512,2.00307
102.561,512,2.00307
102.541,512,2.00307
102.52,512,2.00306
102.5,512,2.00307
102.479,512,2.00307
102.458,512,2.00307
102.438,512,2.00307
102.417,512,2.00307
102.397,512,2.00307
102.376,512,2.00307
102.355,512,2.00307
102.335,512,2.00307
102.314,512,2.00307
102.293,512,2.00307
102.273,512,2.00307
102.252,512,2.00307
102.232,512,2.00307
102.211,512,2.00307
102.19,512,2.00307
102.17,512,2.00307
102.149,512,2.00307
102.129,512,2.00307
102.108,512,2.00307
102.087,512,2.00307
102.067,512,2.00307
102.046,512,2.00307
102.026,512,2.00307
102.005,512,2.00307
101.984,512,2.00307
101.964,512,2.00307
101.943,512,2.00307
101.923,512,2.00307
101.902,512,2.00307
101.882,512,2.00307
101.861,512,2.00307
101.84,512,2.00307
101.82,512,2.00307
101.799,512,2.00307
101.779,512,2.00307
101.758,512,2.00307
101.737,512,2.00307
101.717,512,2.00307
101.696,512,2.00307
101.675,512,2.00307
101.655,512,2.00307
101.634,512,2.00307
101.614,512,2.00307
101.593,512,2.00307
101.573,512,2.00307
101.552,512,2.00307
101.531,512,2.00307
101.511,512,2.00307
101.49,512,2.00307
101.469,512,2.00307
101.449,512,2.00307
101.428,512,2.00307
101.408,512,2.00307
101.387,512,2.00307
101.366,512,2.00307
101.346,512,2.00307
101.325,512,2.00307
101.304,512,2.00307
101.284,512,2.00307
101.263,512,2.00307
101.243,512,2.00307
101.222,512,2.00307
101.201,512,2.00307
101.181,512,2.00307
101.16,512,2.00307
101.139,512,2.00307
101.119,512,2.00307
101.098,512,2.00307
101.077,512,2.00307
101.057,512,2.00307
101.036,512,2.00307
101.015,512,2.00307
100.995,512,2.00307
100.974,512,2.00307
100.953,512,2.00307
100.933,512,2.00307
100.912,512,2.00307
100.891,512,2.00307
100.87,512,2.00307
100.85,512,2.00307
100.829,512,2.00307
100.808,512,2.00307
100.788,512,2.00307
100.767,512,2.00307
100.746,512,2.00307
100.726,512,2.00307
100.705,512,2.00307
100.684,512,2.00307
100.664,512,2.00307
100.643,512,2.00307
100.622,512,2.00307
100.602,512,2.00307
100.581,512,2.00307
100.56,512,2.00307
100.539,512,2.00307
100.519,512,2.00307
100.498,512,2.00307
100.478,512,2.00306
100.457,512,2.00307
100.436,512,2.00306
100.415,512,2.00306
100.395,512,2.00307
100.374,512,2.00307
100.353,512,2.00307
100.333,512,2.00306
100.312,512,2.00307
100.291,512,2.00306
100.27,512,2.00306
100.25,512,2.00306
100.229,512,2.00306
100.208,512,2.00306
100.188,512,2.00306
100.167,512,2.00306
100.146,512,2.00306
100.126,512,2.00306
100.105,512,2.00306
100.084,512,2.00306
100.064,512,2.00306
100.043,512,2.00306
100.023,512,2.00306
100.002,512,2.00306
99.9812,512,2.00306
99.9605,512,2.00306
99.9398,512,2.00306
99.9192,512,2.00306
99.8986,512,2.00306
99.878,512,2.00306
99.8574,512,2.00306
99.8368,512,2.00306
99.8162,512,2.00306
99.7955,512,2.00306
99.7749,512,2.00306
99.7543,512,2.00305
99.7337,512,2.00306
99.7131,512,2.00306
99.6924,512,2.00305
99.6718,512,2.00305
99.6512,512,2.00305
99.6306,512,2.00305
99.61,512,2.00305
99.5894,512,2.00305
99.5688,512,2.00305
99.5482,512,2.00305
99.5276,512,2.00305
99.5071,512,2.00305
99.4865,512,2.00305
99.4659,512,2.00305
99.4453,512,2.00305
99.4247,512,2.00305
99.4041,512,2.00305
99.3836,512,2.00305
99.3631,512,2.00305
99.3425,512,2.00305
99.3219,512,2.00305
99.3013,512,2.00305
99.2807,512,2.00304
99.2602,512,2.00305
99.2397,512,2.00304
99.2191,512,2.00304
99.1985,512,2.00304
99.178,512,2.00304
99.1575,512,2.00304
99.1369,512,2.00304
99.1163,512,2.00304
99.0958,512,2.00304
99.0753,512,2.00304
99.0547,512,2.00304
99.0342,512,2.00304
99.0137,512,2.00304
98.9931,512,2.00304
98.9726,512,2.00304
98.9521,512,2.00304
98.9316,512,2.00304
98.911,512,2.00304
98.8906,512,2.00304
98.87,512,2.00304
98.8496,512,2.00304
98.829,512,2.00304
98.8086,512,2.00303
98.788,512,2.00304
98.7675,512,2.00303
98.7471,512,2.00303
98.7266,512,2.00303
98.7062,512,2.00303
98.6857,512,2.00303
98.6653,512,2.00303
98.6448,512,2.00303
98.6244,512,2.00303
98.6039,512,2.00303
98.5835,512,2.00303
98.563,512,2.00303
98.5425,512,2.00303
98.5222,512,2.00302
98.5017,512,2.00303
98.4812,512,2.00303
98.4608,512,2.00303
98.4404,512,2.00302
98.4199,512,2.00302
98.3995,512,2.00302
98.3791,512,2.00302
98.3586,512,2.00302
98.3383,512,2.00302
98.3179,512,2.00302
98.2974,512,2.00302
98.277,512,2.00302
98.2567,512,2.00302
98.2363,512,2.00302
98.216,512,2.00302
98.1956,512,2.00302
98.1752,512,2.00302
98.1548,512,2.00302
98.1344,512,2.00301
98.114,512,2.00301
98.0937,512,2.00302
98.0734,512,2.00301
98.053,512,2.00301
98.0327,512,2.00301
98.0124,512,2.00301
97.9919,512,2.00301
97.9717,512,2.00301
97.9513,512,2.00301
97.931,512,2.00301
97.9107,512,2.00301
97.8904,512,2.00301
97.87,512,2.00301
97.8498,512,2.00301
97.8295,512,2.003
97.8092,512,2.003
97.7889,512,2.003
97.7685,512,2.003
97.7483,512,2.003
97.728,512,2.003
97.7077,512,2.003
97.6874,512,2.003
97.6671,512,2.003
97.6469,512,2.003
97.6266,512,2.003
97.6063,512,2.003
97.5859,512,2.003
97.5658,512,2.003
97.5454,512,2.003
97.5252,512,2.003
97.5049,512,2.003
97.4846,512,2.00299
97.4644,512,2.00299
97.4441,512,2.00299
97.4239,512,2.00299
97.4037,512,2.00299
97.3834,512,2.00299
97.3631,512,2.00299
97.3429,512,2.00299
97.3227,512,2.00299
97.3025,512,2.00299
97.2822,512,2.00299
97.2619,512,2.00299
97.2418,512,2.00299
97.2216,512,2.00298
97.2013,512,2.00298
97.1811,512,2.00298
97.1609,512,2.00298
97.1407,512,2.00298
97.1205,512,2.00298
97.1004,512,2.00298
97.0802,512,2.00298
97.06,512,2.00298
97.0399,512,2.00298
97.0197,512,2.00298
96.9996,512,2.00298
96.9794,512,2.00297
96.9592,512,2.00297
96.939,512,2.00297
96.9188,512,2.00297
96.8987,512,2.00297
96.8785,512,2.00297
96.8584,512,2.00297
96.8383,512,2.00297
96.8181,512,2.00297
96.7979,512,2.00297
96.7778,512,2.00297
96.7577,512,2.00297
96.7376,512,2.00297
96.7175,512,2.00297
96.6973,512,2.00296
96.6773,512,2.00296
96.6572,512,2.00296
96.6371,512,2.00296
96.617,512,2.00296
96.5969,512,2.00296
96.577,512,2.00296
96.5569,512,2.00296
96.5368,512,2.00296
96.5168,512,2.00296
96.4967,512,2.00296
96.4767,512,2.00295
96.4567,512,2.00296
96.4367,512,2.00295
96.4166,512,2.00295
96.3966,512,2.00295
96.3766,512,2.00295
96.3567,512,2.00295
96.3366,512,2.00295
96.3167,512,2.00295
96.2968,512,2.00295
96.2767,512,2.00295
96.2568,512,2.00295
96.2368,512,2.00295
96.2169,512,2.00294
96.1969,512,2.00294
96.1771,512,2.00294
96.1571,512,2.00294
96.1372,512,2.00294
96.1173,512,2.00294
96.0974,512,2.00294
96.0776,512,2.00294
96.0576,512,2.00294
96.0379,512,2.00294
96.018,512,2.00294
95.9982,512,2.00293
95.9783,512,2.00293
95.9584,512,2.00293
95.9385,512,2.00293
95.9187,512,2.00293
95.8989,512,2.00293
95.8789,512,2.00293
95.8591,512,2.00293
95.8393,512,2.00293
95.8195,512,2.00293
95.7996,512,2.00293
95.7797,512,2.00293
95.76,512,2.00293
95.7402,512,2.00292
95.7203,512,2.00292
95.7006,512,2.00292
95.6808,512,2.00292
95.6609,512,2.00292
95.6411,512,2.00292
95.6214,512,2.00292
95.6015,512,2.00292
95.5818,512,2.00292
95.562,512,2.00292
95.5422,512,2.00291
95.5224,512,2.00291
95.5028,512,2.00291
95.4829,512,2.00291
95.4632,512,2.00291
95.4434,512,2.00291
95.4237,512,2.00291
95.4039,512,2.00291
95.3842,512,2.00291
95.3645,512,2.00291
95.3448,512,2.00291
95.325,512,2.0029
95.3053,512,2.0029
95.2856,512,2.0029
95.2659,512,2.0029
95.2461,512,2.0029
95.2264,512,2.0029
95.2067,512,2.0029
95.1871,512,2.0029
95.1673,512,2.0029
95.1476,512,2.0029
95.1279,512,2.0029
95.1082,512,2.0029
95.0885,512,2.00289
95.0689,512,2.00289
95.0492,512,2.00289
95.0295,512,2.00289
95.0099,512,2.00289
94.9902,512,2.00289
94.9707,512,2.00289
94.951,512,2.00289
94.9314,512,2.00289
94.9118,512,2.00289
94.8921,512,2.00288
94.8725,512,2.00288
94.8529,512,2.00288
94.8334,512,2.00288
94.8137,512,2.00288
94.7941,512,2.00288
94.7745,512,2.00288
94.755,512,2.00288
94.7354,512,2.00288
94.7159,512,2.00288
94.6964,512,2.00287
94.6769,512,2.00288
94.6573,512,2.00287
94.6378,512,2.00287
94.6181,512,2.00287
94.5987,512,2.00287
94.5791,512,2.00287
94.5597,512,2.00287
94.5401,512,2.00287
94.5206,512,2.00287
94.5011,512,2.00287
94.4817,512,2.00287
94.4621,512,2.00286
94.4427,512,2.00286
94.4232,512,2.00286
94.4037,512,2.00286
94.3841,512,2.00286
94.3647,512,2.00286
94.3452,512,2.00286
94.3258,512,2.00286
94.3063,512,2.00286
94.2868,512,2.00285
