,time,diff_v
15117,0.15117,493.7108573892036
15118,0.15118,493.6403870620795
15119,0.15119000000000002,493.5700655570371
15120,0.1512,493.49987508432537
15121,0.15121,493.4298519003025
15122,0.15122000000000002,493.36003928211227
15123,0.15123,493.29037313095995
15124,0.15124,493.2209529817333
15125,0.15125000000000002,493.15183823903396
15126,0.15126,493.08292863260965
15127,0.15127000000000002,493.01433541392294
15128,0.15128000000000003,492.9460733911146
15129,0.15129,492.87809368027513
15130,0.15130000000000002,492.8104500498134
15131,0.15131,492.7431449267147
15132,0.15132,492.67612601838465
15133,0.15133000000000002,492.60953111636604
15134,0.15134,492.54329789115997
15135,0.15135,492.47740109794506
15136,0.15136000000000002,492.41182768682796
15137,0.15137,492.34676507425775
15138,0.15138000000000001,492.2820003249524
15139,0.15139000000000002,492.21766717571904
15140,0.1514,492.15375469074394
15141,0.15141000000000002,492.09025377423427
15142,0.15142,492.0272580848246
15143,0.15143,491.9646541386197
15144,0.15144000000000002,491.9024969138327
15145,0.15145,491.8408570833834
15146,0.15146,491.779767911654
15147,0.15147000000000002,491.7191520253274
15148,0.15148,491.65913849618045
15149,0.15149,491.59967676895945
15150,0.15150000000000002,491.54085132988564
15151,0.15151,491.4826407634196
15152,0.15152000000000002,491.4251115599186
15153,0.15153000000000003,491.368233829146
15154,0.15154,491.3121541405093
15155,0.15155000000000002,491.25677647757885
15156,0.15156,491.20220817003786
15157,0.15157,491.1484638729906
15158,0.15158000000000002,491.0955772821138
15159,0.15159,491.04368217128115
15160,0.1516,490.99264773004353
15161,0.15161000000000002,490.9425866249332
15162,0.15162,490.8935865714406
15163,0.15163000000000001,490.8455805454985
15164,0.15164000000000002,490.7987005606655
15165,0.15165,490.75296188887495
15166,0.15166000000000002,490.70835939534794
15167,0.15167,490.66489236054844
15168,0.15168,490.62266202979566
15169,0.15169000000000002,490.58168114666273
15170,0.1517,490.54190021936205
15171,0.15171,490.5034423055774
15172,0.15172000000000002,490.46636317486684
15173,0.15173,490.4305103198421
15174,0.15174,490.3960353062564
15175,0.15175000000000002,490.36290751595095
15176,0.15176,490.3312247335531
15177,0.15177000000000002,490.3008543368737
15178,0.15178000000000003,490.2718876535832
15179,0.15179,490.24436835280267
15180,0.15180000000000002,490.21821071218324
15181,0.15181,490.193449895139
15182,0.15182,490.1700631316328
15183,0.15183000000000002,490.14814774151756
15184,0.15184,490.1275367021748
15185,0.15185,490.10833626281135
15186,0.15186000000000002,490.09047978281956
15187,0.15187,490.0739536431438
15188,0.15188000000000001,490.05880678804425
15189,0.15189000000000002,490.04487830507276
15190,0.1519,490.0322744094225
15191,0.15191000000000002,490.02091678968986
15192,0.15192,490.0107452530153
15193,0.15193,490.00180421468247
15194,0.15194000000000002,489.9939709202513
15195,0.15195,489.98727688328137
15196,0.15196,489.981716222844
15197,0.15197000000000002,489.9771829999019
15198,0.15198,489.97364488264395
15199,0.15199000000000001,489.9711427753847
15200,0.15200000000000002,489.9696397675359
15201,0.15201,489.9690040555672
15202,0.15202000000000002,489.9692445577478
15203,0.15203000000000003,489.9702855042045
15204,0.15204,489.97221269451643
15205,0.15205000000000002,489.9749134070277
15206,0.15206,489.9782927143614
15207,0.15207,489.98242579550845
15208,0.15208000000000002,489.9871577700141
15209,0.15209,489.9925863637744
15210,0.1521,489.9986294290238
15211,0.15211000000000002,490.0052800713172
15212,0.15212,490.0124186144391
15213,0.15213000000000002,490.0201619300233
15214,0.15214000000000003,490.0284321907038
15215,0.15215,490.03714909161044
15216,0.15216000000000002,490.0463934731713
15217,0.15217,490.05604737450454
15218,0.15218,490.0661641910299
15219,0.15219000000000002,490.07672188015283
15220,0.1522,490.08772545177817
15221,0.15221,490.0991504350121
15222,0.15222000000000002,490.1110078427169
15223,0.15223,490.1233092004172
15224,0.15224000000000001,490.13610515155085
15225,0.15225000000000002,490.14930882584673
15226,0.15226,490.1629357832982
15227,0.15227000000000002,490.17707449796865
15228,0.15228,490.19159663573595
15229,0.15229,490.20672083105046
15230,0.15230000000000002,490.2222605973192
15231,0.15231,490.2383233702313
15232,0.15232,490.25494159283045
15233,0.15233000000000002,490.2720529571438
15234,0.15234,490.2898108804856
15235,0.15235,490.3080335110186
15236,0.15236000000000002,490.3269342944533
15237,0.15237,490.3463797135351
15238,0.15238000000000002,490.3665211914475
15239,0.15239000000000003,490.3872308878008
15240,0.1524,490.4086915948052
15241,0.15241000000000002,490.4308313583156
15242,0.15242,490.45362812482387
15243,0.15243,490.47715427666384
15244,0.15244000000000002,490.5013317465748
15245,0.15245,490.526301785127
15246,0.15246,490.55196081793537
15247,0.15247000000000002,490.5784337834592
15248,0.15248,490.60562024090683
15249,0.15249000000000001,490.63359742890304
15250,0.15250000000000002,490.6623463759364
15251,0.15251,490.6918550486369
15252,0.15252000000000002,490.72214245097985
15253,0.15253,490.7532150241049
15254,0.15254,490.78498600149237
15255,0.15255000000000002,490.8175835483386
15256,0.15256,490.85093286740494
15257,0.15257,490.8849975850108
15258,0.15258000000000002,490.91983847435307
15259,0.15259,490.95541611415365
15260,0.1526,490.9916464873843
15261,0.15261000000000002,491.0285311022041
15262,0.15262,491.06611027968427
15263,0.15263000000000002,491.1043348722786
15264,0.15264000000000003,491.143139710534
15265,0.15265,491.1825091610036
15266,0.15266000000000002,491.22246581587416
15267,0.15267,491.2629637534209
15268,0.15268,491.30395437643404
15269,0.15269000000000002,491.3453440670115
15270,0.1527,491.38718032807435
15271,0.15271,491.4294002228914
15272,0.15272000000000002,491.47195528425584
15273,0.15273,491.5147873893813
15274,0.15274000000000001,491.55788273859366
15275,0.15275000000000002,491.60117736807365
15276,0.15276,491.6446214674405
15277,0.15277000000000002,491.6880876721359
15278,0.15278,491.7316939433982
15279,0.15279,491.7752030997125
15280,0.15280000000000002,491.818621777334
15281,0.15281,491.86195790222325
15282,0.15282,491.90513908768094
15283,0.15283000000000002,491.94801114792307
15284,0.15284,491.9905888101217
15285,0.15285,492.0327921581087
15286,0.15286000000000002,492.07458069090194
15287,0.15287,492.11583595175284
15288,0.15288000000000002,492.1566853541725
15289,0.15289000000000003,492.19691743830396
15290,0.1529,492.2365145306303
15291,0.15291000000000002,492.2754066613368
15292,0.15292,492.3136134566335
15293,0.15293,492.3510374780002
15294,0.15294000000000002,492.38758859864856
15295,0.15295,492.42335064414544
15296,0.15296,492.45819075365586
15297,0.15297000000000002,492.4921725961963
15298,0.15298,492.5251926219734
15299,0.15299000000000001,492.5571958886645
15300,0.15300000000000002,492.5881970064372
15301,0.15301,492.61826085458904
15302,0.15302000000000002,492.6472063015395
15303,0.15303,492.67507705581113
15304,0.15304,492.70196758683454
15305,0.15305000000000002,492.7277208937047
15306,0.15306,492.75246970304715
15307,0.15307,492.7760179108937
15308,0.15308000000000002,492.7985740316407
15309,0.15309,492.82003912823563
15310,0.1531,492.8404378552159
15311,0.15311000000000002,492.85969769352596
15312,0.15312,492.87795779627703
15313,0.15313000000000002,492.8951742400109
15314,0.15314000000000003,492.9112725595172
15315,0.15315,492.92640563626287
15316,0.15316000000000002,492.9404723222633
15317,0.15317,492.95358583780353
15318,0.15318,492.96570848347324
15319,0.15319000000000002,492.9769040551077
15320,0.1532,492.98716755086855
15321,0.15321,492.99647308513505
15322,0.15322000000000002,493.00488655542233
15323,0.15323,493.01244458687574
15324,0.15324000000000002,493.0191326441301
15325,0.15325000000000003,493.02504989608883
15326,0.15326,493.03014881809986
15327,0.15327000000000002,493.0345449823937
15328,0.15328,493.0381512923476
15329,0.15329,493.04103847051465
15330,0.15330000000000002,493.04323526964265
15331,0.15331,493.04476243593956
15332,0.15332,493.0456318006232
15333,0.15333000000000002,493.04588242947057
15334,0.15334,493.0454857271842
15335,0.15335000000000001,493.0445194664743
15336,0.15336000000000002,493.04298099427194
15337,0.15337,493.04089357979063
15338,0.15338000000000002,493.03824509729134
15339,0.15339000000000003,493.0350800174325
15340,0.1534,493.03145135746314
15341,0.15341000000000002,493.0272403652622
15342,0.15342,493.0225932416431
15343,0.15343,493.0174213698384
15344,0.15344000000000002,493.01188075261473
15345,0.15345,493.0058199514102
15346,0.15346,492.9993133990788
15347,0.15347000000000002,492.9923518507398
15348,0.15348,492.9850149321395
15349,0.15349000000000002,492.97722551168533
15350,0.15350000000000003,492.9689907133337
15351,0.15351,492.96029620473485
15352,0.15352000000000002,492.95128884493806
15353,0.15353,492.94175829187407
15354,0.15354,492.931874219714
15355,0.15355000000000002,492.92154956046573
15356,0.15356,492.91083712264907
15357,0.15357,492.89977083312715
15358,0.15358000000000002,492.88832156685174
15359,0.15359,492.8764390947931
15360,0.15360000000000001,492.8641315939666
15361,0.15361000000000002,492.85154816179886
15362,0.15362,492.8385480546578
15363,0.15363000000000002,492.82523810803946
15364,0.15364,492.81153101437195
15365,0.15365,492.79754016984816
15366,0.15366000000000002,492.7831396356157
15367,0.15367,492.7685391490588
15368,0.15368,492.7536237392146
15369,0.15369000000000002,492.73846487952375
15370,0.1537,492.723045928449
15371,0.15371,492.70736941645146
15372,0.15372000000000002,492.6915108779684
15373,0.15373,492.67549008677213
15374,0.15374000000000002,492.65935063175687
15375,0.15375000000000003,492.6430372629775
15376,0.15376,492.6267075355416
15377,0.15377000000000002,492.6103052728419
15378,0.15378,492.593923277625
15379,0.15379,492.5775646104773
15380,0.15380000000000002,492.5612571396465
15381,0.15381,492.5450715631575
15382,0.15382,492.52907516796483
15383,0.15383000000000002,492.51327161406533
15384,0.15384,492.49777479551045
15385,0.15385000000000001,492.48250809894415
15386,0.15386000000000002,492.46766861809806
15387,0.15387,492.45323220743273
15388,0.15388000000000002,492.43926124016207
15389,0.15389,492.42583361556626
15390,0.1539,492.4130180379921
15391,0.15391000000000002,492.4008126472014
15392,0.15392,492.38929618763586
15393,0.15393,492.37856712616235
15394,0.15394000000000002,492.36867487718644
15395,0.15395,492.3596516805428
15396,0.15396,492.3515619366468
15397,0.15397000000000002,492.34444742785456
15398,0.15398,492.33832319618784
15399,0.15399000000000002,492.33338482533577
15400,0.15400000000000003,492.329500496215
15401,0.15401,492.32683362279005
15402,0.15402000000000002,492.3254397563013
15403,0.15403,492.32527730150537
15404,0.15404,492.32646177510924
15405,0.15405000000000002,492.3289568970518
15406,0.15406,492.3328078247322
15407,0.15407,492.33806401448436
15408,0.15408000000000002,492.3447426110979
15409,0.15409,492.3528318322483
15410,0.15410000000000001,492.36239778220227
15411,0.15411000000000002,492.3733879489506
15412,0.15412,492.3859153192003
15413,0.15413000000000002,492.3998740841907
15414,0.15414,492.4153233143476
