P,V,T
95.9571304321289,512,3.0193235874176
78.1981201171875,512,5.86283731460571
66.1342163085938,512,7.63455152511597
51.5313987731934,512,9.92237091064453
45.9825019836426,512,10.7355928421021
51.3442840576172,512,9.74745559692383
51.9540710449219,512,9.68013477325439
51.5192794799805,512,9.78301048278809
51.6525650024414,512,9.7605619430542
50.4530372619629,512,9.98492336273193
52.6872825622559,512,9.60298252105713
52.9484977722168,512,9.5941743850708
54.4267501831055,512,9.3633451461792
55.668212890625,512,9.16795825958252
56.4776229858398,512,9.02571392059326
54.5017318725586,512,9.36139583587646
53.7776260375977,512,9.46217632293701
52.8611717224121,512,9.60755062103271
52.3930778503418,512,9.68438816070557
52.6612892150879,512,9.64630222320557
53.431526184082,512,9.51844310760498
54.4194717407227,512,9.33751583099365
53.717399597168,512,9.44833660125732
52.0100517272949,512,9.73238086700439
51.4450798034668,512,9.81654453277588
51.8138046264648,512,9.75203800201416
53.4293212890625,512,9.49010181427002
55.6616020202637,512,9.11856174468994
55.270580291748,512,9.19553661346436
53.831657409668,512,9.43029594421387
51.3914031982422,512,9.84130382537842
51.0234794616699,512,9.88717651367188
51.8593559265137,512,9.74104785919189
53.6705169677734,512,9.42885208129883
53.765022277832,512,9.41140174865723
52.0513572692871,512,9.70829105377197
52.2441749572754,512,9.672926902771
52.4018859863281,512,9.66618633270264
52.5261497497559,512,9.67338180541992
54.0368003845215,512,9.40897464752197
53.2763557434082,512,9.5327787399292
52.9613723754883,512,9.56751728057861
52.9443626403809,512,9.57298374176025
53.4467926025391,512,9.50419139862061
53.5409164428711,512,9.5087718963623
54.4481735229492,512,9.34900379180908
54.0894203186035,512,9.40499019622803
53.8769111633301,512,9.42058181762695
51.8104362487793,512,9.77412796020508
51.9875907897949,512,9.74710750579834
55.1759223937988,512,9.1994104385376
55.3816452026367,512,9.18303966522217
54.8351097106934,512,9.27275943756104
54.2255020141602,512,9.35343456268311
52.3689117431641,512,9.66656494140625
52.3409652709961,512,9.6704683303833
53.0568161010742,512,9.55208301544189
52.8310050964355,512,9.59594631195068
53.0654907226562,512,9.56474018096924
53.6467666625977,512,9.47913837432861
53.601936340332,512,9.49184703826904
51.9195785522461,512,9.78597450256348
51.8249397277832,512,9.79730319976807
53.8351287841797,512,9.44371223449707
54.4102783203125,512,9.34210300445557
52.9029541015625,512,9.61287403106689
52.766773223877,512,9.63490390777588
52.5598030090332,512,9.67397403717041
52.84814453125,512,9.63036727905273
53.4499969482422,512,9.52895641326904
53.6237640380859,512,9.48794269561768
53.3947486877441,512,9.51679134368896
54.0288200378418,512,9.39116668701172
53.3616333007812,512,9.49679279327393
51.8978233337402,512,9.74860095977783
52.1906547546387,512,9.70204257965088
52.9500312805176,512,9.58015727996826
53.0271987915039,512,9.5868091583252
54.342845916748,512,9.36962604522705
54.4888076782227,512,9.34897899627686
52.7523422241211,512,9.64738750457764
51.8841857910156,512,9.79121685028076
53.604621887207,512,9.48632526397705
53.8825416564941,512,9.4487943649292
53.8410873413086,512,9.45595455169678
53.6818733215332,512,9.47533130645752
53.1898460388184,512,9.55245113372803
53.4887237548828,512,9.4932279586792
53.474739074707,512,9.50449180603027
53.994815826416,512,9.4221830368042
54.1323165893555,512,9.40632057189941
52.8426170349121,512,9.631516456604
52.472526550293,512,9.68132781982422
53.1717147827148,512,9.54419136047363
52.5430526733398,512,9.64565849304199
52.0043334960938,512,9.74373245239258
53.1340751647949,512,9.56034851074219
54.0086212158203,512,9.43266773223877
54.8547019958496,512,9.29761981964111
54.4419937133789,512,9.37965679168701
54.1500396728516,512,9.44381999969482
54.8648529052734,512,9.33614635467529
56.2975807189941,512,9.08339214324951
55.4433135986328,512,9.22195339202881
54.5793685913086,512,9.35224628448486
53.7815895080566,512,9.47797298431396
52.794132232666,512,9.64301204681396
52.7018890380859,512,9.64589309692383
52.5013580322266,512,9.66585826873779
52.1725082397461,512,9.71683979034424
53.3458786010742,512,9.5101900100708
53.6368560791016,512,9.4666919708252
53.3620872497559,512,9.51136302947998
52.7523536682129,512,9.622878074646
53.9484634399414,512,9.4124641418457
54.0702667236328,512,9.3909969329834
52.8675308227539,512,9.60467910766602
53.3673400878906,512,9.50863933563232
51.8906402587891,512,9.77682399749756
51.8060264587402,512,9.80924892425537
55.2877159118652,512,9.2152214050293
56.0227737426758,512,9.09164142608643
53.2137413024902,512,9.57250690460205
52.4433288574219,512,9.69146919250488
53.4362869262695,512,9.51281547546387
53.3387031555176,512,9.526198387146
52.7205238342285,512,9.62785243988037
52.6270332336426,512,9.63442993164062
52.3048477172852,512,9.69713115692139
53.0168151855469,512,9.59588432312012
54.4800186157227,512,9.35303211212158
53.423168182373,512,9.54769039154053
53.1363639831543,512,9.58107089996338
52.3027496337891,512,9.70243549346924
51.4666938781738,512,9.83384037017822
52.302677154541,512,9.68447017669678
51.9298210144043,512,9.76591968536377
51.9619369506836,512,9.78204345703125
53.637752532959,512,9.50584506988525
54.5977516174316,512,9.3484525680542
54.1045341491699,512,9.42339706420898
52.038890838623,512,9.77648830413818
52.6128387451172,512,9.6599292755127
53.0689163208008,512,9.56765079498291
53.3063278198242,512,9.50792789459229
52.4186973571777,512,9.64425754547119
50.778564453125,512,9.92835140228271
52.6957092285156,512,9.59514141082764
53.836124420166,512,9.42171573638916
54.6215286254883,512,9.31251049041748
55.371509552002,512,9.18903064727783
53.8366088867188,512,9.46782207489014
54.1660003662109,512,9.40609455108643
54.6523818969727,512,9.31197261810303
53.5223121643066,512,9.49806308746338
52.070728302002,512,9.74133682250977
52.1130447387695,512,9.73157215118408
53.3226547241211,512,9.53543281555176
54.7059936523438,512,9.30319023132324
54.3693656921387,512,9.35853290557861
53.1888847351074,512,9.53908443450928
51.880786895752,512,9.75270938873291
52.6361961364746,512,9.61262226104736
52.5725784301758,512,9.64276599884033
54.5054779052734,512,9.31784629821777
54.5830421447754,512,9.32549953460693
54.0257682800293,512,9.41680431365967
51.8955001831055,512,9.77507781982422
51.7148284912109,512,9.78245639801025
52.1530532836914,512,9.68826675415039
51.8220596313477,512,9.74950885772705
52.4400520324707,512,9.65586185455322
53.7549705505371,512,9.43947887420654
53.4029731750488,512,9.51362895965576
53.2703857421875,512,9.54274368286133
53.5337066650391,512,9.50134754180908
53.9085235595703,512,9.43356037139893
53.2147903442383,512,9.54765796661377
53.1319198608398,512,9.55013084411621
54.1157913208008,512,9.38011932373047
54.635196685791,512,9.30720615386963
54.4977188110352,512,9.35784339904785
55.4255905151367,512,9.21770000457764
55.4327850341797,512,9.23204231262207
55.1523551940918,512,9.27833080291748
54.9932327270508,512,9.29699420928955
55.3212738037109,512,9.22070503234863
54.4374771118164,512,9.36208248138428
55.1895370483398,512,9.21301460266113
54.9607467651367,512,9.2539758682251
53.993724822998,512,9.42188358306885
53.1304054260254,512,9.56651782989502
52.1468467712402,512,9.73162746429443
51.6478309631348,512,9.81806087493896
52.695930480957,512,9.64498329162598
53.9078063964844,512,9.4468879699707
53.9524421691895,512,9.44103908538818
53.4677391052246,512,9.52480792999268
53.8574104309082,512,9.45539855957031
54.0048789978027,512,9.42413330078125
53.022876739502,512,9.59776782989502
53.221118927002,512,9.56215286254883
53.1708488464355,512,9.57786083221436
53.3717803955078,512,9.53875255584717
52.6191787719727,512,9.6685266494751
52.6197509765625,512,9.66707324981689
52.8749198913574,512,9.62734699249268
53.3392715454102,512,9.55168437957764
54.1138534545898,512,9.42684078216553
55.1426849365234,512,9.25460624694824
54.5792770385742,512,9.36133289337158
54.5944633483887,512,9.36100292205811
54.7694549560547,512,9.33686542510986
55.305046081543,512,9.23813438415527
55.2702369689941,512,9.23382663726807
54.2794418334961,512,9.39566612243652
53.3730392456055,512,9.54480838775635
52.6105155944824,512,9.66973781585693
52.4469985961914,512,9.68442153930664
52.6705093383789,512,9.6477108001709
54.6723556518555,512,9.31510257720947
55.6834487915039,512,9.16481876373291
54.9737815856934,512,9.30782222747803
53.9433479309082,512,9.48201751708984
52.3641738891602,512,9.74833393096924
53.2136878967285,512,9.57824993133545
53.7811279296875,512,9.46213340759277
53.8401641845703,512,9.43577480316162
53.6651382446289,512,9.45124340057373
53.5397720336914,512,9.46574115753174
52.9143676757812,512,9.57945823669434
52.5696716308594,512,9.65037822723389
53.4735488891602,512,9.49269962310791
54.3464317321777,512,9.32741451263428
52.0265502929688,512,9.73705577850342
51.8452529907227,512,9.77177238464355
53.5343971252441,512,9.49220943450928
54.4572563171387,512,9.34259700775146
53.5070419311523,512,9.5004711151123
50.985050201416,512,9.94190502166748
52.042293548584,512,9.76219463348389
