t,Potential,Kinetic,Total,Virial
698000,442.35,7442.71,7885.05,130513
699000,401.797,7483.2,7885,129220
700000,327.694,7557.37,7885.07,127411
701000,583.984,7301.18,7885.17,134532
702000,704.786,7180.2,7884.98,137969
703000,552.575,7332.42,7884.99,133897
704000,518.024,7367.03,7885.05,132889
705000,527.938,7357.09,7885.02,133291
706000,633.868,7251.22,7885.09,136287
707000,555.03,7329.98,7885.02,134519
708000,516.828,7368.14,7884.97,133598
709000,413.182,7471.8,7884.98,130945
710000,455.193,7429.97,7885.16,132278
711000,724.425,7160.59,7885.02,139345
712000,547.178,7337.76,7884.94,134438
713000,462.705,7422.34,7885.04,131772
714000,507.855,7377.14,7885,132747
715000,590.109,7295.02,7885.13,135092
716000,711.081,7173.94,7885.02,138636
717000,742.499,7142.55,7885.05,139761
718000,720.636,7164.32,7884.96,139224
719000,595.336,7289.66,7885,135767
720000,545.672,7339.24,7884.92,134225
721000,505.086,7380,7885.08,133215
722000,767.098,7118.06,7885.16,140366
723000,885.798,6999.18,7884.98,143535
724000,714.732,7170.16,7884.89,138641
725000,507.9,7377.08,7884.99,132878
726000,665.489,7219.65,7885.13,137184
727000,854.59,7030.43,7885.02,142576
728000,733.03,7151.87,7884.9,139385
729000,564.88,7320.11,7884.99,134635
730000,650.691,7234.36,7885.05,136817
731000,715.696,7169.39,7885.09,138747
732000,815.207,7069.8,7885,141452
733000,797.456,7087.53,7884.99,140912
734000,620.472,7264.42,7884.89,136109
735000,526.893,7358.13,7885.03,133578
736000,538.32,7346.68,7885,133929
737000,523.019,7362.06,7885.08,133640
738000,660.816,7224.26,7885.08,137313
739000,767.138,7117.86,7885,139907
740000,556.424,7328.52,7884.94,133996
741000,443.14,7441.8,7884.93,130586
742000,352.073,7532.98,7885.05,128326
743000,620.349,7264.84,7885.19,135933
744000,784.774,7100.25,7885.02,140599
745000,633.833,7251.09,7884.93,136370
746000,497.326,7387.68,7885.01,132323
747000,511.346,7373.67,7885.02,132576
748000,551.456,7333.63,7885.09,133895
749000,734.432,7150.7,7885.13,138964
750000,766.45,7118.53,7884.98,139867
751000,740.828,7144.22,7885.04,139022
752000,658.277,7226.66,7884.93,136714
753000,467.802,7417.22,7885.02,131844
754000,514.015,7371.02,7885.04,133318
755000,522.239,7362.84,7885.08,133845
756000,591.925,7293.1,7885.02,135787
757000,530.161,7354.86,7885.02,134199
758000,593.201,7291.9,7885.1,135800
759000,660.791,7224.23,7885.02,137591
760000,685.832,7199.27,7885.1,138438
761000,835.604,7049.42,7885.03,142477
762000,744.763,7140.24,7885,140067
763000,879.796,7005.3,7885.09,143447
764000,847.862,7037.07,7884.93,142512
765000,651.849,7233.01,7884.85,136886
766000,325.274,7559.63,7884.9,127795
767000,372.738,7512.42,7885.16,129103
768000,616.463,7268.56,7885.02,136032
769000,637.794,7247.24,7885.04,137300
770000,810.338,7074.77,7885.12,142548
771000,1004.34,6880.7,7885.05,148112
772000,935.117,6949.81,7884.92,146120
773000,764.496,7120.45,7884.94,140838
774000,561.101,7323.72,7884.82,134551
775000,372.97,7512.07,7885.04,129098
776000,648.384,7236.74,7885.12,136231
777000,660.308,7224.63,7884.94,136602
778000,584.698,7300.29,7884.99,134421
779000,514.14,7370.79,7884.92,132188
780000,400.915,7484.06,7884.98,128944
781000,426.467,7458.6,7885.07,129702
782000,464.731,7420.21,7884.94,131037
783000,460.648,7424.43,7885.08,131172
784000,566.456,7318.57,7885.03,134142
785000,611.731,7273.3,7885.03,135524
786000,622.519,7262.43,7884.95,135912
787000,554.857,7330.16,7885.01,134198
788000,614.202,7270.82,7885.03,135848
789000,622.078,7262.94,7885.03,136334
790000,762.959,7122.07,7885.04,140143
791000,625.177,7259.72,7884.9,136493
792000,605.046,7279.98,7885.02,135792
793000,630.701,7254.26,7884.97,136446
794000,497.852,7387.17,7885.02,133250
795000,670.767,7214.24,7885.01,137946
796000,548.808,7336.11,7884.92,134746
797000,500.327,7384.71,7885.04,133390
798000,638.501,7246.54,7885.04,137045
799000,676.725,7208.25,7884.97,137938
800000,507.457,7377.32,7884.78,132940
801000,212.374,7672.62,7885,124840
802000,475.524,7409.59,7885.11,131939
803000,636.922,7248.1,7885.02,136689
804000,693.358,7191.67,7885.03,138446
805000,662.678,7222.18,7884.85,137655
806000,573.935,7311.09,7885.02,135328
807000,647.785,7237.22,7885,137259
808000,617.541,7267.36,7884.9,136237
809000,506.361,7378.54,7884.91,132958
810000,439.835,7445.17,7885,131020
811000,506.587,7378.4,7884.98,132635
812000,402.959,7481.91,7884.87,129680
813000,269.74,7615.21,7884.95,126121
814000,390.93,7494.2,7885.13,129736
815000,755.244,7129.87,7885.12,139940
816000,879.223,7005.73,7884.95,143570
817000,819.936,7064.98,7884.92,141980
818000,736.595,7148.3,7884.89,139286
819000,464.135,7420.63,7884.76,131276
820000,127.3,7757.61,7884.91,121931
821000,231.376,7653.67,7885.04,124765
822000,425.188,7459.86,7885.05,130442
823000,567.715,7317.34,7885.05,134823
824000,656.97,7227.98,7884.95,137514
825000,628.781,7256.14,7884.92,136790
826000,481.397,7403.56,7884.96,132736
827000,559.913,7325.06,7884.97,134489
828000,563.803,7321.2,7885,134458
829000,612.84,7272.15,7884.98,135760
830000,697.085,7187.85,7884.94,138023
831000,622.301,7262.7,7885,136152
832000,716.101,7168.86,7884.97,138644
833000,665.808,7219.17,7884.97,137425
834000,711.95,7173.01,7884.96,138534
835000,664.621,7220.37,7884.99,137225
836000,767.891,7117.08,7884.97,139705
837000,505.038,7379.85,7884.88,132754
838000,572.192,7312.85,7885.04,134654
839000,691.131,7193.86,7885,138114
840000,778.088,7106.94,7885.03,140592
841000,819.163,7065.74,7884.9,141658
842000,665.234,7219.69,7884.92,137496
843000,677.174,7207.84,7885.01,137665
844000,755.968,7129.04,7885,139682
845000,595.934,7288.88,7884.82,135374
846000,411.785,7473.2,7884.99,130493
847000,575.987,7309.09,7885.08,135094
848000,729.39,7155.59,7884.98,139477
849000,669.135,7215.82,7884.96,137984
850000,678.397,7206.6,7885,138248
851000,735.944,7149.03,7884.98,139815
852000,626.207,7258.68,7884.88,136814
853000,571.905,7313.08,7884.98,135186
854000,548.616,7336.32,7884.94,134560
855000,509.736,7375.23,7884.98,133642
856000,560.458,7324.53,7884.99,134999
857000,638.368,7246.7,7885.07,137054
858000,833.886,7051.15,7885.03,142178
859000,888.842,6996.14,7884.99,143705
860000,849.541,7035.42,7884.96,142621
861000,753.157,7131.69,7884.86,139721
862000,665.81,7219.19,7885,137021
863000,661.133,7223.79,7884.93,136599
864000,446.68,7438.11,7884.79,130589
865000,215.029,7669.97,7885,124328
866000,414.674,7470.42,7885.09,129814
867000,592.909,7292.11,7885.01,135017
868000,628.748,7256.24,7884.99,136325
869000,633.802,7251.13,7884.93,136558
870000,576.933,7308.02,7884.95,134959
871000,370.407,7514.44,7884.85,129457
872000,439.924,7445.16,7885.09,131292
873000,418.661,7466.14,7884.8,130710
874000,301.335,7583.71,7885.04,127683
875000,659.707,7225.42,7885.13,137249
876000,612.187,7272.66,7884.85,136071
877000,511.701,7373.23,7884.92,133203
878000,406.717,7478.17,7884.89,130303
879000,262.106,7622.82,7884.93,126465
880000,361.309,7523.74,7885.05,129158
881000,506.452,7378.53,7884.99,133221
882000,564.806,7320.18,7884.98,134989
883000,735.494,7149.54,7885.03,139522
884000,742.71,7142.28,7884.99,139806
885000,982.6,6902.34,7884.95,146050
886000,796.323,7088.53,7884.86,141237
887000,715.298,7169.66,7884.96,139151
888000,771.715,7113.21,7884.93,140539
889000,576.265,7308.58,7884.85,135186
890000,507.279,7377.69,7884.96,133078
891000,539.695,7345.27,7884.97,133748
892000,539.109,7345.88,7884.98,133626
893000,619.589,7265.36,7884.94,135596
894000,541.146,7343.76,7884.91,133611
895000,537.914,7346.99,7884.9,133722
896000,574.351,7310.64,7884.99,134905
897000,521.86,7363,7884.86,133629
898000,552.504,7332.52,7885.02,134505
899000,629.292,7255.59,7884.88,136697
900000,500.094,7384.81,7884.9,133309
901000,503.823,7381.11,7884.93,133145
902000,432.712,7452.2,7884.92,131095
903000,501.437,7383.47,7884.9,132712
904000,447.409,7437.56,7884.96,131486
905000,659.545,7225.49,7885.03,137365
906000,750.553,7134.36,7884.91,139985
907000,771.394,7113.53,7884.93,140576
908000,771.366,7113.59,7884.96,140660
909000,1010.63,6874.38,7885.02,147052
910000,757.843,7126.83,7884.67,140435
911000,521.397,7363.5,7884.9,133961
912000,616.146,7268.83,7884.97,136266
913000,559.889,7324.93,7884.82,134748
914000,548.865,7336.05,7884.91,134556
915000,654.391,7230.55,7884.94,137582
916000,671.257,7213.62,7884.88,138025
917000,661.142,7223.73,7884.87,137367
918000,491.849,7392.92,7884.78,132534
919000,439.682,7445.3,7884.98,130901
920000,442.86,7441.92,7884.77,130697
921000,257.226,7627.68,7884.9,125606
922000,576.716,7308.34,7885.05,133938
923000,621.8,7263.02,7884.82,135263
924000,500.861,7383.93,7884.79,132060
925000,305.561,7579.2,7884.76,126855
926000,308.025,7576.96,7884.98,127056
927000,427.416,7457.41,7884.82,130452
928000,457.406,7427.54,7884.95,131511
929000,528.573,7356.3,7884.88,133623
930000,603.038,7281.84,7884.89,135754
931000,694.583,7190.31,7884.89,138341
932000,714.207,7170.64,7884.85,138986
933000,718.871,7165.99,7884.86,139165
934000,792.455,7092.42,7884.88,141056
935000,589.053,7295.62,7884.67,135345
936000,252.127,7632.63,7884.76,125995
937000,258.413,7626.49,7884.9,125985
938000,348.318,7536.6,7884.91,128621
939000,455.646,7429.29,7884.93,131763
940000,579.459,7305.41,7884.87,135075
941000,446.039,7438.7,7884.74,131300
942000,225.595,7659.21,7884.8,125179
943000,301.404,7583.57,7884.98,127151
944000,571.116,7313.82,7884.94,134574
945000,677.381,7207.51,7884.9,137743
946000,722.862,7162,7884.86,139007
947000,615.631,7269.16,7884.8,136124
948000,622.51,7262.35,7884.86,136221
949000,541.656,7343.19,7884.84,134142
950000,580.633,7304.3,7884.94,135116
951000,630.07,7254.73,7884.8,136141
952000,523.585,7361.27,7884.85,133041
953000,533.226,7351.62,7884.84,133122
954000,532.488,7352.41,7884.9,133052
955000,471.082,7413.69,7884.77,131313
956000,396.506,7488.41,7884.91,129350
957000,503.577,7381.33,7884.91,132231
958000,517.909,7366.94,7884.85,132560
959000,501.959,7382.91,7884.87,132020
960000,523.986,7360.92,7884.91,132744
961000,578.871,7306,7884.87,134350
962000,557.981,7326.84,7884.82,133768
963000,455.706,7429.23,7884.93,131363
964000,725.562,7159.4,7884.96,138995
965000,750.118,7134.73,7884.85,140229
966000,774.895,7109.94,7884.84,141074
967000,633.584,7251.22,7884.8,137311
968000,691.627,7193.26,7884.89,138573
969000,629.317,7255.48,7884.8,136795
970000,742.771,7142.2,7884.97,139659
971000,694.928,7189.8,7884.73,138341
972000,596.198,7288.68,7884.88,135624
973000,607.946,7276.91,7884.85,135915
974000,695.8,7189.07,7884.87,138243
975000,695.343,7189.5,7884.85,138320
976000,712.206,7172.65,7884.85,138803
977000,730.961,7153.91,7884.87,139255
978000,755.353,7129.49,7884.84,139766
979000,679.146,7205.66,7884.79,137697
980000,602.515,7282.34,7884.86,135711
981000,606.678,7278.18,7884.85,135864
982000,605.575,7279.25,7884.82,135703
983000,483.446,7401.29,7884.74,132117
984000,303.592,7581.24,7884.83,127068
985000,415.822,7469.13,7884.95,130020
986000,623.914,7261.02,7884.93,135823
987000,637.955,7246.81,7884.77,136531
988000,577.663,7307.21,7884.87,135213
989000,702.852,7182,7884.85,138507
990000,509.441,7375.25,7884.7,133284
991000,440.599,7444.27,7884.87,131343
992000,496.52,7388.35,7884.87,132887
993000,605.436,7279.4,7884.83,135732
994000,536.942,7347.88,7884.82,133909
995000,515.885,7368.88,7884.76,133255
996000,431.237,7453.62,7884.85,131061
997000,634.011,7250.97,7884.98,136418
998000,785.952,7098.83,7884.77,140419
999000,679.78,7205,7884.78,137580
1000000,511.837,7372.96,7884.8,133090
1001000,625.037,7259.9,7884.94,136065
1002000,663.15,7221.58,7884.73,137126
1003000,430.845,7453.96,7884.8,131127
1004000,559.731,7325.21,7884.94,134628
1005000,604.159,7280.63,7884.79,135877
1006000,452.604,7432.25,7884.86,131833
1007000,627.008,7257.89,7884.9,136240
1008000,667.845,7217.01,7884.86,137300
1009000,687.193,7197.64,7884.83,137804
1010000,629.236,7255.68,7884.91,136671
1011000,959.731,6925.23,7884.96,145871
1012000,869.22,7015.53,7884.74,143920
1013000,796.562,7088.26,7884.83,141758
1014000,686.381,7198.43,7884.81,138379
1015000,656.771,7228.08,7884.85,137078
1016000,464.976,7419.72,7884.7,131657
1017000,268.982,7615.85,7884.84,126565
1018000,494.549,7390.5,7885.04,133020
1019000,731.046,7153.89,7884.94,139905
1020000,886.271,6998.7,7884.97,144336
1021000,951.41,6933.33,7884.74,145824
1022000,569.634,7315.11,7884.74,135314
1023000,546.424,7338.44,7884.87,134157
1024000,349.023,7535.75,7884.77,128680
1025000,305.03,7579.9,7884.93,127354
1026000,431.077,7453.81,7884.89,130655
1027000,407.695,7477.18,7884.87,130162
1028000,509.507,7375.46,7884.97,133223
1029000,701.844,7183.09,7884.93,138865
1030000,768.547,7116.27,7884.81,140878
1031000,567.581,7317.24,7884.81,135351
1032000,596.852,7288.05,7884.91,135739
1033000,681.851,7203.08,7884.93,137845
1034000,680.272,7204.52,7884.79,137396
1035000,396.192,7488.6,7884.79,129626
1036000,586.478,7298.52,7885,134586
1037000,656.995,7227.88,7884.88,136804
1038000,703.525,7181.3,7884.83,138176
1039000,552.973,7331.8,7884.78,134311
1040000,518.211,7366.73,7884.93,133607
1041000,576.933,7307.88,7884.81,135318
1042000,597.188,7287.72,7884.91,135826
1043000,543.535,7341.22,7884.75,134124
1044000,335.307,7549.53,7884.83,128294
1045000,456.986,7427.9,7884.89,131287
1046000,531.712,7353.27,7884.97,133436
1047000,689.141,7195.67,7884.81,137682
1048000,565.607,7319.22,7884.83,134467
1049000,490.502,7394.33,7884.83,132477
1050000,517.954,7366.95,7884.91,133258
1051000,554.544,7330.35,7884.9,134371
1052000,675.037,7209.86,7884.9,137696
1053000,749.802,7135.1,7884.9,139981
1054000,771.932,7112.92,7884.86,140981
1055000,868.809,7016.08,7884.89,143683
1056000,821.048,7063.74,7884.79,142166
1057000,641.615,7243.16,7884.77,137016
1058000,590.273,7294.57,7884.84,135375
1059000,537.113,7347.75,7884.86,133914
1060000,602.996,7281.9,7884.89,135652
1061000,656.711,7228.15,7884.87,137248
1062000,679.529,7205.31,7884.84,137947
1063000,555.415,7329.39,7884.8,134587
1064000,550.371,7334.52,7884.89,134290
1065000,545.163,7339.7,7884.86,134273
1066000,757.205,7127.78,7884.98,139971
1067000,635.198,7249.46,7884.65,136542
1068000,297.055,7587.69,7884.74,127225
1069000,323.891,7561.09,7884.98,128041
1070000,683.193,7201.79,7884.98,138063
1071000,806.302,7078.54,7884.83,141770
1072000,731.286,7153.51,7884.8,140030
1073000,732.432,7152.42,7884.85,140126
1074000,748.238,7136.58,7884.81,140333
1075000,637,7247.75,7884.75,137037
1076000,636.707,7248.22,7884.93,136851
1077000,818.246,7066.57,7884.82,141327
1078000,530.645,7353.91,7884.56,133205
1079000,286.002,7598.9,7884.9,126491
1080000,563.082,7321.87,7884.96,133899
1081000,730.471,7154.37,7884.84,138395
1082000,558.681,7326.01,7884.69,133645
1083000,361.447,7523.36,7884.8,128258
1084000,552.998,7331.94,7884.94,133330
1085000,524.818,7359.94,7884.76,132767
1086000,424.675,7460.19,7884.86,130295
1087000,545.401,7339.48,7884.87,133855
1088000,779.356,7105.62,7884.98,140589
1089000,839.83,7044.96,7884.79,142430
1090000,617.098,7267.59,7884.69,136452
1091000,590.679,7294.28,7884.95,135741
1092000,749.611,7135.18,7884.79,139809
1093000,549.452,7335.35,7884.8,134303
1094000,536.036,7348.79,7884.82,133629
1095000,509.509,7375.28,7884.79,132797
1096000,495.936,7388.92,7884.86,132408
1097000,556.634,7328.2,7884.82,133930
1098000,482.192,7402.59,7884.78,131755
1099000,329.359,7555.43,7884.79,127712
1100000,554.721,7330.36,7885.08,134032
1101000,755.497,7129.28,7884.77,139812
1102000,587.178,7297.6,7884.79,135572
1103000,507.578,7377.21,7884.79,133341
1104000,498.428,7386.47,7884.9,133047
1105000,588.362,7296.52,7884.88,135593
1106000,570.02,7314.77,7884.79,135270
1107000,530.462,7354.39,7884.85,134214
1108000,587.653,7297.24,7884.9,135623
1109000,637.709,7247.09,7884.8,136678
1110000,521.137,7363.66,7884.81,133357
1111000,541.227,7343.66,7884.89,133721
1112000,528.941,7355.89,7884.83,133319
1113000,461.085,7423.72,7884.8,131349
1114000,445.929,7439.01,7884.94,130984
1115000,734.66,7150.33,7884.99,138922
1116000,769.416,7115.37,7884.78,140172
1117000,706.628,7178.2,7884.83,138400
1118000,502.744,7381.98,7884.73,132846
1119000,482.964,7401.93,7884.89,132170
1120000,430.739,7454.08,7884.82,130866
1121000,593.7,7291.27,7884.96,135285
1122000,746.155,7138.63,7884.79,139286
1123000,477.931,7406.78,7884.71,132172
1124000,512.684,7372.22,7884.91,133048
1125000,583.596,7301.25,7884.84,134993
1126000,557.471,7327.32,7884.8,134247
1127000,502.451,7382.38,7884.83,132664
1128000,441.859,7442.98,7884.84,131076
1129000,522.453,7362.47,7884.93,133287
1130000,540.048,7344.73,7884.79,133794
1131000,499.357,7385.5,7884.86,132686
1132000,483.266,7401.55,7884.82,132229
1133000,530.415,7354.51,7884.92,133570
1134000,669.68,7215.22,7884.9,137281
1135000,736.603,7148.19,7884.78,138733
1136000,415.142,7469.63,7884.77,130021
1137000,534.716,7350.24,7884.95,132990
1138000,568.674,7316.15,7884.82,133960
1139000,527.569,7357.29,7884.85,132931
1140000,518.489,7366.34,7884.83,132864
1141000,485.619,7399.23,7884.85,132292
1142000,575.844,7309.06,7884.9,134867
1143000,669.937,7214.94,7884.87,137439
1144000,691.99,7192.82,7884.82,138037
1145000,597.333,7287.48,7884.81,135638
1146000,607.283,7277.6,7884.89,135961
1147000,565.399,7319.33,7884.73,134680
1148000,433.385,7451.44,7884.82,130862
1149000,364.181,7520.66,7884.84,128925
1150000,616.925,7268.07,7885,135675
1151000,711.55,7173.28,7884.83,138399
1152000,635.943,7248.8,7884.74,136336
1153000,457.88,7426.95,7884.83,131480
1154000,487.688,7397.13,7884.82,132042
1155000,375.104,7509.69,7884.8,128998
1156000,415.986,7468.88,7884.87,129999
1157000,355.169,7529.67,7884.84,128568
1158000,483.278,7401.68,7884.97,132184
1159000,643.119,7241.78,7884.9,136632
1160000,673.375,7211.4,7884.77,137444
1161000,569.801,7315.09,7884.9,134779
1162000,624.79,7259.97,7884.75,136287
1163000,586.773,7298.11,7884.88,135284
1164000,722.438,7162.4,7884.83,138590
1165000,544.511,7340.19,7884.71,133657
1166000,422.549,7462.3,7884.85,130250
1167000,475.783,7408.97,7884.76,131460
1168000,380.326,7504.56,7884.88,128963
1169000,539.017,7345.8,7884.81,133111
1170000,373.297,7511.46,7884.75,128815
1171000,318.28,7566.58,7884.87,127488
1172000,546.859,7338.01,7884.87,133687
1173000,563.201,7321.64,7884.84,134462
1174000,547.459,7337.33,7884.79,134271
1175000,562.578,7322.26,7884.83,134719
1176000,522.174,7362.6,7884.77,133589
1177000,524.984,7359.82,7884.81,133461
1178000,525.802,7359.08,7884.88,133446
1179000,593.446,7291.37,7884.82,135278
1180000,561.193,7323.58,7884.77,134463
1181000,486.554,7398.26,7884.82,132571
1182000,579.058,7305.79,7884.85,135114
1183000,565.429,7319.43,7884.87,135014
1184000,724.405,7160.5,7884.91,139422
1185000,800.323,7084.38,7884.71,141595
1186000,649.249,7235.53,7884.78,137738
1187000,714.295,7170.57,7884.86,139346
1188000,578.835,7305.88,7884.71,135478
1189000,542.135,7342.68,7884.82,134007
1190000,444.146,7440.58,7884.73,131092
1191000,322.883,7561.93,7884.81,127828
1192000,498.314,7386.62,7884.94,132666
1193000,673.716,7211.15,7884.88,137699
1194000,741.515,7143.28,7884.79,139744
1195000,699.636,7185.15,7884.78,138759
1196000,625.394,7259.39,7884.79,136830
1197000,619.292,7265.52,7884.81,136522
1198000,666.468,7218.37,7884.83,137526
1199000,667.837,7216.93,7884.77,137481
1200000,712.651,7172.25,7884.9,138672
1201000,856.146,7028.68,7884.83,142314
1202000,764.588,7120.14,7884.73,139791
1203000,690.723,7194.05,7884.77,137753
1204000,665.68,7219.13,7884.81,137176
1205000,793.683,7091.12,7884.8,140599
1206000,556.13,7328.51,7884.64,134387
1207000,541.434,7343.43,7884.86,133940
1208000,635.375,7249.34,7884.72,136320
1209000,442.473,7442.26,7884.73,131185
1210000,514.183,7370.62,7884.81,133135
1211000,551.949,7332.85,7884.8,134461
1212000,654.536,7230.23,7884.77,137360
1213000,552.335,7332.44,7884.78,134916
1214000,727.439,7157.44,7884.88,139490
1215000,666.969,7217.69,7884.66,137596
1216000,454.35,7430.36,7884.71,131615
1217000,442.187,7442.64,7884.83,131182
1218000,555.52,7329.28,7884.81,134098
1219000,622.37,7262.41,7884.78,135636
1220000,541.412,7343.29,7884.69,133396
1221000,573.449,7311.44,7884.89,134364
1222000,647.709,7236.99,7884.7,136383
1223000,609.372,7275.47,7884.85,135435
1224000,758.76,7126.03,7884.79,139445
1225000,721.362,7163.33,7884.69,138393
1226000,491.067,7393.7,7884.76,132203
1227000,711.523,7173.36,7884.88,138008
1228000,728.169,7156.58,7884.75,138936
1229000,710.587,7174.21,7884.79,138935
1230000,786.33,7098.47,7884.79,141045
1231000,594.832,7289.87,7884.7,135929
1232000,671.864,7213.02,7884.89,137721
1233000,720.767,7164,7884.77,138895
1234000,729.344,7155.51,7884.86,139023
1235000,822.213,7062.54,7884.75,141283
1236000,606.913,7277.75,7884.66,135426
1237000,438.577,7446.23,7884.8,130925
1238000,544.064,7340.76,7884.83,133869
1239000,583.637,7301.12,7884.75,135125
1240000,497.27,7387.5,7884.77,132900
1241000,510.218,7374.55,7884.77,133221
1242000,525.733,7359.08,7884.81,133579
1243000,630.868,7253.92,7884.8,136001
1244000,393.215,7491.39,7884.61,129405
1245000,336.05,7548.86,7884.91,128010
1246000,618.029,7266.78,7884.81,135871
1247000,560.31,7324.42,7884.73,134649
1248000,539.53,7345.29,7884.82,134097
1249000,652.804,7231.98,7884.79,137166
1250000,719.697,7165.17,7884.87,139233
1251000,860.677,7024.03,7884.71,142978
1252000,570.987,7313.7,7884.69,135212
1253000,505.954,7378.78,7884.74,133264
1254000,510.008,7374.82,7884.82,133460
1255000,622.657,7262.15,7884.81,136762
1256000,804.156,7080.7,7884.85,141868
1257000,800.495,7084.18,7884.67,141674
1258000,517.024,7367.59,7884.62,133689
1259000,434.418,7450.36,7884.78,130934
1260000,426.106,7458.66,7884.77,130492
1261000,429.324,7455.45,7884.77,130682
1262000,686.914,7198.03,7884.94,137781
1263000,794.008,7090.6,7884.6,140735
1264000,478.14,7406.53,7884.67,132385
1265000,566.084,7318.73,7884.81,134619
1266000,472.659,7412.02,7884.67,132317
1267000,423.464,7461.36,7884.82,131243
1268000,616.344,7268.51,7884.86,136522
1269000,727.743,7157.01,7884.76,139487
1270000,638.545,7246.15,7884.69,136943
1271000,593.603,7291.12,7884.73,135375
1272000,557.17,7327.59,7884.76,134172
1273000,627.708,7257.05,7884.76,135971
1274000,513.393,7371.26,7884.65,132896
1275000,511.653,7373.23,7884.88,132657
1276000,724.092,7160.64,7884.72,137999
1277000,531.966,7352.59,7884.57,132629
1278000,281.42,7603.35,7884.76,126062
1279000,696.125,7188.91,7885.03,137418
1280000,926.125,6958.49,7884.62,143822
1281000,555.432,7329.28,7884.71,134216
1282000,742.883,7141.87,7884.75,138926
1283000,577.208,7307.48,7884.68,134548
1284000,559.538,7325.2,7884.74,133821
1285000,386.52,7498.08,7884.59,128892
1286000,173.001,7711.73,7884.73,123059
1287000,325.46,7559.43,7884.89,127197
1288000,575.631,7309.11,7884.74,133890
1289000,370.044,7514.6,7884.64,128513
1290000,373.538,7511.27,7884.81,128543
1291000,355.514,7529.09,7884.6,128007
1292000,279.432,7605.45,7884.89,126061
1293000,453.46,7431.23,7884.69,130751
1294000,451.454,7433.24,7884.69,130911
1295000,499.124,7385.7,7884.82,132505
1296000,681.706,7203.01,7884.72,137433
1297000,453.78,7430.89,7884.67,131426
1298000,562.124,7322.68,7884.81,134237
1299000,725.835,7158.93,7884.76,138699
1300000,598.544,7286.1,7884.65,135382
1301000,533.059,7351.64,7884.7,133620
1302000,526.027,7358.75,7884.78,133732
1303000,706.424,7178.36,7884.79,138773
1304000,655.099,7229.53,7884.63,137502
1305000,542.943,7341.78,7884.73,134360
1306000,628.252,7256.48,7884.73,136184
1307000,514.183,7370.51,7884.69,132813
1308000,475.77,7408.94,7884.71,131584
1309000,480.506,7404.21,7884.71,131932
1310000,611.152,7273.67,7884.81,135603
1311000,703.26,7181.43,7884.69,137838
1312000,500.446,7384.14,7884.59,132206
1313000,360.536,7524.18,7884.72,128451
1314000,516.475,7368.37,7884.85,132743
1315000,635.594,7249.14,7884.73,136273
1316000,635.397,7249.27,7884.66,136529
1317000,598.081,7286.67,7884.75,135667
1318000,697.074,7187.68,7884.75,138292
1319000,630.582,7254,7884.58,136407
1320000,496.091,7388.71,7884.81,132815
1321000,803.819,7081.04,7884.85,141006
1322000,777.529,7107.08,7884.61,140462
1323000,781.569,7103.25,7884.82,140640
1324000,830.434,7054.15,7884.58,141797
1325000,478.277,7406.38,7884.66,132488
1326000,658.005,7226.84,7884.85,137379
1327000,772.139,7112.58,7884.72,140712
1328000,809.234,7075.46,7884.69,141668
1329000,623.082,7261.55,7884.63,136555
1330000,546.103,7338.57,7884.67,134232
1331000,559.67,7325.09,7884.76,134483
1332000,564.545,7320.15,7884.7,134603
1333000,711.852,7172.94,7884.79,138281
1334000,614.721,7269.89,7884.62,135482
1335000,470.051,7414.69,7884.73,131776
1336000,673.549,7211.3,7884.85,137509
1337000,764.846,7119.85,7884.69,139956
1338000,497.524,7387.03,7884.55,132528
1339000,356.099,7528.63,7884.74,128471
1340000,486.322,7398.49,7884.81,131894
1341000,559.977,7324.79,7884.77,133983
1342000,652.05,7232.66,7884.71,136307
1343000,402.142,7482.45,7884.59,129586
1344000,372.082,7512.74,7884.83,129046
1345000,688.567,7196.34,7884.9,138049
1346000,844.16,7040.53,7884.69,142726
1347000,885.854,6998.92,7884.78,143947
1348000,720.827,7163.7,7884.52,139330
1349000,424.125,7460.56,7884.68,131276
1350000,458.438,7426.33,7884.77,132217
1351000,577.686,7307.1,7884.78,135509
1352000,541.042,7343.61,7884.65,134462
1353000,478.675,7406.12,7884.79,132604
1354000,573.755,7310.98,7884.74,134955
1355000,536.869,7347.82,7884.69,133911
1356000,535.354,7349.49,7884.85,133917
1357000,702.761,7181.95,7884.71,138340
1358000,672.967,7211.79,7884.75,137544
1359000,695.287,7189.45,7884.73,138016
1360000,638.569,7246.08,7884.64,136454
1361000,553.573,7331.22,7884.79,134315
1362000,754.765,7129.99,7884.76,139700
1363000,605.414,7279.17,7884.59,135783
1364000,465.129,7419.6,7884.73,131917
1365000,554.357,7330.41,7884.77,134265
1366000,698.865,7185.86,7884.72,138184
1367000,610.361,7274.32,7884.68,136047
1368000,608.025,7276.72,7884.74,136184
1369000,743.025,7141.74,7884.76,139801
1370000,641.131,7243.49,7884.62,136778
1371000,446.241,7438.37,7884.61,130934
1372000,305.594,7579.1,7884.69,126764
1373000,307.666,7577.09,7884.75,126877
1374000,481.842,7403.06,7884.9,131914
1375000,784.679,7100.09,7884.76,140213
1376000,816.519,7068.26,7884.78,141171
1377000,744.178,7140.39,7884.56,139090
1378000,554.875,7329.86,7884.74,134033
1379000,625.55,7259.13,7884.67,135817
