0.00278901 -0.0602464 0.110689 -0.0596029 0.520681 2.27503 0 0 0 0 1 1 1 1
0.734991 0.665682 0.194905 0.664512 -1.59517 0.100298 0 0 0 0 1 1 1 1
0.761301 -0.0664294 0.894656 -2.59005 0.278514 -2.11273 0 0 0 0 1 1 1 1
-0.0251956 0.727879 0.79307 -1.45819 -0.753752 -0.264544 0 0 0 0 1 1 1 1
0.0183116 -0.113266 1.62832 -0.956377 2.38321 -0.138964 0 0 0 0 1 1 1 1
0.734918 0.74619 1.4849 0.811071 -1.96566 0.919983 0 0 0 0 1 1 1 1
0.643169 -0.120775 2.38288 1.32955 0.75862 -1.92781 0 0 0 0 1 1 1 1
-0.0361217 0.757023 2.26885 -0.232178 -0.780627 -0.193798 0 0 0 0 1 1 1 1
-0.104271 -0.131361 3.19896 -0.474844 -0.732091 -0.406571 0 0 0 0 1 1 1 1
0.768413 0.66545 3.11279 -0.912251 -1.22796 -1.15823 0 0 0 0 1 1 1 1
0.598388 -0.0228613 3.92295 0.136203 -0.712932 0.0955909 0 0 0 0 1 1 1 1
-0.106781 0.741685 3.86547 2.39084 -1.09451 -0.427334 0 0 0 0 1 1 1 1
-0.0402396 -0.179535 4.6324 -1.53215 0.970238 -1.77235 0 0 0 0 1 1 1 1
0.664224 0.709262 4.51181 -1.27512 1.65538 -1.82499 0 0 0 0 1 1 1 1
0.714566 0.0552246 5.29007 2.15453 -0.680201 2.49716 0 0 0 0 1 1 1 1
-0.0513912 0.661596 5.22131 0.973328 -0.606919 0.601883 0 0 0 0 1 1 1 1
0.0327039 -0.0632107 6.03418 0.277359 0.31077 -0.813882 0 0 0 0 1 1 1 1
0.706706 0.799007 5.99009 1.10817 -0.882652 0.538161 0 0 0 0 1 1 1 1
0.72697 -0.0472354 6.76789 0.0942529 0.896899 1.32887 0 0 0 0 1 1 1 1
-0.0637644 0.672917 6.73093 -0.149842 -2.54504 -0.644763 0 0 0 0 1 1 1 1
-0.0423197 -0.0123322 7.45029 0.0228642 -0.302915 -0.60051 0 0 0 0 1 1 1 1
0.717519 0.638045 7.46498 -3.27571 2.0576 -0.934991 0 0 0 0 1 1 1 1
0.619136 0.0381855 8.31539 0.478094 -0.161747 0.611291 0 0 0 0 1 1 1 1
0.0555886 0.871015 8.30065 -0.989905 0.493837 0.414443 0 0 0 0 1 1 1 1
-0.00928681 0.0934175 9.02669 0.93649 0.316306 -0.122643 0 0 0 0 1 1 1 1
0.728521 0.888869 9.02832 -2.0873 -0.0620905 1.04711 0 0 0 0 1 1 1 1
0.603799 0.119414 9.69756 -2.19952 1.51276 -0.159258 0 0 0 0 1 1 1 1
-0.0632516 0.79602 9.79262 0.849475 1.07537 0.138941 0 0 0 0 1 1 1 1
-0.0922942 0.0383298 10.4969 0.748119 -0.43191 2.35943 0 0 0 0 1 1 1 1
0.837174 0.60336 10.5048 0.78108 -1.27378 0.0578408 0 0 0 0 1 1 1 1
0.758267 -0.0762935 11.3038 -0.654559 -1.28592 1.41726 0 0 0 0 1 1 1 1
0.065633 0.578407 11.2769 0.899223 0.744721 -1.1755 0 0 0 0 1 1 1 1
0.00433467 1.44255 0.072366 -0.128915 -0.780154 -0.290808 0 0 0 0 1 1 1 1
0.797496 2.19471 -0.0259478 1.35493 0.00171648 0.167411 0 0 0 0 1 1 1 1
0.831458 1.4539 0.751073 -0.0146874 0.448514 2.88501 0 0 0 0 1 1 1 1
0.0647764 2.18689 0.788789 2.11979 -1.73242 2.29747 0 0 0 0 1 1 1 1
-0.108431 1.43379 1.57366 -0.293968 0.755014 1.03454 0 0 0 0 1 1 1 1
0.785667 2.13814 1.55331 0.598799 -0.212042 1.07635 0 0 0 0 1 1 1 1
0.717724 1.43481 2.22476 0.590152 0.494574 -0.612057 0 0 0 0 1 1 1 1
0.017746 2.08884 2.27104 -0.359364 -0.603195 1.68999 0 0 0 0 1 1 1 1
0.0058869 1.37095 2.99704 -1.99508 0.813035 1.03368 0 0 0 0 1 1 1 1
0.67359 2.27525 2.93223 0.0151017 -1.80966 -0.0713746 0 0 0 0 1 1 1 1
0.621771 1.50096 3.71927 -1.05995 -0.983541 0.274131 0 0 0 0 1 1 1 1
0.00646613 2.23259 3.70041 -2.40509 -0.654981 -0.165223 0 0 0 0 1 1 1 1
-0.117068 1.4846 4.48294 -0.9502 0.354888 -0.678968 0 0 0 0 1 1 1 1
0.623706 2.30288 4.48831 -2.02973 -0.829053 -1.03338 0 0 0 0 1 1 1 1
0.690839 1.45496 5.2448 0.560263 -0.321945 0.407633 0 0 0 0 1 1 1 1
-0.129117 2.21009 5.19648 2.44086 0.66353 -0.409001 0 0 0 0 1 1 1 1
-0.0388725 1.31972 6.01413 -0.643514 -1.40879 -0.0460795 0 0 0 0 1 1 1 1
0.686449 2.19418 6.00379 0.70612 1.85874 2.07289 0 0 0 0 1 1 1 1
0.729824 1.51637 6.67018 1.66002 -1.04265 -1.72966 0 0 0 0 1 1 1 1
0.000171996 2.26516 6.67699 -1.44673 -0.516137 -0.487965 0 0 0 0 1 1 1 1
0.0153155 1.42903 7.52295 0.217718 1.6088 0.213527 0 0 0 0 1 1 1 1
0.774383 2.18618 7.54239 0.44956 2.22288 1.57985 0 0 0 0 1 1 1 1
0.780703 1.60487 8.26575 -0.577683 -1.17497 -0.570562 0 0 0 0 1 1 1 1
-0.0416686 2.26544 8.21964 0.913496 -1.94947 0.905584 0 0 0 0 1 1 1 1
-0.0749801 1.53029 9.00253 2.22895 0.558604 -1.7841 0 0 0 0 1 1 1 1
0.716176 2.17857 9.09418 2.16529 -0.442574 1.39996 0 0 0 0 1 1 1 1
0.749845 1.39787 9.84532 -1.28621 0.0259609 1.10319 0 0 0 0 1 1 1 1
-0.17721 2.27718 9.85546 -0.884743 -0.28254 -2.30573 0 0 0 0 1 1 1 1
-0.0607375 1.53635 10.5636 -1.04925 -1.08687 -0.139915 0 0 0 0 1 1 1 1
0.696115 2.18808 10.6627 -0.361401 1.2676 0.159672 0 0 0 0 1 1 1 1
0.67112 1.35186 11.2289 -1.68963 0.954596 -0.29898 0 0 0 0 1 1 1 1
-0.0314023 2.29067 11.2567 -0.664169 0.442874 2.00876 0 0 0 0 1 1 1 1
0.00944327 2.98231 0.0760433 0.0892446 -0.101922 1.67672 0 0 0 0 1 1 1 1
0.784083 3.68889 0.0649203 0.206451 -0.0821653 -0.343941 0 0 0 0 1 1 1 1
0.668867 2.91804 0.792301 -1.0937 -0.281056 -1.67052 0 0 0 0 1 1 1 1
-0.0127776 3.73279 0.745476 -2.77514 0.139939 0.0116378 0 0 0 0 1 1 1 1
-0.0065367 2.90792 1.58262 2.69509 3.48876 -0.094986 0 0 0 0 1 1 1 1
0.707943 3.69764 1.39462 0.0119214 1.41031 1.13074 0 0 0 0 1 1 1 1
0.678251 2.92493 2.22158 -0.136253 0.999492 0.244357 0 0 0 0 1 1 1 1
-0.0681908 3.73581 2.28607 -1.09895 1.09338 -0.290642 0 0 0 0 1 1 1 1
0.0195138 2.97553 2.95711 -2.17894 1.55561 0.184282 0 0 0 0 1 1 1 1
0.772167 3.67806 2.83971 -1.87021 1.16607 0.958892 0 0 0 0 1 1 1 1
0.723571 2.96378 3.67295 -0.667828 0.481712 0.633039 0 0 0 0 1 1 1 1
-0.00936581 3.61639 3.67626 -1.1833 -3.1945 1.2989 0 0 0 0 1 1 1 1
-0.0399595 3.04149 4.44992 1.28954 -1.82775 0.756835 0 0 0 0 1 1 1 1
0.701903 3.66711 4.44195 0.901067 1.83159 1.057 0 0 0 0 1 1 1 1
0.740431 3.06806 5.21421 1.73437 2.94723 0.93441 0 0 0 0 1 1 1 1
-0.0680701 3.74677 5.14671 0.335641 1.27298 0.570209 0 0 0 0 1 1 1 1
0.0206217 2.99129 5.90058 0.163912 -2.2792 -0.38644 0 0 0 0 1 1 1 1
0.764174 3.75901 6.02959 -1.65915 -0.937816 1.22474 0 0 0 0 1 1 1 1
0.773081 3.00086 6.72145 -0.234365 -0.614641 -1.93486 0 0 0 0 1 1 1 1
0.0650084 3.64356 6.79893 -1.27683 -0.360731 -2.46052 0 0 0 0 1 1 1 1
-0.0861267 2.97139 7.50026 -0.73615 1.51303 0.608982 0 0 0 0 1 1 1 1
0.756081 3.68102 7.55308 -1.35885 0.329257 0.354342 0 0 0 0 1 1 1 1
0.733013 2.96161 8.23005 0.577612 -0.146569 1.5347 0 0 0 0 1 1 1 1
-0.0927282 3.65135 8.27868 -0.0978392 0.612377 -0.309317 0 0 0 0 1 1 1 1
-0.127471 2.9896 9.0936 1.23952 -0.244214 0.712116 0 0 0 0 1 1 1 1
0.678475 3.66373 9.15547 -0.0694523 -0.713542 0.831463 0 0 0 0 1 1 1 1
0.626185 2.94192 9.81377 -0.833845 1.96754 -1.7152 0 0 0 0 1 1 1 1
-0.105484 3.80433 9.75056 -1.2286 0.392023 -2.02111 0 0 0 0 1 1 1 1
0.0600255 2.99432 10.5267 -2.81399 0.163248 0.642841 0 0 0 0 1 1 1 1
0.662492 3.76104 10.5351 2.06229 1.8288 -0.332577 0 0 0 0 1 1 1 1
0.746724 3.01292 11.2582 0.531324 1.06042 2.2582 0 0 0 0 1 1 1 1
-0.0472078 3.77078 11.3331 2.79309 -1.14142 -1.51318 0 0 0 0 1 1 1 1
-0.0124829 4.44695 0.143991 0.781062 1.4408 0.0414554 0 0 0 0 1 1 1 1
0.797165 5.08841 0.0521696 1.76842 0.688875 -2.14385 0 0 0 0 1 1 1 1
0.888908 4.41486 0.734998 -0.948331 0.944777 1.41399 0 0 0 0 1 1 1 1
0.119982 5.1708 0.863946 2.65021 3.97235 -1.96531 0 0 0 0 1 1 1 1
0.0142423 4.46061 1.52447 -1.54282 -0.0609437 -0.338583 0 0 0 0 1 1 1 1
0.80732 5.18333 1.51297 0.850126 1.98918 -0.316748 0 0 0 0 1 1 1 1
0.760519 4.47442 2.20494 1.17891 -0.558785 -0.453085 0 0 0 0 1 1 1 1
0.0816442 5.27826 2.21503 0.33493 -0.517108 0.682043 0 0 0 0 1 1 1 1
0.0765312 4.51559 2.97784 -0.613066 0.706579 1.07918 0 0 0 0 1 1 1 1
0.781137 5.16205 2.95828 -1.05981 -1.09634 0.790686 0 0 0 0 1 1 1 1
0.708094 4.36633 3.70793 -1.51497 2.27514 0.729617 0 0 0 0 1 1 1 1
0.0105695 5.33711 3.83461 0.624115 0.19047 0.548362 0 0 0 0 1 1 1 1
-0.018973 4.35342 4.40292 -1.93924 2.31384 1.58596 0 0 0 0 1 1 1 1
0.755507 5.12625 4.44544 -0.339063 2.15833 -0.3202 0 0 0 0 1 1 1 1
0.73442 4.40672 5.24839 0.390883 1.16008 -0.407098 0 0 0 0 1 1 1 1
0.120137 5.14805 5.19142 -0.0761471 0.378418 -0.104846 0 0 0 0 1 1 1 1
0.0688941 4.50528 5.98243 -1.42821 -0.794609 -2.33968 0 0 0 0 1 1 1 1
0.886272 5.20185 6.02245 1.8733 -2.07797 -0.0288586 0 0 0 0 1 1 1 1
0.75212 4.41269 6.7562 -0.781478 -1.23974 1.69294 0 0 0 0 1 1 1 1
0.128464 5.20839 6.87782 -0.28169 -0.898119 -1.43784 0 0 0 0 1 1 1 1
-0.018122 4.35724 7.53 -0.195982 -1.00074 -0.666893 0 0 0 0 1 1 1 1
0.801327 5.17722 7.55338 -0.839421 0.577112 0.957587 0 0 0 0 1 1 1 1
0.74086 4.49586 8.26299 0.767665 -0.0952728 0.0580464 0 0 0 0 1 1 1 1
-0.0260345 5.11838 8.33751 -0.707544 1.20633 -2.05003 0 0 0 0 1 1 1 1
0.0349143 4.38192 9.0067 -1.14295 -0.468708 0.851163 0 0 0 0 1 1 1 1
