0.873838 6.88941 -0.617963 4.65282 -14.1161 -9.91503 0 0 0 0 1 1 1 1
-4.7299 -0.223568 5.24876 -4.50186 3.65288 -4.23145 0 0 0 0 1 1 1 1
-3.44124 6.48425 -8.96852 3.18602 1.22214 8.96452 0 0 0 0 1 1 1 1
-4.20865 9.41789 3.04668 -10.6977 9.3476 -3.74935 0 0 0 0 1 1 1 1
-3.56258 2.75118 -3.57659 6.72072 5.36118 -13.4297 0 0 0 0 1 1 1 1
-5.27827 -5.93419 3.36945 0.861177 1.83735 -2.08611 0 0 0 0 1 1 1 1
-11.8199 0.439104 -10.0943 -1.51376 7.48521 -2.30007 0 0 0 0 1 1 1 1
-6.52064 -3.03111 -10.615 -4.80875 5.30485 -6.41151 0 0 0 0 1 1 1 1
5.12763 6.70754 -6.22968 -10.1696 4.85529 -0.359305 0 0 0 0 1 1 1 1
7.14604 4.6416 -3.34009 -3.59633 -4.02485 -1.75213 0 0 0 0 1 1 1 1
-1.96858 2.86419 6.08876 -4.78958 6.29922 -2.1291 0 0 0 0 1 1 1 1
5.23691 -0.476311 8.06783 2.32314 1.87965 -9.39628 0 0 0 0 1 1 1 1
2.70586 1.71138 -12.3494 4.40612 3.72842 -1.55288 0 0 0 0 1 1 1 1
-5.64518 -4.13612 -7.42942 -0.673908 -0.312503 -3.73028 0 0 0 0 1 1 1 1
6.11849 7.52195 5.44695 -10.6777 4.63602 -2.38345 0 0 0 0 1 1 1 1
-0.727545 -10.2701 2.5533 3.55576 0.973093 -7.94469 0 0 0 0 1 1 1 1
2.97119 -5.81152 -1.31255 6.19919 -7.18367 5.41378 0 0 0 0 1 1 1 1
-12.3204 5.12766 -8.86222 -0.909497 2.26796 1.02621 0 0 0 0 1 1 1 1
9.77774 3.43137 -1.05184 -2.05501 5.53997 5.97261 0 0 0 0 1 1 1 1
0.655206 -2.99348 -6.26888 3.92849 5.09074 5.56489 0 0 0 0 1 1 1 1
9.32491 3.26447 -0.0238681 4.65445 2.02002 -1.63415 0 0 0 0 1 1 1 1
9.00297 -0.0739877 4.99776 5.78304 7.90081 14.1848 0 0 0 0 1 1 1 1
-4.98425 6.99402 10.4473 8.89214 -5.62625 2.81768 0 0 0 0 1 1 1 1
4.60201 -3.35425 6.33315 0.913871 -3.84995 0.736244 0 0 0 0 1 1 1 1
-6.26576 -6.66762 -8.01259 -6.48126 -2.92819 2.1871 0 0 0 0 1 1 1 1
12.1207 -2.90836 -1.66869 10.0135 1.84881 0.387814 0 0 0 0 1 1 1 1
-7.6309 -4.30657 5.04406 6.91845 5.08577 -4.5083 0 0 0 0 1 1 1 1
6.16954 12.8132 5.08635 2.64542 9.06723 7.82958 0 0 0 0 1 1 1 1
-4.57365 -5.77277 0.097811 -7.31039 -4.95542 8.61355 0 0 0 0 1 1 1 1
8.19296 -3.78959 -3.44187 5.6398 3.89672 -0.826759 0 0 0 0 1 1 1 1
-2.58432 -6.57982 0.87898 5.51426 -13.2457 -10.0191 0 0 0 0 1 1 1 1
-4.97533 -7.88181 4.70438 7.48948 -7.41945 -3.26808 0 0 0 0 1 1 1 1
1.72174 6.99414 -2.96146 -5.53384 -6.91927 1.89876 0 0 0 0 1 1 1 1
-4.56759 3.9211 3.07596 6.14256 6.19775 -6.06508 0 0 0 0 1 1 1 1
3.83997 -7.30994 -8.22031 -4.03879 0.605914 -7.65304 0 0 0 0 1 1 1 1
-8.19756 3.98738 5.22373 -3.95443 4.47079 3.79226 0 0 0 0 1 1 1 1
6.76162 7.68057 0.239318 -1.60876 1.54392 4.47505 0 0 0 0 1 1 1 1
-1.37941 -4.77962 -10.66 -2.70041 -6.71539 2.05103 0 0 0 0 1 1 1 1
11.0655 -1.56305 -4.263 -1.68933 -18.4551 -1.92392 0 0 0 0 1 1 1 1
10.0668 -2.40574 -0.152153 2.4971 -0.476225 0.596157 0 0 0 0 1 1 1 1
-8.42744 -0.29976 8.14478 0.168932 1.30716 0.480535 0 0 0 0 1 1 1 1
-6.21006 -3.92751 -3.62982 5.93685 -8.39799 -8.66845 0 0 0 0 1 1 1 1
-12.9918 -1.91444 -3.39076 -1.15315 -10.8241 4.54475 0 0 0 0 1 1 1 1
2.05417 11.1473 -4.52732 6.01015 0.899069 5.9315 0 0 0 0 1 1 1 1
5.07189 -3.90479 -6.4978 6.57167 10.4616 2.74783 0 0 0 0 1 1 1 1
3.00209 6.50686 -10.7095 7.87371 8.50854 -2.50814 0 0 0 0 1 1 1 1
-4.59667 5.10468 2.6091 -4.08134 0.582631 0.567193 0 0 0 0 1 1 1 1
-3.12983 -5.71081 0.405425 -1.1578 -0.620069 -2.3864 0 0 0 0 1 1 1 1
-5.60385 -7.1617 1.59641 1.21311 -0.0611307 6.02597 0 0 0 0 1 1 1 1
-5.20403 -0.886002 -10.547 -5.40936 2.79132 -4.71063 0 0 0 0 1 1 1 1
-8.79908 -7.00297 7.27909 0.0124503 4.96941 2.50977 0 0 0 0 1 1 1 1
-0.0153402 8.22533 5.26066 -3.11088 7.79509 -5.69136 0 0 0 0 1 1 1 1
5.55866 -5.12546 -4.52425 3.28377 9.93297 -0.521685 0 0 0 0 1 1 1 1
-9.32158 9.1969 -3.89181 4.67272 1.64122 -2.66589 0 0 0 0 1 1 1 1
-7.91027 -0.254043 9.38471 6.74769 -1.40701 12.1646 0 0 0 0 1 1 1 1
-6.1633 -4.31402 -5.46072 0.327231 -1.65597 10.3809 0 0 0 0 1 1 1 1
0.131098 -0.129787 1.23841 -3.90315 6.24487 3.27854 0 0 0 0 1 1 1 1
6.67078 -0.975592 -0.312924 -1.56916 5.18213 11.2259 0 0 0 0 1 1 1 1
6.06433 -7.16187 6.05809 -1.98283 7.99035 -4.80042 0 0 0 0 1 1 1 1
-8.67149 -5.42728 1.97933 -10.0411 -6.57243 -3.60066 0 0 0 0 1 1 1 1
-8.40315 5.95126 8.96064 -5.41097 7.38726 3.07527 0 0 0 0 1 1 1 1
-4.41011 -6.39349 -11.6123 1.36581 2.51505 0.457073 0 0 0 0 1 1 1 1
4.77289 -4.189 2.64396 -1.27986 3.25704 2.01412 0 0 0 0 1 1 1 1
-0.765308 -3.91121 1.40239 4.34123 1.09498 -0.0589086 0 0 0 0 1 1 1 1
3.99597 -1.31305 4.28158 -5.20983 5.25021 -5.173 0 0 0 0 1 1 1 1
-7.5329 8.94958 9.67376 -6.38266 5.97523 4.73449 0 0 0 0 1 1 1 1
-4.76762 2.3359 1.19062 -2.75687 -0.13272 -11.7428 0 0 0 0 1 1 1 1
8.83732 -3.89137 -0.643119 0.792488 1.22574 14.5414 0 0 0 0 1 1 1 1
7.89433 -9.36236 7.4279 5.91796 -7.45015 -1.93417 0 0 0 0 1 1 1 1
-6.00241 0.101237 8.65912 -5.38844 0.0674416 -0.251619 0 0 0 0 1 1 1 1
0.447173 -9.03869 1.13758 -0.730414 -9.11439 -5.01903 0 0 0 0 1 1 1 1
4.17808 -1.28727 0.0819476 -0.691395 3.24894 3.49675 0 0 0 0 1 1 1 1
-5.19541 5.31333 -6.48787 5.11667 -5.34228 -7.19596 0 0 0 0 1 1 1 1
-10.5485 -7.18763 7.82926 -0.401353 -1.56681 10.1773 0 0 0 0 1 1 1 1
6.60554 -5.81318 -5.82645 -0.217057 -2.75323 4.07893 0 0 0 0 1 1 1 1
0.494226 2.69576 5.09742 3.82043 -2.16592 6.78472 0 0 0 0 1 1 1 1
4.24623 -0.469685 -9.66442 -6.28884 1.88231 4.84832 0 0 0 0 1 1 1 1
-4.82933 -3.89883 -10.8432 0.296773 -14.6048 -5.42741 0 0 0 0 1 1 1 1
2.87789 -7.08812 -9.4379 -10.9838 -1.15587 -1.12837 0 0 0 0 1 1 1 1
-0.326572 5.77171 -0.112552 0.27794 11.5515 -0.299135 0 0 0 0 1 1 1 1
0.644536 -0.769888 -1.56374 -1.40269 -4.87484 3.94706 0 0 0 0 1 1 1 1
-2.10413 10.8601 -7.41177 -4.93672 8.00717 -2.52592 0 0 0 0 1 1 1 1
-8.76573 -0.861641 9.33781 -12.6277 -1.07766 3.36853 0 0 0 0 1 1 1 1
1.00019 -6.80118 -2.17256 -0.198554 2.69238 -10.5501 0 0 0 0 1 1 1 1
6.22394 -2.70228 5.46152 -0.372822 -2.07812 -4.836 0 0 0 0 1 1 1 1
-5.67446 -9.02643 -7.44026 -5.72675 0.0933025 -1.61887 0 0 0 0 1 1 1 1
5.98371 -6.37179 4.78492 -2.79101 1.27542 -1.22873 0 0 0 0 1 1 1 1
-3.52521 6.78341 4.01129 -3.86064 -0.606485 4.49867 0 0 0 0 1 1 1 1
1.85918 -4.9318 -5.14159 8.03191 -0.0172329 9.49995 0 0 0 0 1 1 1 1
-8.56597 3.01541 -8.04268 -0.268026 4.42446 5.42927 0 0 0 0 1 1 1 1
1.61648 2.47449 -2.01999 -4.78674 0.835741 -2.94173 0 0 0 0 1 1 1 1
4.17485 -1.95753 -0.608591 0.948926 -3.43698 3.32395 0 0 0 0 1 1 1 1
1.8033 1.81993 2.40997 5.54243 0.444035 4.67314 0 0 0 0 1 1 1 1
-3.71066 -3.40692 3.02057 7.75767 8.20364 2.63171 0 0 0 0 1 1 1 1
-6.2765 -1.44342 -6.90714 2.37118 -1.64244 7.17704 0 0 0 0 1 1 1 1
-2.34097 -5.47367 7.72294 -4.78581 -5.80562 1.0902 0 0 0 0 1 1 1 1
1.36821 2.65976 3.8517 -2.23021 1.21763 5.15776 0 0 0 0 1 1 1 1
3.79033 4.64058 5.53659 4.56803 9.01561 -4.71038 0 0 0 0 1 1 1 1
-10.8166 -5.97799 -4.1358 -10.6655 -5.20478 0.258348 0 0 0 0 1 1 1 1
-0.663254 11.2752 -3.5664 5.74288 5.10473 -10.3751 0 0 0 0 1 1 1 1
-8.29426 -1.38767 8.13077 -6.67479 -4.49723 5.49444 0 0 0 0 1 1 1 1
-3.04646 -1.80424 2.23415 -9.3968 -8.77481 -4.51704 0 0 0 0 1 1 1 1
-10.601 -8.51622 3.41386 -10.7844 7.80344 -2.48797 0 0 0 0 1 1 1 1
-3.37703 -7.13794 4.99268 -0.436089 -9.93118 8.42905 0 0 0 0 1 1 1 1
-4.14205 2.25857 6.62856 1.06394 -3.30215 -0.712373 0 0 0 0 1 1 1 1
0.0589889 4.2989 3.49892 -0.695753 -4.36233 -3.05708 0 0 0 0 1 1 1 1
-3.53127 -2.56349 -5.96006 -4.58623 4.54859 9.24472 0 0 0 0 1 1 1 1
-2.61291 -5.26741 3.8278 4.19493 -2.75787 -1.8085 0 0 0 0 1 1 1 1
-4.24316 6.96916 -2.70669 8.78839 5.18549 -11.3116 0 0 0 0 1 1 1 1
-0.994325 -1.06003 1.28026 -3.97936 0.141461 -0.596741 0 0 0 0 1 1 1 1
5.7809 8.65129 1.82236 3.81462 2.99619 2.06495 0 0 0 0 1 1 1 1
-9.73838 4.29384 -9.99593 0.27219 -6.30196 -0.885849 0 0 0 0 1 1 1 1
9.74036 -3.15298 -3.55704 -4.2197 -0.458239 -5.31154 0 0 0 0 1 1 1 1
-2.56625 -2.9854 -5.62054 -7.23672 -0.493116 -4.13349 0 0 0 0 1 1 1 1
-1.61716 1.51521 2.10212 4.7194 4.15591 3.91066 0 0 0 0 1 1 1 1
5.16917 -2.01988 3.76154 -8.18714 -13.7828 0.387434 0 0 0 0 1 1 1 1
-7.29698 3.7995 5.51889 0.283392 -17.8925 0.276439 0 0 0 0 1 1 1 1
-5.97855 4.22301 -0.343132 -1.7735 1.53121 0.0465133 0 0 0 0 1 1 1 1
