,P,V,T
76,0.41324955224990795,1280.00012207031,0.871509940624237
77,0.43544173240661604,1280.00012207031,0.8664189887046809
78,0.45278963446617104,1280.00012207031,0.862557680606842
79,0.466702461242676,1280.00012207031,0.8594467949867249
80,0.488297611474991,1280.00012207031,0.8545133781433109
81,0.517292737960815,1280.00012207031,0.847757489681244
82,0.543557107448578,1280.00012207031,0.8412700009346009
83,0.553255319595337,1280.00012207031,0.8380210709571841
84,0.530237555503845,1280.00012207031,0.841644794940948
85,0.47024151682853704,1280.00012207031,0.853435666561127
86,0.405108124017715,1280.00012207031,0.866832287311554
87,0.37175512313842796,1280.00012207031,0.8741302800178531
88,0.3817628920078279,1280.00012207031,0.872980864048004
89,0.42712762951850897,1280.00012207031,0.864943714141846
90,0.489556640386581,1280.00012207031,0.853495032787323
91,0.545502483844757,1280.00012207031,0.843190402984619
92,0.5729413628578189,1280.00012207031,0.838472754955292
93,0.571364521980286,1280.00012207031,0.839287550449371
94,0.558648347854614,1280.00012207031,0.8417355132102969
95,0.541653752326965,1280.00012207031,0.8445651841163639
96,0.5148226618766779,1280.00012207031,0.8493559074401859
97,0.488132834434509,1280.00012207031,0.8541464519500729
98,0.47539842128753707,1280.00012207031,0.856007964611053
99,0.47342419624328597,1280.00012207031,0.8556824040412899
100,0.471356809139252,1280.00012207031,0.85542366027832
101,0.45728868246078497,1280.00012207031,0.8577019286155699
102,0.426320016384125,1280.00012207031,0.863657207489014
103,0.3953519463539121,1280.00012207031,0.8697531533241271
104,0.385494738817215,1280.00012207031,0.871572048664093
105,0.399992287158966,1280.00012207031,0.8684835743904109
106,0.42989456653595,1280.00012207031,0.862262518405914
107,0.460192948579788,1280.00012207031,0.855912358760834
108,0.47414597868919395,1280.00012207031,0.852982075214386
109,0.470054984092712,1280.00012207031,0.854012401103973
110,0.46675407886505105,1280.00012207031,0.855163009166718
111,0.48252642154693604,1280.00012207031,0.85266795873642
112,0.518083453178406,1280.00012207031,0.8463968348503109
113,0.5604475140571589,1280.00012207031,0.8388611388206478
114,0.5918835401535029,1280.00012207031,0.833465070724487
115,0.597400665283203,1280.00012207031,0.833122999668121
116,0.574708819389343,1280.00012207031,0.8382606220245358
117,0.535839140415192,1280.00012207031,0.8464954209327701
118,0.501165926456451,1280.00012207031,0.8537330937385559
119,0.487566858530045,1280.00012207031,0.8565990042686459
120,0.49873864650726296,1280.00012207031,0.854388506412506
121,0.527097582817078,1280.00012207031,0.848629744052887
122,0.558757424354553,1280.00012207031,0.8420663189888
123,0.577192664146423,1280.00012207031,0.8380544495582579
124,0.577959954738617,1280.00012207031,0.837474794387817
125,0.570536673069,1280.00012207031,0.8382813644409179
126,0.5598132610321039,1280.00012207031,0.839607388973236
127,0.540888011455536,1280.00012207031,0.842824728488922
128,0.516800165176392,1280.00012207031,0.847454936504364
129,0.499321758747101,1280.00012207031,0.8509590339660641
130,0.489293217658997,1280.00012207031,0.8531031918525699
131,0.479365766048431,1280.00012207031,0.8554379057884219
132,0.468910098075867,1280.00012207031,0.858071715831757
133,0.464541643857956,1280.00012207031,0.8596481990814209
134,0.46899321675300604,1280.00012207031,0.859693915843964
135,0.481460899114609,1280.00012207031,0.8584379863739009
136,0.497834384441376,1280.00012207031,0.8566291642189029
137,0.508522152900696,1280.00012207031,0.856163294315338
138,0.5077631473541261,1280.00012207031,0.8581016373634341
139,0.500553071498871,1280.00012207031,0.8612096619606021
140,0.495967745780945,1280.00012207031,0.8635136198997501
141,0.498806059360504,1280.00012207031,0.864043385982513
142,0.5054310560226439,1280.00012207031,0.8637095999717709
143,0.5091822147369379,1280.00012207031,0.8641011428833009
144,0.51708197593689,1280.00012207031,0.8636260342597958
145,0.5380544662475589,1280.00012207031,0.86012199640274
146,0.56380420923233,1280.00012207031,0.8551235508918759
147,0.577051937580109,1280.00012207031,0.8521120262145999
148,0.565274953842163,1280.00012207031,0.853696138858795
149,0.530524253845215,1280.00012207031,0.8596459937095641
150,0.49323454499244707,1280.00012207031,0.866018087863922
151,0.475659012794495,1280.00012207031,0.86860326051712
152,0.49021726846694896,1280.00012207031,0.8651453566551209
153,0.538891434669495,1280.00012207031,0.8551911425590519
154,0.604450821876526,1280.00012207031,0.8420274567604059
155,0.655510723590851,1280.00012207031,0.831879169940948
156,0.6702110171318051,1280.00012207031,0.8288750958442691
157,0.643915772438049,1280.00012207031,0.8337250065803531
158,0.590950012207031,1280.00012207031,0.8432810616493229
159,0.531347393989563,1280.00012207031,0.853397102355957
160,0.474687784910202,1280.00012207031,0.8623168778419491
161,0.418365687131882,1280.00012207031,0.871081025600433
162,0.36630907654762296,1280.00012207031,0.8793892574310299
163,0.338982880115509,1280.00012207031,0.883176953792572
164,0.34270560741424605,1280.00012207031,0.881314964294434
165,0.36400607228279097,1280.00012207031,0.8767900776863101
166,0.395115554332733,1280.00012207031,0.8711077880859379
167,0.43594458699226396,1280.00012207031,0.86399266242981
168,0.481315732002258,1280.00012207031,0.85630086183548
169,0.517368972301483,1280.00012207031,0.850801439285278
170,0.534578919410706,1280.00012207031,0.849377365112305
171,0.54282146692276,1280.00012207031,0.84966400384903
172,0.5507899522781371,1280.00012207031,0.8496639442443851
173,0.55371755361557,1280.00012207031,0.8503735375404359
174,0.548333764076233,1280.00012207031,0.8524844956398009
175,0.539255619049072,1280.00012207031,0.854999752044678
176,0.531375765800476,1280.00012207031,0.856980295181274
177,0.524500072002411,1280.00012207031,0.858648688793182
178,0.5187084674835211,1280.00012207031,0.8601460170745849
179,0.520035922527313,1280.00012207031,0.860213966369629
180,0.528864979743958,1280.00012207031,0.8587100815773009
181,0.535049319267273,1280.00012207031,0.857804448604584
182,0.53787362575531,1280.00012207031,0.857562453746796
183,0.5467196106910711,1280.00012207031,0.8558423829078671
184,0.563551425933838,1280.00012207031,0.852190704345703
185,0.5772057771682739,1280.00012207031,0.8490244460105899
186,0.574063837528229,1280.00012207031,0.849414558410645
187,0.556752443313599,1280.00012207031,0.8529979300498959
188,0.5443348884582521,1280.00012207031,0.8558905434608459
189,0.555554926395416,1280.00012207031,0.854226739406586
190,0.593556821346283,1280.00012207031,0.8473730397224429
191,0.646436870098114,1280.00012207031,0.837635011672974
192,0.692103147506714,1280.00012207031,0.8293189716339108
193,0.706148386001587,1280.00012207031,0.8274039340019229
194,0.691915452480316,1280.00012207031,0.830876381397247
195,0.6706605553627011,1280.00012207031,0.8350121092796329
196,0.6447547674179079,1280.00012207031,0.8395028424263
197,0.608583569526672,1280.00012207031,0.8458700489997859
198,0.5702442526817321,1280.00012207031,0.852708489894867
199,0.542985320091248,1280.00012207031,0.857500524520874
200,0.539512276649475,1280.00012207031,0.8577878189086909
201,0.563174545764923,1280.00012207031,0.8528444480895999
202,0.603433132171631,1280.00012207031,0.844729692935944
203,0.643501281738281,1280.00012207031,0.8366691780090328
204,0.6641398668289179,1280.00012207031,0.8323881340026859
205,0.652464270591736,1280.00012207031,0.8343901944160458
206,0.6129385232925421,1280.00012207031,0.841704280376434
207,0.5628159046173101,1280.00012207031,0.8508369636535641
208,0.519085466861725,1280.00012207031,0.8585394930839542
209,0.492280840873718,1280.00012207031,0.862905414104462
210,0.48403137922287004,1280.00012207031,0.8637233090400699
211,0.48828744888305703,1280.00012207031,0.862225563526154
212,0.495740234851837,1280.00012207031,0.86019638299942
213,0.499877870082855,1280.00012207031,0.858770818710327
214,0.499036490917206,1280.00012207031,0.8579806399345401
215,0.48828589916229204,1280.00012207031,0.8586559009551998
216,0.45879545807838396,1280.00012207031,0.862620146274567
217,0.407608360052109,1280.00012207031,0.870656700134277
218,0.346685260534286,1280.00012207031,0.880499334335327
219,0.296280205249786,1280.00012207031,0.888201863765717
220,0.268962264060974,1280.00012207031,0.891502530574799
221,0.265564054250717,1280.00012207031,0.8904893708229059
222,0.28165367245674106,1280.00012207031,0.8862241816520691
223,0.313597917556763,1280.00012207031,0.8793535542488101
224,0.358233362436295,1280.00012207031,0.870330245494843
225,0.4020670652389529,1280.00012207031,0.861832590103149
226,0.42578515410423295,1280.00012207031,0.8580097270011898
227,0.426262140274048,1280.00012207031,0.859581978321075
228,0.419921666383743,1280.00012207031,0.8631809067726139
229,0.42674878239631703,1280.00012207031,0.864630372524261
230,0.45949086546897905,1280.00012207031,0.8611756873130799
231,0.516957759857178,1280.00012207031,0.852807970046997
232,0.583972632884979,1280.00012207031,0.84231183052063
233,0.6401803493499761,1280.00012207031,0.833526046276093
234,0.671656429767609,1280.00012207031,0.8290174317359921
235,0.675246238708496,1280.00012207031,0.82923570394516
236,0.6510401964187621,1280.00012207031,0.8343110394477841
237,0.605966150760651,1280.00012207031,0.843223721981049
238,0.5662394762039179,1280.00012207031,0.8508944225311279
239,0.5616573691368101,1280.00012207031,0.851224930286407
240,0.595451354980469,1280.00012207031,0.843618125915527
241,0.6424564719200129,1280.00012207031,0.8332250428199771
242,0.6769348382949829,1280.00012207031,0.825110883712769
243,0.6837104558944699,1280.00012207031,0.8221268367767329
244,0.651011049747467,1280.00012207031,0.8269454550743099
245,0.590945839881897,1280.00012207031,0.8373453330993649
246,0.5301021337509161,1280.00012207031,0.84812215089798
247,0.481988131999969,1280.00012207031,0.857018263339996
248,0.45765677094459495,1280.00012207031,0.8620627236366271
249,0.46755647659301797,1280.00012207031,0.86107471704483
250,0.510081768035889,1280.00012207031,0.8541106295585629
251,0.57053416967392,1280.00012207031,0.843843610286713
252,0.630234599113464,1280.00012207031,0.83359429359436
253,0.6723709106445309,1280.00012207031,0.826341302394867
254,0.68231987953186,1280.00012207031,0.824746758937836
255,0.651926517486572,1280.00012207031,0.8304977130889889
256,0.5919261574745179,1280.00012207031,0.841584594249725
257,0.529256224632263,1280.00012207031,0.852755815982819
258,0.487495183944702,1280.00012207031,0.859557540416718
259,0.47577714920043895,1280.00012207031,0.8604971480369571
260,0.491310834884644,1280.00012207031,0.85630884885788
261,0.5245127677917479,1280.00012207031,0.8488456916809078
262,0.560845613479614,1280.00012207031,0.840876491069794
263,0.586983382701874,1280.00012207031,0.834923059940338
264,0.5961854457855219,1280.00012207031,0.8321671795845028
265,0.586549639701843,1280.00012207031,0.8328904223442081
266,0.5553815960884089,1280.00012207031,0.837753267288208
267,0.5000540614128111,1280.00012207031,0.8476774406433109
268,0.43082177639007596,1280.00012207031,0.860958487987518
269,0.37320989370346097,1280.00012207031,0.872568101882935
270,0.35194587707519503,1280.00012207031,0.87752512216568
271,0.3768109977245329,1280.00012207031,0.873777539730072
272,0.43825700879097,1280.00012207031,0.8630571675300601
273,0.514098763465881,1280.00012207031,0.849567384719849
274,0.579115092754364,1280.00012207031,0.83803787946701
275,0.6101224422454828,1280.00012207031,0.83296945810318
276,0.596877634525299,1280.00012207031,0.8365311932563778
277,0.551831245422363,1280.00012207031,0.8463993382453922
278,0.5066692829132079,1280.00012207031,0.856305868625641
279,0.492465734481812,1280.00012207031,0.8599400234222409
280,0.518259644508362,1280.00012207031,0.855367572307587
281,0.563816428184509,1280.00012207031,0.8466023516654971
282,0.592057228088379,1280.00012207031,0.841226966381073
283,0.5819084644317629,1280.00012207031,0.843495519161224
284,0.5444459319114691,1280.00012207031,0.850931198596954
285,0.505107343196869,1280.00012207031,0.85828045129776
286,0.487871885299683,1280.00012207031,0.860652477741241
287,0.502190589904785,1280.00012207031,0.856023104190826
288,0.53021252155304,1280.00012207031,0.848108263015747
289,0.535849094390869,1280.00012207031,0.8445405673980709
290,0.49901869893073997,1280.00012207031,0.849627227783203
291,0.433220684528351,1280.00012207031,0.8605331492424008
292,0.362531006336212,1280.00012207031,0.87239405632019
293,0.302183568477631,1280.00012207031,0.8824076366424559
294,0.260749250650406,1280.00012207031,0.889227838516235
295,0.244088679552078,1280.00012207031,0.891925246715546
296,0.25365364551544195,1280.00012207031,0.890364618301392
297,0.28704735636711104,1280.00012207031,0.885021240711212
298,0.34179005026817305,1280.00012207031,0.876111061573029
299,0.40986156463622997,1280.00012207031,0.864857466220856
300,0.4715278148651121,1280.00012207031,0.8550867748260501
301,0.509853541851044,1280.00012207031,0.8501192641258241
302,0.526721894741058,1280.00012207031,0.8492632222175601
303,0.53259539604187,1280.00012207031,0.850198419094086
304,0.5345370173454279,1280.00012207031,0.851470501422882
305,0.539184033870697,1280.00012207031,0.8516828727722171
306,0.5495131015777589,1280.00012207031,0.8501563382148739
307,0.55674684047699,1280.00012207031,0.848714799880981
308,0.549738705158234,1280.00012207031,0.8497534108161929
309,0.52743661403656,1280.00012207031,0.853536159992218
310,0.49760115146637,1280.00012207031,0.8585343074798579
311,0.467804431915283,1280.00012207031,0.8633942914009091
312,0.44325995445251504,1280.00012207031,0.867323191165924
313,0.432205200195312,1280.00012207031,0.868830473423004
314,0.441539853811264,1280.00012207031,0.866603167057037
315,0.466892957687378,1280.00012207031,0.8616224837303158
316,0.49629044532775896,1280.00012207031,0.856368751525879
317,0.5198810100555421,1280.00012207031,0.852668912410736
318,0.534403741359711,1280.00012207031,0.8508805346488949
319,0.542201042175293,1280.00012207031,0.8501551461219791
320,0.54724645614624,1280.00012207031,0.8493817162513729
321,0.547503113746643,1280.00012207031,0.848825187683105
322,0.531038522720337,1280.00012207031,0.8510157775878909
323,0.488635510206223,1280.00012207031,0.857991726398468
324,0.42790517210960405,1280.00012207031,0.868301064968109
325,0.3639074862003329,1280.00012207031,0.879044325351715
326,0.307980626821518,1280.00012207031,0.888244123458862
327,0.268010884523392,1280.00012207031,0.8946134161949159
328,0.25014349818229703,1280.00012207031,0.8971223545074459
329,0.25951412320136996,1280.00012207031,0.894788415431976
330,0.296551585197449,1280.00012207031,0.887322933673859
331,0.349683910608292,1280.00012207031,0.876852304935455
332,0.39737877249717696,1280.00012207031,0.8676253867149349
333,0.42379400134086603,1280.00012207031,0.862755746841431
334,0.431446045637131,1280.00012207031,0.86157372713089
335,0.43019923567771895,1280.00012207031,0.8619768333435059
336,0.42346534132957503,1280.00012207031,0.863371999263763
337,0.4136635661125179,1280.00012207031,0.8653208327293399
338,0.404416769742966,1280.00012207031,0.867018015384674
339,0.395934045314789,1280.00012207031,0.8683911871910099
340,0.383991688489914,1280.00012207031,0.870301158428192
341,0.366014391183853,1280.00012207031,0.873307855129242
342,0.342576771974564,1280.00012207031,0.8773989987373348
343,0.318717122077942,1280.00012207031,0.8817155671119691
344,0.308770686388016,1280.00012207031,0.8832526516914371
345,0.318051666021347,1280.00012207031,0.8808052849769591
346,0.33148786425590504,1280.00012207031,0.877536327838898
347,0.330462038516998,1280.00012207031,0.877317578792572
348,0.30930095911026,1280.00012207031,0.881245048046112
349,0.274812579154968,1280.00012207031,0.887869985103607
350,0.241654306650162,1280.00012207031,0.894248993396759
351,0.223647475242615,1280.00012207031,0.8976048541069029
352,0.222529411315918,1280.00012207031,0.8978184771537779
353,0.233851552009583,1280.00012207031,0.896024854183197
354,0.25789943337440496,1280.00012207031,0.89222934961319
355,0.29709988832473805,1280.00012207031,0.885859997272491
356,0.350704312324524,1280.00012207031,0.87690666437149
357,0.409085750579834,1280.00012207031,0.867141933441162
358,0.45783117413520796,1280.00012207031,0.859392852783203
359,0.48791462182998707,1280.00012207031,0.855459125041962
360,0.502255856990814,1280.00012207031,0.8547915530204769
361,0.514957427978516,1280.00012207031,0.8545462203025821
362,0.5432898998260499,1280.00012207031,0.8511337351799008
363,0.5902038812637329,1280.00012207031,0.843875439167023
364,0.643613040447235,1280.00012207031,0.8351105761528019
365,0.688241899013519,1280.00012207031,0.8276965928077701
366,0.711508393287659,1280.00012207031,0.8238994789123539
367,0.700465857982635,1280.00012207031,0.826301486492157
368,0.6498337388038641,1280.00012207031,0.8361405444145199
369,0.581114649772644,1280.00012207031,0.8490543675422672
370,0.527104318141937,1280.00012207031,0.8582770538330079
371,0.506086885929108,1280.00012207031,0.860158832073212
372,0.513382315635681,1280.00012207031,0.8557974410057071
373,0.524869203567505,1280.00012207031,0.850327522754669
374,0.516420960426331,1280.00012207031,0.84888103723526
375,0.47925865650177,1280.00012207031,0.8534736943244929
376,0.42482733726501504,1280.00012207031,0.862046928405762
377,0.382084339857101,1280.00012207031,0.868763179779053
378,0.37302508950233504,1280.00012207031,0.869194300174713
379,0.393966346979141,1280.00012207031,0.8642133784294129
380,0.42506071925163297,1280.00012207031,0.857944638729095
381,0.448789238929749,1280.00012207031,0.8538936686515809
382,0.465794831514359,1280.00012207031,0.851552875041962
383,0.48753285408020003,1280.00012207031,0.848045082092285
384,0.512069225311279,1280.00012207031,0.8434054565429691
385,0.5208923816680909,1280.00012207031,0.841424913406372
386,0.50359845161438,1280.00012207031,0.8442524981498721
387,0.46787345409393294,1280.00012207031,0.8503613781929019
388,0.42641210556030296,1280.00012207031,0.857456834316254
389,0.39407297968864397,1280.00012207031,0.8628313255310059
390,0.385746449232101,1280.00012207031,0.863572807312012
391,0.4036844968795779,1280.00012207031,0.859257669448853
392,0.43409174680709794,1280.00012207031,0.8527297687530521
393,0.4555642604827879,1280.00012207031,0.8483957362174991
394,0.458538085222244,1280.00012207031,0.8481940340995792
395,0.456822156906128,1280.00012207031,0.8490493011474609
396,0.46782669425010703,1280.00012207031,0.847157628536224
397,0.491553366184235,1280.00012207031,0.842502148151398
398,0.511550903320312,1280.00012207031,0.838481934070587
399,0.509410858154297,1280.00012207031,0.838834257125854
400,0.476974129676819,1280.00012207031,0.845115811824799
401,0.41811153292655895,1280.00012207031,0.856531829833984
402,0.34734302759170504,1280.00012207031,0.8703103375434879
403,0.289056748151779,1280.00012207031,0.881696434020996
404,0.261811643838882,1280.00012207031,0.887122662067413
405,0.26484841108322105,1280.00012207031,0.8869869422912601
406,0.28615590929984996,1280.00012207031,0.8837854576110841
407,0.31470951437950107,1280.00012207031,0.879567832946777
408,0.349778383970261,1280.00012207031,0.8740293097496029
409,0.39155331254005393,1280.00012207031,0.866699130535126
410,0.42329159379005393,1280.00012207031,0.8610377621650699
411,0.42981719970703103,1280.00012207031,0.8603506398200992
412,0.412314772605896,1280.00012207031,0.864633829593658
413,0.38822710514068604,1280.00012207031,0.870387525558472
414,0.379956007003784,1280.00012207031,0.8729188156127929
415,0.39502325654029796,1280.00012207031,0.8706051421165469
416,0.42273646593093894,1280.00012207031,0.8656223130226139
417,0.447488367557526,1280.00012207031,0.861139984130859
418,0.45947009325027505,1280.00012207031,0.8591324400901791
419,0.45659264922142,1280.00012207031,0.860088379383087
420,0.44884973764419606,1280.00012207031,0.861928136348724
421,0.4536405205726621,1280.00012207031,0.860881836414337
422,0.470898389816284,1280.00012207031,0.856859953403473
423,0.480684816837311,1280.00012207031,0.854126484394073
424,0.47187501192092896,1280.00012207031,0.85506031036377
425,0.45311763882637,1280.00012207031,0.8578591656684879
426,0.435295522212982,1280.00012207031,0.8604226422309879
427,0.42455413937568703,1280.00012207031,0.8616387557983399
428,0.42093595862388594,1280.00012207031,0.8615455937385559
429,0.41571378707885703,1280.00012207031,0.862065346240997
430,0.41167140007019,1280.00012207031,0.862515122890472
431,0.4226178824901579,1280.00012207031,0.8596641135215759
432,0.441202580928802,1280.00012207031,0.8549053978919979
433,0.435596317052841,1280.00012207031,0.8552779269218441
434,0.40028935670852706,1280.00012207031,0.862218768596649
435,0.364591717720032,1280.00012207031,0.8696831774711609
436,0.34900388121604903,1280.00012207031,0.873618395328522
437,0.358814090490341,1280.00012207031,0.873024137020111
438,0.388535410165787,1280.00012207031,0.86888596534729
439,0.425172030925751,1280.00012207031,0.8636355710029598
440,0.457764148712158,1280.00012207031,0.859226138591766
441,0.47864893078804,1280.00012207031,0.8570394825935359
442,0.48265993595123297,1280.00012207031,0.8581133198738101
443,0.47573459148407,1280.00012207031,0.861202211380005
444,0.47035139799118,1280.00012207031,0.863707931041718
445,0.474995374679565,1280.00012207031,0.863887341022491
446,0.483552902936935,1280.00012207031,0.8631961059570309
447,0.480591505765915,1280.00012207031,0.8652365517616271
448,0.475310623645782,1280.00012207031,0.8682234001159671
449,0.490992873907089,1280.00012207031,0.8672633481025699
450,0.537679553031921,1280.00012207031,0.860256881713867
451,0.6086713671684271,1280.00012207031,0.848504574298859
452,0.6866261959075931,1280.00012207031,0.83539101600647
453,0.755543410778046,1280.00012207031,0.823886783123016
454,0.8060201406478879,1280.00012207031,0.8155417156219479
455,0.831513524055481,1280.00012207031,0.8114039611816409
456,0.824023008346558,1280.00012207031,0.8130942893028259
457,0.782502174377441,1280.00012207031,0.821036548614502
458,0.72083991765976,1280.00012207031,0.832611532211304
459,0.662023723125458,1280.00012207031,0.843328864574432
460,0.624553382396698,1280.00012207031,0.849658758640289
461,0.6148250699043271,1280.00012207031,0.850513250827789
462,0.629446983337402,1280.00012207031,0.8466977787017819
463,0.6586105823516851,1280.00012207031,0.8401695799827579
464,0.6890224814414979,1280.00012207031,0.8334967207908629
465,0.7065779566764828,1280.00012207031,0.8293733310699459
466,0.700944840908051,1280.00012207031,0.829706699848175
467,0.6705188155174261,1280.00012207031,0.834654362201691
468,0.616321921348572,1280.00012207031,0.844095857143402
469,0.546594738960266,1280.00012207031,0.856609971523285
470,0.487171530723572,1280.00012207031,0.866975755691528
471,0.461199432611465,1280.00012207031,0.8704526734352108
472,0.462799847126007,1280.00012207031,0.8684491229057308
473,0.466166704893112,1280.00012207031,0.866528720855713
474,0.46071586012840293,1280.00012207031,0.866769940853119
475,0.45503649115562395,1280.00012207031,0.867106230258942
476,0.453480064868927,1280.00012207031,0.866540462970734
477,0.44997382164001504,1280.00012207031,0.866484792232513
478,0.441657036542892,1280.00012207031,0.867649347782135
479,0.4344641268253329,1280.00012207031,0.8689708423614498
480,0.43811383843421897,1280.00012207031,0.868537933826447
481,0.458797693252563,1280.00012207031,0.8650846791267399
482,0.497302740812302,1280.00012207031,0.8582712721824649
483,0.5406025648117071,1280.00012207031,0.850559623241425
484,0.570410966873169,1280.00012207031,0.8455839467048649
485,0.584186255931854,1280.00012207031,0.843573064804077
486,0.589670658111572,1280.00012207031,0.8426947903633121
487,0.5880826115608221,1280.00012207031,0.842762203216553
488,0.57793915271759,1280.00012207031,0.844245941638947
489,0.56207811832428,1280.00012207031,0.8466798377037049
490,0.542064011096954,1280.00012207031,0.849841327667236
491,0.5200008153915411,1280.00012207031,0.8534605216979979
492,0.503776550292969,1280.00012207031,0.855942876338959
493,0.499442309141159,1280.00012207031,0.8560909342765809
494,0.5072537660598749,1280.00012207031,0.8538384747505191
495,0.518056392669678,1280.00012207031,0.851040513515472
496,0.5139126777648929,1280.00012207031,0.8515360069274899
497,0.48821854591369607,1280.00012207031,0.8567190480232242
498,0.4541353583335879,1280.00012207031,0.8637876224517819
499,0.4294871985912321,1280.00012207031,0.868927271366119
500,0.42295241355896,1280.00012207031,0.870216519832611
501,0.426488518714905,1280.00012207031,0.8692509245872501
502,0.423195570707321,1280.00012207031,0.869505436420441
503,0.404456377029419,1280.00012207031,0.8727612209320071
504,0.37475609779357894,1280.00012207031,0.878188343048096
505,0.35189148783683794,1280.00012207031,0.8822347831726071
506,0.35396227240562395,1280.00012207031,0.881270081996918
507,0.38109678030014,1280.00012207031,0.8753387641906741
508,0.413504749536514,1280.00012207031,0.868599088191986
509,0.429959863424301,1280.00012207031,0.865414292812347
510,0.42549008131027205,1280.00012207031,0.866583795547485
511,0.40356078743934604,1280.00012207031,0.8712697339057919
512,0.368276387453079,1280.00012207031,0.878755123615265
513,0.33092901110649103,1280.00012207031,0.8869217944145199
514,0.31144401431083696,1280.00012207031,0.8917141270637509
515,0.32246884703636197,1280.00012207031,0.8905951094627379
516,0.359552592039108,1280.00012207031,0.884524495601654
517,0.408831655979156,1280.00012207031,0.876248569488525
518,0.461517781019211,1280.00012207031,0.867235929965973
519,0.510373473167419,1280.00012207031,0.858645946979523
520,0.543277978897095,1280.00012207031,0.8528848004341129
