P,V,T
60.9151,568.889,1.99988
60.9159,568.889,1.99988
60.9167,568.889,1.99988
60.9175,568.889,1.99988
60.9182,568.889,1.99988
60.919,568.889,1.99989
60.9197,568.889,1.99989
60.9203,568.889,1.99989
60.921,568.889,1.99989
60.9217,568.889,1.99989
60.9224,568.889,1.9999
60.923,568.889,1.9999
60.9237,568.889,1.9999
60.9243,568.889,1.9999
60.9249,568.889,1.99991
60.9255,568.889,1.99991
60.9261,568.889,1.99991
60.9266,568.889,1.99991
60.9272,568.889,1.99991
60.9276,568.889,1.99991
60.9282,568.889,1.99992
60.9287,568.889,1.99992
60.9291,568.889,1.99992
60.9296,568.889,1.99992
60.9301,568.889,1.99993
60.9304,568.889,1.99993
60.9309,568.889,1.99993
60.9313,568.889,1.99993
60.9317,568.889,1.99994
60.932,568.889,1.99994
60.9324,568.889,1.99994
60.9327,568.889,1.99994
60.933,568.889,1.99994
60.9333,568.889,1.99994
60.9336,568.889,1.99995
60.9339,568.889,1.99995
60.9341,568.889,1.99995
60.9344,568.889,1.99995
60.9347,568.889,1.99995
60.9349,568.889,1.99996
60.9351,568.889,1.99996
60.9354,568.889,1.99996
60.9356,568.889,1.99996
60.9358,568.889,1.99997
60.936,568.889,1.99997
60.9362,568.889,1.99997
60.9363,568.889,1.99997
60.9364,568.889,1.99997
60.9366,568.889,1.99998
60.9367,568.889,1.99998
60.9369,568.889,1.99998
60.937,568.889,1.99998
60.9371,568.889,1.99998
60.9372,568.889,1.99999
60.9373,568.889,1.99999
60.9374,568.889,1.99999
60.9374,568.889,1.99999
60.9375,568.889,1.99999
60.9375,568.889,2
60.9375,568.889,2
60.9376,568.889,2
60.9375,568.889,2
60.9375,568.889,2
60.9375,568.889,2.00001
60.9374,568.889,2.00001
60.9374,568.889,2.00001
60.9373,568.889,2.00001
60.9372,568.889,2.00002
60.9371,568.889,2.00002
60.9369,568.889,2.00002
60.9368,568.889,2.00002
60.9367,568.889,2.00002
60.9365,568.889,2.00002
60.9363,568.889,2.00003
60.9361,568.889,2.00003
60.9359,568.889,2.00003
60.9357,568.889,2.00003
60.9354,568.889,2.00004
60.9352,568.889,2.00004
60.9349,568.889,2.00004
60.9347,568.889,2.00004
60.9344,568.889,2.00004
60.9341,568.889,2.00005
60.9338,568.889,2.00005
60.9334,568.889,2.00005
60.9331,568.889,2.00005
60.9328,568.889,2.00006
60.9324,568.889,2.00006
60.932,568.889,2.00006
60.9316,568.889,2.00006
60.9312,568.889,2.00006
60.9308,568.889,2.00006
60.9303,568.889,2.00007
60.9299,568.889,2.00007
60.9294,568.889,2.00007
60.9289,568.889,2.00007
60.9284,568.889,2.00007
60.9279,568.889,2.00008
60.9274,568.889,2.00008
60.9269,568.889,2.00008
60.9264,568.889,2.00008
60.9258,568.889,2.00009
60.9252,568.889,2.00009
60.9246,568.889,2.00009
60.924,568.889,2.00009
60.9235,568.889,2.0001
60.9228,568.889,2.00009
60.9222,568.889,2.0001
60.9216,568.889,2.0001
60.9209,568.889,2.0001
60.9203,568.889,2.0001
60.9196,568.889,2.00011
60.9189,568.889,2.00011
60.9182,568.889,2.00011
60.9175,568.889,2.00011
60.9167,568.889,2.00011
60.916,568.889,2.00012
60.9152,568.889,2.00012
60.9144,568.889,2.00012
60.9137,568.889,2.00012
60.9128,568.889,2.00012
60.912,568.889,2.00012
60.9112,568.889,2.00013
60.9104,568.889,2.00013
60.9096,568.889,2.00013
60.9087,568.889,2.00014
60.9079,568.889,2.00014
60.907,568.889,2.00014
60.9062,568.889,2.00014
60.9053,568.889,2.00014
60.9044,568.889,2.00014
60.9035,568.889,2.00015
60.9026,568.889,2.00015
60.9017,568.889,2.00015
60.9008,568.889,2.00015
60.8998,568.889,2.00016
60.8988,568.889,2.00016
60.8978,568.889,2.00016
60.8969,568.889,2.00016
60.8959,568.889,2.00016
60.8948,568.889,2.00017
60.8938,568.889,2.00017
60.8928,568.889,2.00017
60.8917,568.889,2.00017
60.8907,568.889,2.00018
60.8896,568.889,2.00018
