P,V,T
-0.0793852,1024,2
-0.0793595,1024,1.99999
-0.0793309,1024,2
-0.0793043,1024,1.99999
-0.079276,1024,2
-0.0792488,1024,2
-0.0792202,1024,1.99999
-0.0791922,1024,2
-0.0791648,1024,1.99999
-0.079135,1024,2
-0.0791078,1024,1.99999
-0.0790801,1024,1.99999
-0.079051,1024,1.99999
-0.0790203,1024,2
-0.0789928,1024,1.99999
-0.0789631,1024,1.99999
-0.0789325,1024,2
-0.0789047,1024,1.99999
-0.0788738,1024,2
-0.0788444,1024,1.99999
-0.0788145,1024,1.99999
-0.0787839,1024,1.99999
-0.0787545,1024,1.99999
-0.0787251,1024,1.99999
-0.0786934,1024,2
-0.0786629,1024,1.99999
-0.0786326,1024,1.99999
-0.0786009,1024,1.99999
-0.0785702,1024,1.99999
-0.0785377,1024,2
-0.0785078,1024,1.99999
-0.078475,1024,1.99999
-0.0784433,1024,1.99999
-0.0784122,1024,1.99999
-0.0783798,1024,1.99999
-0.0783468,1024,2
-0.0783159,1024,1.99999
-0.0782833,1024,1.99999
-0.0782506,1024,1.99999
-0.0782164,1024,1.99999
-0.0781843,1024,1.99999
-0.0781521,1024,1.99999
-0.0781174,1024,1.99999
-0.0780849,1024,1.99999
-0.0780525,1024,1.99999
-0.0780186,1024,1.99999
-0.077985,1024,1.99999
-0.0779507,1024,1.99999
-0.0779159,1024,1.99999
-0.0778808,1024,1.99999
-0.0778486,1024,1.99999
-0.0778127,1024,1.99999
-0.077778,1024,1.99999
-0.0777425,1024,1.99999
-0.0777087,1024,1.99999
-0.0776715,1024,1.99999
-0.0776365,1024,1.99999
-0.0776011,1024,1.99999
-0.0775663,1024,1.99999
-0.0775297,1024,1.99999
-0.0774927,1024,2
-0.0774581,1024,1.99999
-0.0774222,1024,1.99999
-0.0773841,1024,1.99999
-0.0773481,1024,1.99999
-0.0773104,1024,1.99999
-0.0772746,1024,1.99999
-0.0772371,1024,1.99999
-0.0772014,1024,1.99999
-0.0771635,1024,1.99999
-0.0771276,1024,1.99999
-0.0770888,1024,1.99999
-0.0770514,1024,1.99999
-0.0770124,1024,1.99999
-0.0769752,1024,1.99999
-0.0769373,1024,1.99999
-0.0768998,1024,1.99999
-0.0768603,1024,1.99999
-0.0768219,1024,1.99999
-0.076783,1024,1.99999
-0.0767434,1024,1.99999
-0.0767062,1024,1.99999
-0.0766654,1024,1.99999
-0.0766252,1024,1.99999
-0.0765867,1024,1.99999
-0.076546,1024,1.99999
-0.0765063,1024,1.99999
-0.0764656,1024,1.99999
-0.0764253,1024,1.99999
-0.0763841,1024,1.99999
-0.0763444,1024,1.99999
-0.0763032,1024,1.99999
-0.0762618,1024,1.99999
-0.0762205,1024,1.99999
-0.076178,1024,1.99999
-0.0761389,1024,1.99999
-0.0760968,1024,1.99999
-0.0760544,1024,1.99999
-0.0760124,1024,1.99999
-0.0759703,1024,1.99999
-0.0759284,1024,1.99999
-0.0758853,1024,1.99999
-0.0758434,1024,1.99999
-0.0758013,1024,1.99999
-0.0757585,1024,1.99999
-0.0757152,1024,1.99999
-0.0756737,1024,1.99999
-0.0756297,1024,1.99999
-0.0755869,1024,1.99999
-0.0755432,1024,1.99999
-0.0755004,1024,1.99999
-0.075456,1024,1.99999
-0.0754139,1024,1.99999
-0.0753683,1024,1.99999
-0.0753247,1024,1.99999
-0.075281,1024,1.99999
-0.0752366,1024,1.99999
-0.075192,1024,1.99999
-0.075147,1024,1.99999
-0.0751028,1024,1.99999
-0.075058,1024,1.99999
-0.075012,1024,1.99999
-0.074966,1024,1.99999
-0.0749206,1024,1.99999
-0.0748744,1024,1.99999
-0.0748301,1024,1.99999
-0.0747821,1024,1.99999
-0.0747366,1024,1.99999
-0.0746915,1024,1.99999
-0.0746447,1024,1.99999
-0.0745977,1024,1.99999
-0.0745508,1024,1.99999
-0.0745028,1024,1.99999
-0.0744554,1024,1.99999
-0.0744081,1024,1.99999
-0.0743598,1024,1.99999
-0.0743134,1024,1.99999
-0.0742648,1024,1.99999
-0.0742163,1024,1.99999
-0.0741678,1024,1.99999
-0.0741195,1024,1.99999
-0.0740718,1024,1.99999
-0.0740206,1024,1.99999
-0.0739732,1024,1.99999
-0.0739238,1024,1.99999
-0.0738756,1024,1.99999
-0.0738251,1024,1.99999
-0.0737746,1024,1.99999
-0.073726,1024,1.99999
-0.0736759,1024,1.99999
-0.0736256,1024,1.99999
-0.0735749,1024,1.99999
-0.0735245,1024,1.99999
-0.0734754,1024,1.99999
-0.0734249,1024,1.99999
-0.0733755,1024,1.99999
-0.0733246,1024,1.99999
-0.0732738,1024,1.99999
-0.0732241,1024,1.99999
-0.0731724,1024,1.99999
-0.0731223,1024,1.99999
-0.0730712,1024,1.99999
-0.0730193,1024,1.99999
-0.0729677,1024,1.99999
-0.0729176,1024,1.99999
-0.0728648,1024,1.99999
-0.0728133,1024,1.99999
-0.0727602,1024,1.99999
-0.0727095,1024,1.99999
-0.0726554,1024,1.99999
-0.0726042,1024,1.99999
-0.0725506,1024,1.99999
-0.0725002,1024,1.99999
-0.0724455,1024,1.99999
-0.0723941,1024,1.99999
-0.0723393,1024,1.99999
-0.072287,1024,1.99999
-0.072233,1024,1.99999
-0.072181,1024,1.99999
-0.0721256,1024,1.99999
-0.0720714,1024,1.99999
-0.072017,1024,1.99999
