P,V,T
29.1725,640,1.99993
29.1729,640,1.99993
29.1733,640,1.99993
29.1738,640,1.99993
29.1742,640,1.99993
29.1746,640,1.99993
29.175,640,1.99993
29.1754,640,1.99993
29.1758,640,1.99993
29.1762,640,1.99993
29.1766,640,1.99994
29.1769,640,1.99993
29.1773,640,1.99993
29.1777,640,1.99994
29.1781,640,1.99993
29.1785,640,1.99994
29.1788,640,1.99994
29.1792,640,1.99994
29.1796,640,1.99994
29.1799,640,1.99994
29.1803,640,1.99994
29.1807,640,1.99994
29.181,640,1.99994
29.1814,640,1.99994
29.1817,640,1.99994
29.1821,640,1.99994
29.1824,640,1.99994
29.1828,640,1.99994
29.1831,640,1.99994
29.1834,640,1.99994
29.1837,640,1.99994
29.184,640,1.99994
29.1844,640,1.99994
29.1847,640,1.99994
29.185,640,1.99994
29.1853,640,1.99994
29.1856,640,1.99995
29.1859,640,1.99994
29.1862,640,1.99995
29.1865,640,1.99995
29.1868,640,1.99994
29.1871,640,1.99995
29.1874,640,1.99995
29.1877,640,1.99995
29.1879,640,1.99995
29.1882,640,1.99995
29.1885,640,1.99995
29.1888,640,1.99995
29.189,640,1.99995
29.1893,640,1.99995
29.1896,640,1.99995
29.1898,640,1.99995
29.1901,640,1.99995
29.1903,640,1.99995
29.1906,640,1.99995
29.1908,640,1.99995
29.1911,640,1.99995
29.1913,640,1.99995
29.1915,640,1.99995
29.1918,640,1.99996
29.192,640,1.99995
29.1922,640,1.99996
29.1925,640,1.99995
29.1927,640,1.99996
29.1929,640,1.99996
29.1931,640,1.99996
29.1934,640,1.99996
29.1936,640,1.99996
29.1938,640,1.99996
29.194,640,1.99996
29.1942,640,1.99996
29.1945,640,1.99996
29.1947,640,1.99996
29.1949,640,1.99996
29.1951,640,1.99996
29.1953,640,1.99996
29.1955,640,1.99996
29.1957,640,1.99996
29.1959,640,1.99996
29.1961,640,1.99996
29.1963,640,1.99996
29.1965,640,1.99996
29.1967,640,1.99996
29.1969,640,1.99996
29.1971,640,1.99996
29.1973,640,1.99996
29.1975,640,1.99996
29.1977,640,1.99997
29.1979,640,1.99997
29.198,640,1.99997
29.1982,640,1.99997
29.1984,640,1.99997
29.1986,640,1.99997
29.1987,640,1.99997
29.1989,640,1.99997
29.1991,640,1.99997
29.1993,640,1.99997
29.1994,640,1.99997
29.1996,640,1.99997
29.1998,640,1.99997
29.1999,640,1.99997
29.2001,640,1.99997
29.2002,640,1.99997
29.2004,640,1.99997
29.2005,640,1.99997
29.2007,640,1.99997
29.2008,640,1.99997
29.201,640,1.99997
29.2011,640,1.99997
29.2012,640,1.99998
29.2014,640,1.99998
29.2015,640,1.99998
29.2016,640,1.99997
29.2018,640,1.99998
29.2019,640,1.99998
29.202,640,1.99998
29.2021,640,1.99998
29.2022,640,1.99998
29.2023,640,1.99998
29.2024,640,1.99998
29.2026,640,1.99998
