P,V,T
-0.0541015677154064,1000,0.0252166111022234
0.00468783732503653,1000,0.0159955061972141
0.0148721868172288,1000,0.0124980146065354
-0.0321374163031578,1000,0.0158472135663033
-0.0850026234984398,1000,0.019316403195262
-0.109984010457993,1000,0.0192999169230461
-0.110123619437218,1000,0.0164172444492579
-0.108911246061325,1000,0.0131563739851117
-0.126936852931976,1000,0.0117277791723609
-0.163518205285072,1000,0.0123986965045333
-0.197111546993256,1000,0.0133102117106318
-0.206493645906448,1000,0.0123847052454948
-0.193445429205894,1000,0.00973194930702448
-0.181756585836411,1000,0.00794895831495523
-0.188788637518883,1000,0.00897739827632904
-0.203789740800858,1000,0.0114314379170537
-0.204787656664848,1000,0.0127678131684661
-0.184755459427834,1000,0.0122133120894432
-0.157483980059624,1000,0.0112500758841634
-0.14055834710598,1000,0.0117099126800895
-0.135451063513756,1000,0.0135331945493817
-0.131013289093971,1000,0.0154208475723863
-0.119091890752316,1000,0.0165666099637747
-0.0999435186386108,1000,0.0167407281696796
-0.0819188430905342,1000,0.0164815168827772
-0.0735587030649185,1000,0.016708267852664
-0.0721155256032944,1000,0.017115656286478
-0.0718101412057877,1000,0.0172799732536077
-0.0706227645277977,1000,0.0171293932944536
-0.0712234005331993,1000,0.0168243888765574
-0.0797269642353058,1000,0.0169594194740057
-0.0962026193737984,1000,0.0175334382802248
-0.111702188849449,1000,0.0176293328404427
-0.117185615003109,1000,0.0163860265165567
-0.114780373871326,1000,0.0142412409186363
-0.117962144315243,1000,0.0130396531894803
-0.132318139076233,1000,0.0135244010016322
-0.146382629871368,1000,0.0140792652964592
-0.151141598820686,1000,0.0136515954509377
-0.150702625513077,1000,0.013014423660934
-0.150527641177177,1000,0.012775600887835
-0.152287721633911,1000,0.0129461847245693
-0.154824495315552,1000,0.0133866434916854
-0.154370620846748,1000,0.0137387150898576
-0.147801116108894,1000,0.0136892767623067
-0.137200877070427,1000,0.0135446256026626
-0.127318471670151,1000,0.0137632675468922
-0.121877402067184,1000,0.014586579054594
-0.119149953126907,1000,0.0156005201861262
-0.11344051361084,1000,0.0159355420619249
-0.104698352515697,1000,0.0156432259827852
-0.0974292382597923,1000,0.0153697179630399
-0.0948692038655281,1000,0.0154849961400032
-0.0969565287232399,1000,0.0158996246755123
-0.100544109940529,1000,0.0161432828754187
-0.103828050196171,1000,0.0160772334784269
-0.106318578124046,1000,0.0157721359282732
-0.108224414288998,1000,0.0153365880250931
-0.110743589699268,1000,0.0149641176685691
-0.114981144666672,1000,0.0147952856495976
-0.12149865180254,1000,0.014991220086813
-0.126991584897041,1000,0.0150912338867784
-0.129542514681816,1000,0.0149011537432671
-0.129560396075249,1000,0.0145790912210941
-0.127063065767288,1000,0.0140952868387103
-0.12570808827877,1000,0.0140251591801643
-0.126931741833687,1000,0.0146275172010064
-0.125978901982307,1000,0.0151452170684934
-0.120739139616489,1000,0.0152186462655663
-0.11369413882494,1000,0.0150201236829162
-0.108661912381649,1000,0.0148852616548538
-0.108300864696503,1000,0.0152327483519912
-0.110054776072502,1000,0.0157954879105091
-0.108868934214115,1000,0.0158736519515514
-0.105557225644588,1000,0.0156158059835434
-0.104718454182148,1000,0.0157287269830704
-0.105399183928967,1000,0.0158775448799133
-0.105853199958801,1000,0.0156969260424376
-0.106942430138588,1000,0.0153456097468734
-0.109207786619663,1000,0.014908199198544
-0.114400528371334,1000,0.0146716320887208
-0.122251145541668,1000,0.014682631008327
-0.128151908516884,1000,0.0143543584272265
-0.131997719407082,1000,0.0138139277696609
-0.136918947100639,1000,0.0135740274563432
-0.142895743250847,1000,0.0136674828827381
-0.146224141120911,1000,0.0136223314329982
-0.145443096756935,1000,0.0132702402770519
-0.143846273422241,1000,0.0130957560613751
-0.143338993191719,1000,0.0133422957733274
-0.141694158315659,1000,0.0135540748015046
-0.13923417031765,1000,0.0137835582718253
-0.136042416095734,1000,0.0141329206526279
-0.12907837331295,1000,0.0141292661428452
-0.120505712926388,1000,0.0140967769548297
-0.114461585879326,1000,0.0144151784479618
-0.112690053880215,1000,0.015178095549345
-0.112851440906525,1000,0.0161336828023195
-0.109611369669437,1000,0.0166089423000813
-0.101261466741562,1000,0.0163207650184631
-0.0921289399266243,1000,0.0157558117061853
-0.0868292450904846,1000,0.0154558336362243
-0.0869551748037338,1000,0.015631902962923
-0.0904889926314354,1000,0.0160162020474672
-0.0948217585682869,1000,0.0162984561175108
-0.0986476615071297,1000,0.0163407512009144
-0.101986013352871,1000,0.0161558706313372
-0.105030596256256,1000,0.0157475378364325
-0.109235011041164,1000,0.0153902238234878
-0.114202223718166,1000,0.0150945642963052
-0.118164591491222,1000,0.0147242769598961
-0.120459571480751,1000,0.0142932152375579
-0.122227415442467,1000,0.0139143392443657
-0.126403242349625,1000,0.0139141269028187
-0.132825240492821,1000,0.0141854137182236
-0.13772340118885,1000,0.0141383372247219
-0.140469163656235,1000,0.0138627616688609
-0.142110005021095,1000,0.0136932767927647
-0.141495987772942,1000,0.0135047286748886
-0.138531312346458,1000,0.0131834903731942
-0.137168169021606,1000,0.0131965698674321
-0.139545634388924,1000,0.0138359218835831
-0.140589267015457,1000,0.014390223659575
-0.135521233081818,1000,0.014201994985342
-0.127516150474548,1000,0.0137412240728736
-0.122033417224884,1000,0.0136977219954133
-0.120414793491364,1000,0.0141863143071532
-0.120175361633301,1000,0.0148521242663264
-0.118653140962124,1000,0.0153364548459649
-0.116348221898079,1000,0.0157097615301609
-0.113423705101013,1000,0.0158700104802847
-0.109595209360123,1000,0.015685273334384
-0.105746857821941,1000,0.0154005819931626
-0.102163732051849,1000,0.0152190057560802
-0.0983014553785324,1000,0.0151622220873833
-0.0944991484284401,1000,0.0152119882404804
-0.0931601449847221,1000,0.0155471367761493
-0.0965869650244713,1000,0.0163841005414724
-0.101334854960442,1000,0.0172100644558668
-0.101222053170204,1000,0.0171220283955336
-0.0968451946973801,1000,0.0162451919168234
-0.0943159908056259,1000,0.0154945952817798
-0.0967312008142471,1000,0.0153358047828078
-0.102011986076832,1000,0.0154803628101945
-0.107617646455765,1000,0.0157063659280539
-0.110268384218216,1000,0.0156329181045294
-0.109563916921616,1000,0.0151095576584339
-0.110927879810333,1000,0.0147346714511514
-0.117533944547176,1000,0.014868438243866
-0.125278934836388,1000,0.0149691505357623
-0.129930049180984,1000,0.0146704884245992
-0.130783528089523,1000,0.0140429511666298
-0.129214122891426,1000,0.0132020525634289
-0.130428209900856,1000,0.0128253092989326
-0.13749760389328,1000,0.0134448492899537
-0.143590062856674,1000,0.014144848100841
-0.142106205224991,1000,0.014003730379045
-0.136571452021599,1000,0.0134272845461965
-0.134817481040955,1000,0.0133382603526115
-0.138357907533646,1000,0.0138662429526448
-0.142466232180595,1000,0.0145093351602554
-0.142188146710396,1000,0.0148347169160843
-0.134771272540092,1000,0.0145052745938301
-0.123524643480778,1000,0.0138541096821427
-0.116087675094604,1000,0.0137928752228618
-0.11483808606863,1000,0.0144875729456544
-0.114464148879051,1000,0.0150995897129178
-0.111123457551003,1000,0.0151394559070468
-0.10763568431139,1000,0.0150573784485459
-0.106838047504425,1000,0.0151452077552676
-0.108817175030708,1000,0.0153104839846492
-0.113097496330738,1000,0.0156247718259692
-0.11682752519846,1000,0.0158395115286112
-0.117364935576916,1000,0.015668036416173
-0.114542916417122,1000,0.0150722274556756
-0.111994832754135,1000,0.0144904935732484
-0.114548526704311,1000,0.0145745640620589
