vx,vy,vz,v
3.987429,3.150975,-5.827041,59.782639
2.365245,4.923675,3.279022,40.588940
4.702612,-3.820340,1.642775,39.408264
-5.100564,0.291597,0.007893,26.100849
5.433548,-3.729132,-4.827273,66.732437
1.643276,-4.372851,-0.627256,22.215630
1.086289,-0.127258,4.131739,18.267481
-3.217758,-7.131849,-2.282620,66.427582
-7.740929,1.334216,-7.556692,118.805710
-3.666392,4.013735,6.264130,68.791809
3.972155,3.555644,-2.716810,35.801678
-8.147796,3.508820,-2.098206,83.100853
1.088385,-2.369646,-1.100350,8.010574
1.227716,-3.922703,-0.510997,17.156004
-0.031053,4.208848,-3.240093,28.213564
0.823284,3.164236,3.086002,20.213596
3.791785,5.671231,1.771911,49.680161
-0.838712,3.653544,-0.912820,14.885063
0.552399,1.915505,-2.929388,12.555615
-0.673572,4.888226,-1.038448,25.426826
0.472832,2.736717,1.269873,9.325766
-2.677098,1.987576,-0.051972,11.120008
-8.292418,-2.941017,4.967601,102.090843
-3.751742,2.450990,-4.176518,37.526230
1.184741,-5.655713,0.093472,33.399437
-0.054573,-0.640083,5.988626,36.276333
3.630860,-6.063917,2.753685,57.537010
-7.709319,2.030142,2.040849,67.720139
1.627150,3.678964,2.733119,23.652332
-1.104733,-1.019243,-6.343280,42.496498
-2.616813,2.275899,-5.389615,41.075371
2.435203,-3.932537,4.593414,42.494514
-4.490579,4.533139,0.501734,40.966381
3.267381,1.522984,5.999187,48.985504
3.116667,2.928565,3.149579,28.209953
-7.655446,-3.996242,2.936438,83.198463
-3.353415,-2.763905,5.491866,49.045151
2.330055,1.889889,-2.187683,13.786791
5.110918,2.629648,-3.810049,47.553001
3.158495,3.123645,-4.869107,43.441456
-3.832743,5.723780,-0.421266,47.629044
-5.237700,4.570966,0.205271,48.369366
-0.820394,1.980673,-1.398435,6.551732
-0.994148,-5.420193,3.115633,40.073997
1.678530,1.627895,-6.097151,42.642761
-4.997154,-5.503354,-1.156093,56.595005
-0.966733,-3.367095,-2.499133,18.517570
-1.210925,-3.196742,-3.351147,22.915684
1.611245,2.380679,-3.146786,18.166004
-2.998671,4.656412,1.837006,34.048790
-2.708045,3.914485,-1.287749,24.314997
0.832811,-3.834035,-2.161194,20.064157
5.030999,-3.108076,-4.092964,51.723434
-0.501100,3.226504,-0.173869,10.691661
-1.463134,-3.848194,3.904687,32.195934
-4.667113,-4.704694,-1.967802,47.788338
-3.606411,-3.083318,2.649099,29.530777
-3.012236,-1.136980,0.473418,10.590411
-2.313236,-2.367942,1.854389,14.396967
3.479503,-3.671092,4.972045,50.305084
0.422073,3.374830,2.890692,19.923721
-4.721124,4.710314,4.030035,60.717255
-0.072486,-0.408784,2.481134,6.328384
3.408009,-2.301582,3.951589,32.526855
-3.756134,4.855659,0.543023,37.980843
-3.501216,-4.452868,0.911303,32.917027
3.975493,-2.276077,-3.964377,36.701359
2.335752,3.255691,2.709981,23.399254
3.905126,-4.464702,-3.315398,46.175438
-8.031622,3.839843,-0.205293,79.293488
-2.427570,-3.630091,-6.598355,62.608948
3.632273,-3.770042,4.242317,45.403877
3.104427,-4.105820,2.047274,30.686558
1.181720,2.915989,1.241937,11.441862
5.713318,3.764803,-2.017053,50.884251
-0.399717,-2.816810,4.046123,24.465305
3.323452,2.517291,1.852558,20.814056
-2.649182,-1.483682,0.274564,9.294862
2.816557,3.216443,-2.116353,22.757444
5.654266,5.624364,-2.583409,70.278206
-3.753994,5.148300,4.292446,59.022560
-7.845711,3.222526,-2.100247,76.350883
5.890057,-3.793603,-1.032037,50.149296
-1.123082,4.008182,-2.638562,24.288847
7.731188,2.605573,-3.496009,78.782356
4.378685,-1.449192,4.153930,38.528175
2.486528,-4.427798,-0.305116,25.881308
5.049888,2.884204,1.305852,35.525246
-4.595800,-3.570361,-8.315874,103.022614
4.458720,3.378227,-0.642004,31.704771
-3.850794,-5.193771,0.809496,42.459156
-3.484048,-1.771699,3.188439,25.443649
-4.074411,-2.910026,-7.269466,77.914215
5.177644,-2.862212,7.987363,98.798225
0.790279,-2.713793,3.051524,17.301012
2.481222,4.884552,-2.537001,36.451679
4.043295,5.602589,2.902777,56.163353
0.535700,4.475252,5.242747,47.801247
-1.756279,4.562727,2.842885,31.984985
1.793057,3.230154,-4.198315,31.274796
2.183450,-2.026867,-4.014422,24.991230
0.900799,6.117396,-4.835805,61.618992
-4.953585,5.910995,-0.903151,60.293545
-0.238240,-3.387141,6.661305,55.902466
-0.557462,5.575034,6.592986,74.859238
2.255412,-3.742812,5.831352,53.100193
1.521117,3.316527,-4.902843,37.351013
1.669553,-1.722360,-3.704707,19.478785
1.988876,-5.433021,-4.311534,52.062668
3.596436,3.093496,-2.995125,31.474838
-5.240127,5.232061,1.396950,56.784863
-3.021167,-4.338634,3.187928,38.114071
-2.555034,4.599179,1.927946,31.397623
-0.263913,-0.480234,-2.674714,7.454367
-1.191006,2.638889,-4.968138,33.064625
5.802341,-1.355155,1.892967,39.086926
3.082426,-5.883597,2.947083,52.803360
-2.494298,-0.909378,2.619505,13.910298
7.904587,-3.755877,-2.430573,82.496796
-2.023482,-2.531642,-4.482508,30.596567
4.699139,-4.668317,-1.686835,46.720505
7.353569,-5.251789,4.871275,105.385582
-0.798611,2.822758,6.533621,51.293945
4.828963,3.800917,6.832815,84.453217
3.572291,-3.289426,-4.672025,45.409401
-5.302200,2.477115,2.268642,39.396164
-5.388425,4.119998,2.743421,53.535866
4.920053,-7.032938,1.546037,76.059357
-7.593209,-4.449942,2.962769,86.236809
1.383235,2.071326,-4.832752,29.559223
3.080543,4.054617,0.497533,26.177208
-8.341005,-1.652089,1.881299,75.841057
1.869800,2.308904,-4.101151,25.646626
2.696947,-4.943864,-3.573599,44.485928
1.853843,-2.392577,-6.507470,51.508320
2.018572,-2.732074,6.041038,48.032997
-3.594276,3.063846,-1.973231,26.199615
-3.711436,-2.009616,5.764040,51.037468
2.932693,-2.376087,-4.134633,31.341663
4.470170,-2.563537,-3.612581,39.604889
8.825407,-4.556987,-3.069700,108.076996
3.881893,2.979133,-2.211228,28.833860
6.478915,3.320216,-4.033947,69.272903
3.895188,3.680599,-1.783120,31.898817
-2.390228,-4.851555,0.149903,29.273245
-1.472984,-2.218781,5.007922,32.171959
-2.494006,-4.064589,3.685586,36.324493
1.244617,-4.641343,-0.895608,23.893246
5.031431,-3.407293,1.707630,39.840939
3.587816,3.266576,0.250392,23.605639
-2.869793,-5.125731,-1.667622,37.289799
4.565693,1.146507,-4.349821,41.080971
2.940342,-2.517458,2.678220,22.156071
0.216750,-3.057712,5.554781,40.252182
1.410713,-0.221883,-7.553699,59.097710
3.644534,3.407851,1.014728,25.925749
-3.820503,-2.585386,6.669117,65.757584
1.076388,5.918321,-4.689732,58.178719
0.305536,-2.655036,4.618830,28.476156
-7.840912,-3.761741,-2.685729,82.843750
4.393363,4.338884,2.186108,42.906624
2.485952,-4.458613,2.003411,30.072845
-3.722092,3.751526,-1.497155,30.169386
4.545127,3.571869,3.215015,43.752747
5.745822,-3.606068,-1.327286,47.779884
1.390726,-2.042196,-3.108906,15.769979
1.796859,2.969611,-2.830736,20.060356
-4.467813,2.660832,-2.845941,35.140759
-4.375907,-4.453323,-1.105780,40.203403
2.737315,4.442265,-1.099322,28.435122
4.593423,-2.695390,6.340490,68.566475
-2.663576,3.305762,-2.821661,25.984465
-0.260333,1.331650,-6.244915,40.840023
5.188333,-5.312415,3.415267,66.804604
1.362660,-2.021513,1.905900,9.575816
5.608719,-4.739338,1.632050,56.582638
2.546483,-3.961852,4.953345,46.716469
0.571781,3.326785,5.157326,37.992443
2.871844,-4.010880,-2.021144,28.419672
-2.373310,-2.429358,-2.063346,15.791775
-1.931289,-3.339647,3.357896,26.158581
7.622520,1.224918,-3.932051,75.064262
-8.400096,-2.347434,2.932584,84.672104
3.536961,-5.686589,-1.765404,47.964035
2.030895,4.462125,-2.223258,28.977970
3.769623,-2.966769,1.854610,26.451351
-4.954178,3.579907,2.447477,43.349758
3.462992,-6.164204,-0.863681,50.735676
4.582205,-3.086651,1.128632,31.797827
-1.777289,-4.011285,3.344449,30.434502
0.373057,2.963510,4.435499,28.595219
5.165689,-5.383474,-4.064976,72.190170
3.393910,-3.393926,2.592488,29.758356
1.741244,-4.321223,-4.097163,38.491646
4.698911,-2.300694,-0.920215,28.219749
3.447620,3.198558,5.706150,54.677002
-4.541656,-3.176781,-0.751880,31.283897
0.398022,0.673824,0.782666,1.225026
-3.820087,-3.204344,-0.842254,25.570278
-0.554642,-2.061566,3.128180,14.343191
3.497144,5.374602,-1.004418,42.125221
4.001750,-2.050321,-0.640171,20.627642
-2.710023,-3.984324,-8.257214,91.400642
0.438439,-1.845740,-7.088820,53.850346
1.881862,-1.901301,-3.929817,22.599812
2.540551,-2.516465,-1.560685,15.222733
-2.516442,-1.682776,0.372594,9.303041
-0.374940,-0.477365,-1.378383,2.268399
3.411098,0.694538,2.535538,18.546926
-1.428943,-0.900494,-0.821990,3.528436
-0.288639,-4.819040,0.144025,23.327206
-3.724530,-3.181952,-1.252129,25.564770
1.188399,-4.571764,-3.689538,35.926006
-7.842335,-4.044400,2.054626,82.080879
-4.033891,3.359744,2.299555,32.848110
-0.608265,-3.526272,-0.488572,13.043282
-3.733464,-6.102229,0.174835,51.206516
-4.217670,-3.956589,-2.471273,39.550529
-0.724138,-2.723192,0.983044,8.906528
-0.200301,2.695379,0.802222,7.948750
-3.750908,-4.599383,2.459018,41.270412
2.408211,-4.579153,-5.075307,52.526855
-3.446058,-4.084478,5.083396,54.399193
-3.293437,-4.503911,-4.206594,48.827377
5.481998,-4.471518,-6.118098,87.477905
-4.259325,-1.100908,-3.749303,33.411121
2.428226,-5.127519,2.426167,38.074024
-1.699088,-1.660683,-5.819120,39.506924
-8.824513,3.765364,-2.827138,100.042709
0.177738,-3.412004,-2.925789,20.233603
5.178689,-3.505527,-1.144738,40.417969
3.178801,-1.912048,-1.260162,15.348715
1.202912,3.286041,-0.593759,12.597612
0.901048,-1.657080,-1.415684,5.561964
0.751966,3.826101,-4.218696,33.001896
7.008642,3.270279,-0.484223,60.050259
-3.347551,-1.531973,-2.535444,19.981518
2.219477,3.663901,-2.103740,22.775972
3.207567,-0.340636,-2.528880,16.799753
3.106682,-4.736650,-0.294443,32.174023
2.163640,-2.953977,-5.257975,41.053619
-1.010318,3.740643,1.905503,18.644096
-2.892796,-2.665898,-1.072304,16.625118
4.137465,-2.831078,-1.727004,28.116156
3.210966,3.180748,2.474218,26.549213
0.414843,1.302589,0.878237,2.640133
2.479761,-1.012362,-7.522194,63.757500
5.889257,-3.531255,0.774654,47.753197
2.821347,-2.741198,1.585831,17.989023
-3.485750,-2.226481,-0.089913,17.115759
3.286899,-2.445532,2.403889,22.563019
3.532654,-4.143859,0.293228,29.737194
-0.726874,-2.376702,1.132156,7.458837
-7.783478,-2.292374,0.949834,66.739693
2.193587,-2.158650,5.600771,40.840237
-1.421906,-5.207120,1.153903,30.467407
1.731576,-1.112363,-4.718132,26.496473
3.900636,-1.990107,-3.411606,30.814545
1.929767,-0.892599,4.858455,28.125315
-0.230960,-4.507404,-2.318822,25.746967
2.462084,-5.077017,4.852441,55.384148
4.771441,-4.826710,3.646239,59.358841
-4.804504,-5.003211,-2.685300,55.326214
1.467251,-1.444811,-6.468068,46.076210
2.484860,4.459224,-6.317960,65.975822
5.288688,-4.114503,-3.043239,54.160652
-0.617838,-0.606077,1.991079,4.713448
3.049858,-3.352672,4.245739,38.568336
-1.796078,3.818886,-8.529858,90.568253
3.965046,-2.498541,-5.060305,47.570988
8.245550,0.673552,3.918120,83.794441
-0.078959,3.421132,-3.126550,21.485691
1.816181,-2.620464,3.484031,22.303814
0.402480,-2.009488,4.984643,29.046703
-2.262976,-1.944638,-0.623192,9.291044
2.980368,-3.288012,-1.508255,21.968452
5.911749,4.409291,3.578286,67.194756
7.463823,-1.960577,-0.805520,60.201382
5.704907,6.489176,-1.109937,75.887321
3.285434,5.731022,4.748933,66.191055
1.138564,3.166427,-0.182959,11.356064
0.517730,-2.842333,4.403032,27.733589
-2.389956,-1.234499,-6.528583,49.858276
-3.766860,-1.758540,-8.503531,89.591728
-3.171131,-5.983303,-0.374656,45.996353
1.332503,1.817557,0.143243,5.099597
1.756034,3.470345,-5.086687,41.001335
-2.521144,-3.143790,-0.914642,17.076153
0.272762,-2.044296,5.372539,33.117714
-8.558777,3.957759,4.520721,109.353439
0.843512,-5.260682,-3.441006,40.226810
0.503453,-5.929790,3.572929,48.181698
1.519025,-0.381432,4.392662,21.748409
1.585671,-2.653585,4.113088,26.473360
1.461158,-0.665730,-3.540660,15.114450
5.894609,-3.000777,-6.301102,83.454971
3.191664,-2.815884,5.958523,53.619919
3.621198,-3.725488,-5.197136,54.002563
0.632005,4.068615,-4.448891,36.745689
-3.737797,-2.635774,1.982525,24.848835
-1.228921,1.075253,-3.372503,14.040194
0.923570,5.817457,-1.494944,36.930649
0.170002,2.984840,-6.221305,47.642803
4.245135,-4.396750,-2.735130,44.833519
5.858568,1.687154,2.521520,43.527374
-1.603651,6.117723,-3.761005,54.143394
0.545685,-1.261387,-3.002062,10.901244
2.310139,-1.823900,-0.535199,8.949793
0.412202,-0.749694,4.311245,19.318787
4.451803,-2.157353,-0.278641,24.550364
1.592182,-1.127122,1.855320,7.247658
3.492730,-2.188420,0.741908,17.538771
4.059701,-1.928730,-1.252576,21.770123
-0.096167,-2.303351,-1.010293,6.335366
1.279345,-0.713111,-8.336602,71.644188
-0.696517,-1.516826,2.601821,9.555367
0.218727,-2.506123,0.992011,7.312579
1.325269,-0.291305,0.714632,2.351897
-2.861290,-3.554191,-3.998131,36.804306
7.950795,-2.638453,-3.408344,81.793381
2.758383,-4.420327,-5.015281,52.301010
0.333012,-6.212699,1.002466,39.713467
3.297281,0.142857,-2.573981,17.517849
5.335246,-6.069671,3.130167,75.103699
-5.664135,-1.719986,-2.463679,41.110500
2.053621,-6.009060,4.730789,62.706520
3.575477,-0.049149,3.266958,23.459465
1.499236,8.830375,-3.776388,94.484337
-0.336748,-4.092428,-2.531473,23.269720
2.551579,-3.547274,-5.069040,44.788879
0.794535,-1.030211,1.632960,4.359180
3.175861,-0.373358,-2.407340,16.020771
4.424939,-1.079175,1.615958,23.356026
3.340870,-5.101256,-1.530630,39.527054
1.581688,-0.422308,3.079129,12.161115
1.292675,-0.808773,0.934071,3.197612
0.696931,-4.535337,-1.975529,24.957708
1.879267,-3.632479,-5.059302,42.323082
4.092106,1.656861,0.022709,19.491034
1.561023,-0.137233,-1.212515,3.925818
-1.898542,-1.529568,-3.044967,15.215863
-3.384755,-4.235508,-7.731258,89.168457
2.434516,-2.774858,4.459918,33.517570
0.464341,-2.182509,-3.879671,20.030806
1.427068,-3.135515,2.253176,16.944782
4.063126,-4.221690,1.294496,36.007378
-8.085297,-2.376523,-0.478560,71.248909
0.835872,-3.418417,-8.493725,84.527618
5.437106,0.900362,5.013274,55.505688
0.758157,-2.083823,2.654378,11.962845
-0.084692,-2.793346,5.983698,43.614601
-1.485633,-6.246785,5.831223,75.232590
-1.146723,-4.856245,3.198005,35.125324
1.367952,-1.419547,-2.453512,9.906130
-0.746002,-3.808931,2.143990,19.661167
-0.530739,0.253721,-2.304079,5.654837
4.211280,0.900179,3.559977,31.218643
4.494444,-0.627017,5.343493,49.146103
5.290910,3.253735,-1.176677,39.965092
-2.821530,-1.255534,-1.474716,11.712186
0.720957,-0.360575,0.703276,1.144390
1.197878,-3.975606,-1.557539,19.666286
5.396407,-0.992007,3.686025,43.692066
2.458081,-1.685833,-2.921367,17.418587
4.545946,-6.273036,-4.314962,78.635506
-8.878784,2.514879,0.699935,85.647331
0.832703,5.192463,3.860886,42.561504
-0.220733,-5.415722,1.619033,32.000034
0.272481,-0.317452,-0.415291,0.347488
-2.249788,-2.352367,3.654802,23.952755
-0.170129,0.307885,1.469838,2.284159
-1.336119,-0.839450,-3.065895,11.889600
4.545588,0.567485,4.517476,41.391994
-0.070263,-0.569808,-4.846489,23.818079
3.510682,2.078562,-1.829406,19.992037
0.694481,-3.120381,1.324561,11.973541
5.507846,-3.992110,-8.744925,122.747032
0.119828,-1.039839,2.806830,8.973919
-4.763523,-1.842800,3.371629,37.454952
-0.654851,0.629126,-5.685988,33.155087
1.939248,1.086915,-1.187248,6.351625
3.344956,-0.819619,-1.980122,15.781391
1.663082,-1.026616,0.392035,3.973474
1.567349,1.392408,3.393281,15.909741
-2.937282,-3.281375,5.466077,49.273048
2.395061,-2.241035,4.401432,30.131161
1.976799,4.198989,3.722907,35.399277
-2.888165,-4.148284,3.050471,34.855133
5.289999,-3.367224,-2.682001,46.515411
3.616830,0.195229,3.497706,25.353519
3.163733,-6.912137,0.516886,58.054012
1.676858,-3.605679,-3.535008,28.309048
-8.480183,-6.095776,-1.586935,111.590340
-1.082119,2.239337,4.058277,22.655228
0.536531,-2.550841,1.395087,8.740922
5.380952,-1.320413,0.243795,30.757576
1.373254,-2.532381,-4.069424,24.858994
-0.181980,-1.461634,-1.299437,3.858027
0.032942,0.671925,-4.538190,21.047735
-1.403826,0.478996,-3.906240,17.458878
0.646858,-5.459531,0.219709,30.273172
0.832063,2.045727,-2.771854,12.560506
-2.171266,-4.891808,3.442658,40.496067
0.717466,1.205320,0.747296,2.526005
1.645997,1.711829,-2.368265,11.248344
-2.135563,1.709033,-8.433183,78.599991
0.531798,1.273245,1.853660,5.340018
-0.824083,1.398025,-2.273620,7.802937
2.192235,-1.978633,2.752744,16.298481
-0.339367,4.647634,8.857432,100.169785
1.082077,-3.478593,-0.928182,14.133023
5.867495,-0.516141,1.185471,36.099243
8.026036,-2.341425,-3.818126,84.477623
-1.922739,0.553608,1.154701,5.336743
0.844616,0.379428,1.123467,2.119521
2.898301,-5.081981,4.606077,55.442623
4.348543,0.934049,3.339505,30.934566
4.459689,2.840043,4.617228,49.273460
3.348320,0.653032,-4.885809,35.508827
4.522759,0.462898,-5.600457,52.034744
-2.166542,-6.207572,2.778426,50.947498
-3.006175,0.585773,3.249166,19.937294
2.009595,-0.060616,2.729666,11.493220
-0.855306,2.822119,-6.684240,53.374966
4.688771,-2.075556,0.722647,26.814722
-8.645979,-0.524986,4.493573,95.220764
8.780663,-4.311867,0.857128,96.426910
2.248183,1.049417,6.453545,47.803844
1.165765,-4.740636,1.204152,25.282623
6.467772,0.800245,3.327481,53.544598
2.121439,-2.849608,-5.250814,40.191818
3.779730,4.126509,1.003314,32.321075
4.284507,1.604470,-1.415893,22.936073
1.943353,-3.411172,0.600943,15.773845
0.722234,2.240187,-0.361657,5.670857
-8.354950,2.623428,-1.907885,80.327583
-2.190662,-1.340555,-4.045462,22.961855
0.972331,3.913828,0.191414,16.300119
0.058139,-5.692545,-0.437293,32.599670
3.221280,0.904841,4.595150,32.310783
-0.241546,-2.113920,-0.963298,5.454944
4.444201,-3.844660,-1.365213,36.396141
-3.312963,4.704303,-1.031411,34.169998
-3.245338,-1.906928,3.560121,26.843056
4.896963,-0.515042,-4.768157,46.980827
-3.708228,5.742930,6.779540,92.694351
4.687943,-4.471428,2.125866,46.489784
-2.647027,-4.110915,-2.343508,29.398399
1.176587,5.167063,3.462106,40.069069
-3.070313,0.748418,2.853517,18.129509
3.547092,0.168314,-5.350449,41.237499
-0.186321,-0.565208,-5.315866,28.612602
-1.266883,-6.155678,0.686300,39.968369
1.530184,1.760926,3.867540,20.400185
0.438784,-1.222237,2.971546,10.516481
0.769943,-1.980269,-2.833927,12.545420
2.526892,1.190475,-2.780911,15.535885
-3.863882,-0.154362,-2.342840,20.442314
3.663589,-1.675901,-5.115520,42.399078
2.190998,4.618533,-3.970531,41.896431
-4.022749,3.819440,0.408890,30.937826
0.927812,-4.664116,0.307784,22.709549
5.179084,2.839995,-3.045940,44.166237
-1.221472,-2.946857,3.293007,21.019859
4.200770,3.985325,-2.418027,39.376137
-3.427837,0.681552,0.928182,13.076101
0.940469,-2.185545,2.637137,12.615580
-1.176747,-2.576216,-0.873182,8.784067
4.672251,-3.061330,4.539372,51.807571
-3.407085,2.012830,-0.255185,15.724832
-1.907279,0.163961,3.252871,14.245767
2.268980,-3.410414,7.617475,74.805115
-1.074447,-5.357272,-0.946870,30.751364
-0.396092,0.120822,5.224761,27.469616
-0.339850,1.691874,-0.660901,3.414726
0.530203,3.580953,5.098454,39.098576
3.013466,-4.421599,0.318680,28.733068
-0.768171,-6.157478,-3.513163,50.846935
1.659471,-2.683837,-4.923201,34.194733
0.901235,-3.414861,4.833213,35.833450
5.629790,-2.755570,2.677185,46.455025
-1.681763,2.190829,-3.078743,17.106718
-0.582551,-1.898870,1.042949,5.032815
3.269375,-4.742543,-5.011746,58.298134
-2.311480,-2.931472,4.111160,30.838108
-0.621425,-3.083816,2.979810,18.775360
-2.029085,-3.290386,-0.373587,15.083392
3.296905,2.048814,-5.085601,40.930557
6.595418,-0.803695,3.437466,55.961639
-0.128131,-5.077363,1.016752,26.829819
5.316045,0.807710,0.692594,29.392414
-1.958908,-4.842217,5.878349,61.839375
0.104877,-0.763075,-1.679652,3.414514
2.444642,-3.150175,0.524570,16.175045
0.657937,0.580403,-1.751571,3.837749
1.666474,-1.286117,0.656777,4.862587
4.328415,-2.860295,-1.373263,28.802315
-2.301549,-2.064527,0.624679,9.949622
-4.652256,-1.272466,1.265076,24.863077
3.599200,-6.257476,1.484988,54.315441
1.022982,-0.725535,1.182951,2.972265
3.708986,1.409382,-0.180051,15.775353
-1.042908,-2.334866,-0.090561,6.547456
-2.473149,-4.333055,-2.080806,29.221584
0.791308,-1.294486,-8.261610,70.556068
-7.752934,1.197463,-1.301508,63.235817
-2.481535,0.944458,2.457061,13.087170
-3.319752,0.106425,-0.328112,11.139736
-0.833214,2.608049,3.138094,17.343803
5.869130,0.923102,0.547828,35.598911
-4.511347,-4.685843,0.912656,43.142315
-4.353027,0.250251,6.185644,57.273659
-3.094744,0.201154,-1.221446,11.109838
0.459053,-0.376622,3.173007,10.420547
5.104167,0.915030,4.531283,47.422333
-0.318572,-3.580179,-0.483065,13.152519
1.174861,1.974813,3.098635,14.881726
-1.815176,4.604380,-2.373849,30.130337
-0.726787,4.083888,5.500176,47.458290
-0.031327,4.954268,-4.133720,41.633400
2.620941,-1.579423,-0.776802,9.967330
-4.800530,-2.277018,-0.416986,28.403780
-1.743321,5.362699,-0.828627,32.484333
-0.226121,-1.797844,6.034087,39.693584
-4.315445,3.869358,0.341605,33.711697
3.376524,-2.781016,-3.848234,33.943871
3.608834,0.975363,1.504987,16.240002
-1.844414,-2.762691,-2.801590,18.883236
3.103114,-4.859863,4.060607,49.736115
-5.011047,-1.787056,-2.542317,34.767536
1.650042,0.043863,-0.820236,3.397348
-2.446526,-3.484461,-1.725472,21.104214
-3.702361,0.283739,1.389791,15.719501
6.594553,3.511115,4.447778,75.598793
-0.272531,-0.625734,2.229022,5.434355
2.056115,2.575684,2.620765,17.730171
2.703724,0.601290,0.945049,8.564793
1.858236,3.273978,7.713906,73.676315
2.863355,-1.989851,-1.721124,15.120577
0.892538,-1.314377,-5.011704,27.641392
1.314396,-2.794937,1.538829,11.907303
1.264082,-1.843626,1.547837,7.392660
0.205718,4.673876,-3.535076,34.384205
0.334508,-2.076975,2.620845,11.294551
3.039782,0.884719,-3.005737,19.057453
-2.117250,-0.097214,-3.173785,14.565112
-3.088064,2.823198,-3.876196,32.531479
4.873636,-0.221650,-3.683095,37.366642
-4.579116,3.086295,-3.570197,43.239826
-0.265761,-0.196979,-1.719596,3.066439
-3.236842,-3.286479,-2.282542,26.488087
1.391980,-3.795046,-0.952295,17.246847
-0.213542,-0.026560,4.604971,21.252064
-3.161421,2.031263,2.224800,19.070347
1.985933,1.639050,-0.821988,7.306081
-7.790601,-2.756115,2.020339,72.371407
-0.181122,0.671169,3.721998,14.336541
2.325447,-2.934543,-3.141721,23.889656
1.035168,-1.445463,-1.415931,5.165796
0.751983,5.258029,-2.466234,34.294659
2.217191,-2.705525,-1.497744,14.479036
3.227065,1.132790,3.191136,21.880508
4.595577,0.783897,4.573957,42.654911
2.431627,-2.032834,1.026842,11.099626
-1.494253,0.084935,0.893705,3.038716
-1.145721,4.060186,-2.375710,23.441784
-0.905026,2.115166,7.811889,66.318611
-0.627919,-1.040941,2.197622,6.307382
-2.944923,3.151983,-0.014653,18.607780
5.766066,1.251177,-1.426976,36.849224
0.222301,-2.753094,1.158743,8.971631
2.074022,-1.435954,3.106444,16.013527
0.886179,1.956263,-4.709750,26.794022
-2.599870,-3.247235,2.776684,25.013840
-4.062610,2.914606,4.065885,41.531147
2.003626,-1.103642,6.861586,52.313904
-4.265749,-4.548490,1.684945,41.724415
-1.215440,0.409400,2.613477,8.475164
5.518374,-2.752977,2.541708,44.491623
0.427426,1.634843,-2.233353,7.843270
4.878867,1.983611,5.833846,61.771812
-0.513585,1.221094,-4.278598,20.061241
1.443918,-1.031865,-2.313039,8.499795
0.606578,-4.186477,1.013357,18.921419
-2.297353,-4.418036,-3.771894,39.024048
-0.530931,4.442080,-4.832400,43.366058
-4.764428,-2.005115,-4.815701,49.911240
-1.423567,-3.223513,-1.143904,13.726095
1.968394,-1.130535,5.328602,33.546684
-1.381774,1.412616,0.966287,4.838497
1.332360,-1.230024,-4.217923,21.079018
3.726247,-0.067101,-2.028441,18.003994
0.330031,0.623400,-3.301939,11.400346
1.949839,-0.503509,-0.584011,4.396462
-2.231216,-1.500086,0.739330,7.775191
-4.145153,-1.089569,-3.681731,31.924591
5.365511,-2.252605,0.738819,34.408794
-3.330387,4.871565,1.706949,37.737305
0.414243,-1.726946,-3.359942,14.443148
2.637396,1.004053,-1.919062,11.646779
-2.859533,-0.047013,0.971797,9.123530
-0.197895,2.705305,2.230298,12.332066
-0.557229,1.760042,1.486798,5.618817
2.058645,-3.068589,0.902105,14.468051
2.432698,-1.469250,4.422887,27.638643
-1.777172,2.316784,3.377412,19.932743
1.306462,0.182085,0.677064,2.198414
0.010482,-1.968499,-4.340358,22.713806
5.781338,-1.927495,0.062152,37.142967
-1.238136,1.064953,5.042178,28.090666
7.740548,2.484580,4.613681,87.375267
-0.141681,1.270561,-3.013417,10.715079
0.970734,1.605650,-5.150522,30.048315
2.818336,-1.161598,-6.115779,46.695091
7.557934,-0.931643,0.813052,58.651382
1.451341,-0.085778,-2.926735,10.679524
0.846366,0.634744,3.598502,14.068455
-0.781446,0.403539,-2.329130,6.198347
1.210532,1.719146,0.066145,4.425226
0.790713,-2.190879,-6.963595,53.916840
2.940202,-2.910074,2.326839,22.527500
0.810538,-2.633140,-5.055292,33.146378
5.096059,0.939349,-3.783918,41.170227
-3.105579,1.674849,-2.839876,20.514637
6.770598,2.610970,-0.480054,52.888618
0.970630,-0.891432,4.942945,26.169483
-1.701850,-2.308252,0.446865,8.424007
3.154256,-0.101888,2.710812,17.308214
2.173414,-1.621971,-2.399785,13.113485
3.632549,-1.171201,-1.028509,15.624954
2.684896,0.284854,3.797045,21.707359
-2.932315,3.757996,3.635007,35.934280
3.175862,1.761528,0.315310,13.288500
-2.794345,-3.057229,-8.384274,87.451065
-3.068903,0.333778,3.155640,19.487640
4.517847,1.395537,0.953224,23.267101
-1.230881,1.669902,5.839204,38.399944
4.477996,-2.232171,-5.248735,52.584263
3.079600,0.435868,0.506627,9.930589
1.211642,-0.596758,4.136367,18.933727
-0.239116,3.297643,4.384318,30.153873
-0.349220,-1.538327,-2.885195,10.812757
-4.363915,2.835021,-3.037513,36.307587
-3.508088,3.527130,4.158872,42.043549
-2.541394,-1.815984,2.394485,15.490042
-4.705078,-2.110988,-2.713701,33.958202
1.207888,0.284741,-4.595699,22.660524
2.360569,2.405285,-1.972830,15.249739
-1.147219,1.947128,-0.662412,5.546208
4.697872,-2.683832,-0.113392,29.285810
