t,Potential,Kinetic,Total,Virial
126400,-23035.5,9319.1,-13716.4,224762
126500,-23066.7,9350.22,-13716.5,223999
126600,-23101.5,9385.06,-13716.4,223139
126700,-23093.4,9377.25,-13716.1,223471
126800,-23014,9298.2,-13715.8,225747
126900,-22905.8,9189.94,-13715.8,228782
127000,-22845.9,9129.65,-13716.2,230445
127100,-22859.1,9142.62,-13716.5,230032
127200,-22904.9,9188.33,-13716.6,228615
127300,-22978.8,9262.04,-13716.8,226366
127400,-23086.6,9369.68,-13716.9,223223
127500,-23188.6,9471.9,-13716.7,220346
127600,-23229.3,9512.97,-13716.3,219304
127700,-23188.7,9472.85,-13715.9,220653
127800,-23090.7,9374.88,-13715.8,223705
127900,-22980,9264.3,-13715.8,227125
128000,-22891.8,9175.79,-13716,229816
128100,-22873.1,9156.75,-13716.4,230432
128200,-22911,9194.45,-13716.5,229319
128300,-22957.2,9240.7,-13716.5,227815
128400,-23001.5,9285.03,-13716.5,226312
128500,-23031.3,9314.92,-13716.4,225242
128600,-23040.6,9324.27,-13716.3,224857
128700,-23023.9,9307.76,-13716.1,225342
128800,-22969.7,9253.77,-13716,226975
128900,-22907.2,9191.19,-13716,228908
129000,-22873.9,9157.67,-13716.2,230063
129100,-22871.3,9154.91,-13716.4,230323
129200,-22912.5,9195.89,-13716.6,229327
129300,-22970.1,9253.56,-13716.5,227811
129400,-22993,9276.69,-13716.3,227164
129500,-22972.5,9256.42,-13716.1,227645
129600,-22935.6,9219.4,-13716.2,228509
129700,-22945.2,9228.68,-13716.5,228074
129800,-23002,9285.34,-13716.6,226322
129900,-23055.9,9339.42,-13716.5,224612
130000,-23088.7,9372.29,-13716.4,223463
130100,-23137.6,9141.75,-13995.8,221889
130200,-23203.8,9208.04,-13995.7,219870
130300,-23221.2,9225.83,-13995.4,219227
130400,-23184.8,9189.5,-13995.3,220146
130500,-23152.1,9156.69,-13995.4,221088
130600,-23133.1,9137.76,-13995.3,221735
130700,-23095.2,9099.93,-13995.2,222901
130800,-23057.3,9061.99,-13995.4,224040
130900,-23069.8,9074.16,-13995.7,223808
131000,-23119,9123.27,-13995.7,222583
131100,-23129.9,9134.5,-13995.4,222378
131200,-23076.7,9081.49,-13995.1,223891
131300,-23016,9020.74,-13995.3,225589
131400,-22997.7,9002.13,-13995.5,226082
131500,-23034.8,9038.98,-13995.7,225000
131600,-23093.7,9098,-13995.7,223293
131700,-23117.3,9121.91,-13995.4,222561
131800,-23078.6,9083.34,-13995.2,223535
131900,-23032.1,9036.74,-13995.4,224701
132000,-23053.4,9057.59,-13995.7,224002
132100,-23131.9,9136.03,-13995.9,221718
132200,-23196,9200.36,-13995.6,219841
132300,-23185.8,9190.56,-13995.2,220050
132400,-23108.4,9113.41,-13995,222178
132500,-23014.7,9019.68,-13995,224812
132600,-22960.1,8964.75,-13995.3,226395
132700,-22972.2,8976.53,-13995.6,226132
132800,-23030.5,9034.74,-13995.8,224566
132900,-23094,9098.3,-13995.7,222824
133000,-23133.5,9137.94,-13995.6,221723
133100,-23138,9142.72,-13995.4,221577
133200,-23111.4,9116.08,-13995.3,222287
133300,-23086.8,9091.33,-13995.4,222944
133400,-23084.2,9088.7,-13995.5,222974
133500,-23094.4,9098.86,-13995.6,222581
133600,-23125.3,9129.62,-13995.6,221577
133700,-23168.8,9173.21,-13995.7,220241
133800,-23197,9201.5,-13995.5,219390
133900,-23203.9,9208.36,-13995.5,219216
134000,-23211.5,9216.03,-13995.5,219135
134100,-23204,9208.63,-13995.3,219519
134200,-23168.1,9172.92,-13995.2,220654
134300,-23129.4,9134.13,-13995.3,221810
134400,-23122.4,9126.9,-13995.5,222028
134500,-23151.1,9155.49,-13995.7,221203
134600,-23196.2,9200.57,-13995.7,219903
134700,-23233.4,9237.9,-13995.5,218871
134800,-23216.3,9221.1,-13995.2,219377
134900,-23147,9151.92,-13995.1,221353
135000,-23087.6,9092.31,-13995.3,223098
135100,-23085.8,8968.19,-14117.6,223275
135200,-23115.6,8997.94,-14117.7,222528
135300,-23135.8,9018.28,-14117.6,221954
135400,-23144.1,9026.56,-14117.5,221647
135500,-23152.5,9034.92,-14117.6,221332
135600,-23161.5,9044,-14117.5,221050
135700,-23160.4,9042.97,-14117.5,221122
135800,-23141.3,9023.97,-14117.4,221758
135900,-23096,8978.79,-14117.2,223121
136000,-23041.4,8924.08,-14117.3,224671
136100,-23036,8918.32,-14117.7,224789
136200,-23089.2,8971.29,-14117.9,223201
136300,-23172.2,9054.3,-14118,220720
136400,-23259.8,9141.92,-14117.9,218124
136500,-23311.6,9193.95,-14117.6,216569
136600,-23293.2,9175.94,-14117.3,216996
136700,-23237.8,9120.53,-14117.3,218502
136800,-23206.1,9088.64,-14117.4,219418
136900,-23199.8,9082.34,-14117.5,219654
137000,-23197.8,9080.31,-14117.5,219798
137100,-23186.3,9068.88,-14117.4,220247
137200,-23167,9049.62,-14117.4,220962
137300,-23149.9,9032.38,-14117.5,221646
137400,-23142.4,9025,-14117.5,222051
137500,-23138.4,9020.9,-14117.5,222314
137600,-23134.4,9016.91,-14117.5,222491
137700,-23141.7,9024.12,-14117.6,222263
137800,-23170.9,9053.22,-14117.7,221345
137900,-23210.1,9092.39,-14117.7,220086
138000,-23251.6,9133.96,-14117.7,218761
138100,-23284.7,9167.07,-14117.6,217734
138200,-23298,9180.5,-14117.5,217352
138300,-23287.7,9170.36,-14117.4,217711
138400,-23257.1,9139.86,-14117.3,218675
138500,-23217.5,9100.2,-14117.3,219882
138600,-23182.9,9065.48,-14117.4,220890
138700,-23170.5,9053,-14117.5,221195
138800,-23195.3,9077.55,-14117.7,220412
138900,-23248.3,9130.56,-14117.7,218850
139000,-23274.7,9157.22,-14117.5,218044
139100,-23250.5,9133.25,-14117.2,218697
139200,-23178.6,9061.59,-14117.1,220705
139300,-23097.6,8980.48,-14117.2,222955
139400,-23063.8,8946.27,-14117.5,223868
139500,-23098.1,8980.3,-14117.8,222848
139600,-23169.8,9051.98,-14117.9,220741
139700,-23233,9115.32,-14117.7,218850
139800,-23242.3,9125.02,-14117.4,218447
139900,-23202.5,9085.31,-14117.2,219453
140000,-23143.9,9026.75,-14117.2,221029
140100,-23110.6,8813.85,-14296.8,221911
140200,-23127.4,8830.34,-14297.1,221355
140300,-23201.3,8904.05,-14297.4,219183
140400,-23307.9,9010.55,-14297.3,216153
140500,-23351.1,9054.25,-14296.8,214904
140600,-23282.9,8986.58,-14296.3,216740
140700,-23195.1,8898.52,-14296.6,219173
140800,-23197.4,8900.33,-14297.1,219211
140900,-23249.8,8952.63,-14297.1,217852
141000,-23273.6,8976.72,-14296.9,217186
141100,-23276.7,8979.83,-14296.9,217054
141200,-23296.3,8999.3,-14297,216487
141300,-23326.5,9029.47,-14297,215639
141400,-23337.7,9040.83,-14296.9,215301
141500,-23321.9,9025.17,-14296.7,215691
141600,-23294.9,8998.19,-14296.8,216389
141700,-23279.5,8982.66,-14296.9,216779
141800,-23291.6,8994.59,-14297,216435
141900,-23314.7,9017.76,-14296.9,215805
142000,-23315.5,9018.64,-14296.8,215775
142100,-23311.9,9015,-14296.9,215884
142200,-23325,9028.02,-14296.9,215589
142300,-23328.3,9031.47,-14296.8,215578
142400,-23318.4,9021.61,-14296.8,215954
142500,-23299.3,9002.58,-14296.8,216594
142600,-23281.2,8984.39,-14296.8,217218
142700,-23264.8,8967.99,-14296.8,217783
142800,-23245.6,8948.82,-14296.8,218383
142900,-23231.9,8935.05,-14296.9,218776
143000,-23241.9,8944.96,-14297,218485
143100,-23272.3,8975.22,-14297.1,217627
143200,-23308.5,9011.45,-14297.1,216622
143300,-23334.7,9037.74,-14297,215912
143400,-23337.6,9040.76,-14296.9,215838
143500,-23319.8,9023.11,-14296.7,216326
143600,-23272.1,8975.48,-14296.6,217590
143700,-23217.2,8920.47,-14296.7,218991
143800,-23220.4,8923.33,-14297.1,218807
143900,-23287.1,8989.76,-14297.3,216938
144000,-23348.8,9051.76,-14297.1,215256
144100,-23359,9062.18,-14296.9,215048
144200,-23350.4,9053.59,-14296.8,215464
144300,-23332.6,9035.86,-14296.8,216214
144400,-23289.7,8993.11,-14296.6,217648
144500,-23235.7,8939.04,-14296.7,219315
144600,-23216,8919.14,-14296.9,219947
144700,-23226.5,8929.52,-14297,219613
144800,-23254.3,8957.28,-14297.1,218683
144900,-23295.4,8998.25,-14297.1,217335
145000,-23341.7,9044.56,-14297.1,215861
145100,-23386,8768.85,-14617.2,214483
145200,-23405.1,8788.11,-14617,213799
145300,-23399.4,8782.51,-14616.9,213830
145400,-23370.8,8754.04,-14616.8,214529
145500,-23320.1,8703.38,-14616.7,215859
145600,-23269.5,8652.78,-14616.8,217200
145700,-23253.9,8636.82,-14617.1,217586
145800,-23300.8,8683.41,-14617.3,216260
145900,-23372.5,8755.13,-14617.3,214215
146000,-23435.9,8818.73,-14617.3,212378
146100,-23476.6,8859.55,-14617.1,211202
146200,-23484,8867.12,-14616.9,211019
146300,-23452.6,8835.82,-14616.7,211981
146400,-23403.3,8786.65,-14616.7,213496
146500,-23356.2,8739.45,-14616.8,214963
146600,-23328.4,8711.49,-14616.9,215839
146700,-23342.2,8724.98,-14617.2,215482
146800,-23401.2,8783.91,-14617.3,213788
146900,-23479.3,8862.09,-14617.3,211522
147000,-23526.2,8909.14,-14617.1,210120
147100,-23517.4,8900.6,-14616.8,210302
147200,-23473.8,8857.09,-14616.7,211522
147300,-23436.8,8820,-14616.8,212636
147400,-23407.9,8791.12,-14616.8,213536
147500,-23372.8,8756.03,-14616.8,214543
147600,-23359.3,8742.31,-14617,214903
147700,-23392.6,8775.42,-14617.2,213969
147800,-23425.3,8808.3,-14617.1,213019
147900,-23434,8817.12,-14617,212728
148000,-23435.3,8818.28,-14617,212700
148100,-23427.9,8811.04,-14616.9,212954
148200,-23404.5,8787.66,-14616.9,213659
148300,-23387.8,8770.88,-14616.9,214173
148400,-23396.5,8779.39,-14617.1,213965
148500,-23422.4,8805.3,-14617.1,213238
148600,-23450.2,8833.13,-14617.1,212432
148700,-23466.8,8849.83,-14617,211923
148800,-23463.6,8846.69,-14616.9,211947
148900,-23441,8824.29,-14616.8,212489
149000,-23398.8,8782.14,-14616.7,213542
149100,-23368.5,8751.63,-14616.9,214267
149200,-23370.1,8753.17,-14616.9,214143
149300,-23367.2,8750.39,-14616.9,214141
149400,-23355.7,8738.82,-14616.9,214394
149500,-23364.1,8746.99,-14617,214174
149600,-23388.8,8771.71,-14617,213582
149700,-23392.1,8775.22,-14616.9,213602
149800,-23377.4,8760.56,-14616.9,214111
149900,-23390.6,8773.58,-14617.1,213857
150000,-23427.6,8810.55,-14617.1,212911
150100,-23466,8639.91,-14826.1,211831
150200,-23505.6,8679.59,-14826.1,210632
150300,-23540.2,8714.17,-14826,209541
150400,-23571.8,8745.79,-14826,208558
150500,-23588.2,8762.35,-14825.9,208021
150600,-23591.3,8765.47,-14825.9,207867
150700,-23592.6,8766.73,-14825.9,207765
150800,-23588.3,8762.49,-14825.9,207795
150900,-23581.3,8755.49,-14825.9,207883
151000,-23589.1,8763.05,-14826,207572
151100,-23624.6,8798.5,-14826.1,206551
151200,-23656.5,8830.57,-14826,205696
151300,-23646,8820.35,-14825.7,206076
151400,-23587.3,8761.81,-14825.5,207829
151500,-23521.8,8696.23,-14825.6,209799
151600,-23481.3,8655.51,-14825.8,211077
151700,-23463.3,8637.4,-14825.9,211689
151800,-23458,8632.05,-14825.9,211910
151900,-23451.7,8625.91,-14825.8,212122
152000,-23438.1,8612.21,-14825.8,212503
152100,-23436,8610.1,-14825.9,212544
152200,-23453.1,8627.11,-14826,212049
152300,-23463.9,8637.97,-14825.9,211677
152400,-23467.1,8641.19,-14825.9,211450
152500,-23488.9,8662.84,-14826,210690
152600,-23512.2,8686.21,-14826,209854
152700,-23539,8712.94,-14826,208966
152800,-23554.9,8729.03,-14825.9,208468
152900,-23528,8702.31,-14825.7,209220
153000,-23475.8,8650.16,-14825.7,210721
153100,-23445.7,8619.91,-14825.8,211641
153200,-23459.5,8633.48,-14826.1,211335
153300,-23497.3,8671.24,-14826.1,210314
153400,-23526.1,8700.07,-14826,209493
153500,-23543.2,8717.3,-14826,208992
153600,-23549.2,8723.28,-14825.9,208806
153700,-23548.6,8722.64,-14825.9,208787
153800,-23555.4,8729.45,-14825.9,208568
153900,-23560.8,8734.85,-14825.9,208412
154000,-23547.1,8721.39,-14825.8,208801
154100,-23517.9,8692.18,-14825.8,209627
154200,-23496.3,8670.5,-14825.8,210241
154300,-23491.4,8665.51,-14825.9,210355
154400,-23510.5,8684.41,-14826.1,209734
154500,-23569.5,8743.2,-14826.3,207958
154600,-23648.9,8822.63,-14826.3,205598
154700,-23711.1,8884.9,-14826.1,203755
154800,-23734.8,8908.95,-14825.9,203098
154900,-23693.9,8868.37,-14825.5,204345
155000,-23605.1,8779.66,-14825.4,206979
155100,-23554.8,8428.01,-15126.8,208563
155200,-23574.3,8447.32,-15127,208149
155300,-23623.9,8496.85,-15127.1,206805
155400,-23679,8551.9,-15127.1,205256
155500,-23718.6,8591.68,-15126.9,204109
155600,-23731.8,8605,-15126.8,203684
155700,-23732.7,8605.81,-15126.8,203631
155800,-23735.9,8609.13,-15126.8,203562
155900,-23734.3,8607.59,-15126.8,203659
156000,-23716.2,8589.45,-15126.7,204193
156100,-23704.7,8577.88,-15126.8,204514
156200,-23708.8,8581.94,-15126.8,204366
156300,-23707.5,8580.75,-15126.8,204294
156400,-23704.9,8578.12,-15126.8,204238
156500,-23710.2,8583.39,-15126.8,204021
156600,-23708,8581.31,-15126.7,204102
156700,-23669.2,8542.69,-15126.5,205262
156800,-23592.3,8465.86,-15126.4,207490
156900,-23516.7,8390.24,-15126.5,209661
157000,-23471.9,8345.2,-15126.7,210918
157100,-23486,8358.97,-15127,210483
157200,-23557.9,8430.65,-15127.3,208373
157300,-23672.8,8545.39,-15127.4,205029
157400,-23786.7,8659.46,-15127.3,201694
157500,-23853,8725.99,-15127,199681
157600,-23868.2,8741.46,-15126.8,199132
157700,-23852.8,8726.13,-15126.7,199498
157800,-23835,8708.34,-15126.7,200020
157900,-23808.9,8682.32,-15126.6,200830
158000,-23767.5,8640.98,-15126.5,202101
158100,-23707.3,8580.78,-15126.5,203891
158200,-23652,8525.38,-15126.6,205540
158300,-23625.7,8498.91,-15126.7,206395
158400,-23619.4,8492.64,-15126.8,206697
158500,-23611.8,8485.1,-15126.7,207045
158600,-23582.1,8455.52,-15126.6,208003
158700,-23537.3,8410.74,-15126.6,209360
158800,-23499.8,8373.13,-15126.7,210460
158900,-23500.9,8373.96,-15127,210419
159000,-23560.2,8433.05,-15127.2,208725
159100,-23631.7,8504.56,-15127.1,206636
159200,-23675,8548.1,-15126.9,205286
159300,-23687.9,8561.11,-15126.8,204806
159400,-23678.4,8551.67,-15126.7,205009
159500,-23662.3,8535.56,-15126.7,205468
159600,-23654,8527.16,-15126.8,205757
159700,-23658,8531.16,-15126.8,205701
159800,-23676.3,8549.36,-15127,205222
159900,-23707,8579.99,-15127,204373
160000,-23736.2,8609.25,-15126.9,203542
160100,-23762.7,8382.4,-15380.4,202759
160200,-23778.1,8397.87,-15380.2,202257
160300,-23752.3,8372.34,-15380,202839
160400,-23712.5,8332.36,-15380.1,203781
160500,-23732.2,8351.73,-15380.5,203128
160600,-23813.5,8432.82,-15380.6,200855
160700,-23879.1,8498.68,-15380.4,199027
160800,-23896.6,8516.33,-15380.2,198548
160900,-23882.6,8502.47,-15380.1,198968
161000,-23860.4,8480.3,-15380.1,199634
161100,-23845,8464.77,-15380.2,200108
161200,-23848.9,8468.66,-15380.3,200040
161300,-23863.4,8483.14,-15380.3,199673
161400,-23878.3,8497.97,-15380.3,199288
161500,-23883.3,8503.14,-15380.2,199161
161600,-23859.8,8479.72,-15380,199780
161700,-23825.5,8445.46,-15380.1,200663
161800,-23815.1,8434.87,-15380.2,200902
161900,-23821.1,8440.8,-15380.2,200686
162000,-23823.9,8443.71,-15380.2,200531
162100,-23813.3,8433.16,-15380.1,200703
162200,-23804.2,8424,-15380.2,200801
162300,-23825.9,8445.52,-15380.4,200081
162400,-23855.6,8475.27,-15380.3,199177
162500,-23873.4,8493.08,-15380.2,198676
162600,-23861.4,8481.35,-15380,199061
162700,-23818.4,8438.37,-15380,200331
162800,-23781.6,8401.52,-15380.1,201450
162900,-23765.4,8385.28,-15380.1,202011
163000,-23745.9,8365.91,-15380.1,202633
163100,-23719.8,8339.77,-15380.1,203404
163200,-23709.2,8328.98,-15380.3,203712
163300,-23733.6,8353.23,-15380.4,203030
163400,-23786.3,8405.79,-15380.5,201557
163500,-23850.7,8470.22,-15380.5,199811
163600,-23880.1,8499.88,-15380.2,199073
163700,-23863.6,8483.58,-15380,199633
163800,-23818.1,8438.12,-15380,200976
163900,-23780.5,8400.32,-15380.2,202019
164000,-23806.3,8425.84,-15380.5,201270
164100,-23857.4,8477.01,-15380.4,199766
164200,-23877.4,8497.12,-15380.2,199077
164300,-23859.4,8479.34,-15380.1,199414
164400,-23832.5,8452.37,-15380.2,199986
164500,-23843.6,8463.24,-15380.4,199534
164600,-23890.9,8510.41,-15380.5,198131
164700,-23940.6,8560.26,-15380.4,196742
164800,-23960.7,8580.52,-15380.2,196281
164900,-23939.2,8559.17,-15380,197081
165000,-23876.7,8496.85,-15379.8,199053
165100,-23819.8,8175.92,-15643.9,200811
165200,-23831.2,8186.91,-15644.4,200578
165300,-23918.8,8274.13,-15644.6,198174
165400,-24001.7,8357.35,-15644.3,195822
165500,-24018.4,8374.36,-15644,195276
165600,-23997.1,8353.21,-15643.9,195871
165700,-23956.2,8312.42,-15643.8,197129
165800,-23877.9,8234.38,-15643.6,199440
165900,-23784.6,8140.92,-15643.7,202113
166000,-23747,8102.92,-15644.1,203199
166100,-23782.8,8138.47,-15644.3,202222
166200,-23830.1,8185.85,-15644.2,200869
166300,-23848.9,8204.76,-15644.1,200273
166400,-23856.2,8212.11,-15644,200038
166500,-23848.7,8204.75,-15644,200235
166600,-23838.4,8194.29,-15644,200525
166700,-23845,8200.82,-15644.1,200356
166800,-23863.9,8219.77,-15644.2,199832
166900,-23878.8,8234.65,-15644.1,199394
167000,-23880.8,8236.75,-15644.1,199286
167100,-23879.7,8235.59,-15644.1,199275
167200,-23887.5,8243.36,-15644.2,199050
167300,-23905.2,8261.07,-15644.2,198597
167400,-23918.3,8274.15,-15644.1,198318
167500,-23913.7,8269.73,-15644,198558
167600,-23882.9,8239.01,-15643.9,199513
167700,-23852.6,8208.67,-15644,200429
167800,-23851.1,8206.97,-15644.1,200533
167900,-23863.6,8219.44,-15644.2,200187
168000,-23880,8235.83,-15644.2,199661
168100,-23904.8,8260.58,-15644.2,198842
168200,-23944.1,8299.79,-15644.3,197598
168300,-23973.9,8329.74,-15644.2,196620
168400,-23973.1,8329.06,-15644,196553
168500,-23944.7,8300.82,-15643.9,197377
168600,-23873.9,8230.25,-15643.6,199437
168700,-23788.5,8144.72,-15643.7,201863
168800,-23768.5,8124.24,-15644.3,202391
168900,-23851.9,8207.26,-15644.7,199966
169000,-23980,8335.34,-15644.7,196226
169100,-24063,8418.63,-15644.3,193689
169200,-24071.2,8427.22,-15644,193230
169300,-24042.6,8398.68,-15643.9,193860
169400,-24028.7,8384.68,-15644.1,194177
169500,-24044.2,8400.03,-15644.2,193778
169600,-24047.4,8403.39,-15644,193754
169700,-24008.5,8364.68,-15643.8,194887
169800,-23957.2,8313.38,-15643.9,196374
169900,-23928.4,8284.38,-15644,197254
170000,-23919.6,8275.59,-15644,197556
170100,-23928.1,8118.45,-15809.7,197321
170200,-23963.6,8153.78,-15809.8,196301
170300,-24002.4,8192.7,-15809.7,195166
170400,-24024,8214.36,-15809.6,194516
170500,-24027.6,8218.13,-15809.6,194402
170600,-24026.4,8216.83,-15809.6,194485
170700,-24017,8207.48,-15809.5,194819
170800,-23988.4,8178.98,-15809.4,195641
170900,-23964.2,8154.63,-15809.5,196299
171000,-23971,8161.34,-15809.7,196094
171100,-23998.1,8188.45,-15809.7,195368
171200,-24001.1,8191.69,-15809.5,195347
171300,-23962.7,8153.44,-15809.3,196486
171400,-23924.8,8115.37,-15809.5,197618
171500,-23925.2,8115.52,-15809.7,197669
171600,-23946.6,8136.94,-15809.7,197058
171700,-23959.9,8150.29,-15809.6,196578
171800,-23959.7,8150.15,-15809.5,196406
171900,-23961.3,8151.71,-15809.6,196184
172000,-23974.9,8165.33,-15809.7,195696
172100,-23983,8173.4,-15809.6,195474
172200,-23953.3,8143.96,-15809.3,196397
172300,-23883.9,8074.7,-15809.2,198493
172400,-23807.1,7997.89,-15809.3,200822
172500,-23774.7,7965.16,-15809.6,201943
172600,-23796.5,7986.76,-15809.8,201552
172700,-23826.6,8016.87,-15809.7,200863
172800,-23834.9,8025.3,-15809.6,200674
172900,-23834.1,8024.55,-15809.6,200662
173000,-23843.8,8034.12,-15809.7,200313
173100,-23874.1,8064.36,-15809.8,199382
173200,-23906.9,8097.11,-15809.8,198378
173300,-23922.9,8113.31,-15809.6,197836
173400,-23917.6,8108.06,-15809.5,197901
173500,-23894.7,8085.22,-15809.5,198455
173600,-23876.6,8067.06,-15809.6,198879
173700,-23889.1,8079.34,-15809.8,198475
173800,-23925,8115.17,-15809.8,197420
173900,-23969.6,8159.76,-15809.9,196120
174000,-24012.4,8202.61,-15809.8,194903
174100,-24024.5,8214.99,-15809.6,194565
174200,-23998.2,8188.83,-15809.4,195326
174300,-23950.2,8140.79,-15809.4,196707
174400,-23914.3,8104.75,-15809.5,197777
174500,-23907.2,8097.59,-15809.6,198084
174600,-23902.6,8093.04,-15809.6,198300
174700,-23890.5,8080.95,-15809.5,198671
174800,-23878.8,8069.24,-15809.6,198970
174900,-23873.1,8063.48,-15809.6,199059
175000,-23867.9,8058.33,-15809.6,199107
175100,-23870.4,7989.63,-15880.8,198938
175200,-23900,8019.01,-15880.9,198048
175300,-23941.9,8061.04,-15880.9,196827
175400,-23976.5,8095.66,-15880.9,195816
175500,-24004.4,8123.6,-15880.9,195034
175600,-24017.7,8136.97,-15880.8,194693
175700,-24014.3,8133.6,-15880.7,194848
175800,-24003.8,8123.12,-15880.7,195236
175900,-23993.7,8112.98,-15880.7,195637
176000,-23988.9,8108.14,-15880.7,195889
176100,-23991.2,8110.47,-15880.7,195934
176200,-23987.9,8107.21,-15880.7,196110
176300,-23972.3,8091.64,-15880.6,196598
176400,-23949.9,8069.29,-15880.6,197233
176500,-23944.4,8063.57,-15880.8,197374
176600,-23966.7,8085.86,-15880.9,196726
176700,-23987.1,8106.33,-15880.8,196099
176800,-23989.4,8108.63,-15880.7,195953
176900,-23989.5,8108.68,-15880.7,195899
177000,-23994.7,8113.94,-15880.8,195767
177100,-23996,8115.24,-15880.7,195802
177200,-23984.8,8104.16,-15880.6,196213
177300,-23959.8,8079.18,-15880.6,197018
177400,-23910.5,8030.07,-15880.4,198454
177500,-23839.6,7959.27,-15880.4,200374
177600,-23808.5,7927.67,-15880.8,201094
177700,-23868.3,7987.07,-15881.2,199255
177800,-23985,8103.63,-15881.3,195851
177900,-24084.4,8203.29,-15881.1,192988
178000,-24120.6,8239.88,-15880.7,191996
178100,-24087,8206.51,-15880.4,193061
178200,-24010.4,8130.13,-15880.3,195378
178300,-23935.2,8054.83,-15880.4,197656
178400,-23904.6,8023.88,-15880.7,198677
178500,-23921,8040.06,-15880.9,198354
178600,-23959.8,8078.87,-15880.9,197375
178700,-24001,8120.1,-15880.9,196335
178800,-24031,8150.2,-15880.8,195651
178900,-24024.9,8144.36,-15880.6,195984
179000,-23975.7,8095.31,-15880.4,197483
179100,-23913.9,8033.4,-15880.5,199264
179200,-23882.4,8001.7,-15880.7,200128
179300,-23892.8,8011.96,-15880.8,199754
179400,-23920.2,8039.32,-15880.9,198822
179500,-23946.4,8065.61,-15880.8,197864
179600,-23957.2,8076.48,-15880.7,197303
179700,-23957.4,8076.62,-15880.7,197041
179800,-23964.5,8083.73,-15880.8,196616
179900,-23989.8,8108.85,-15880.9,195747
180000,-24017.9,8137.04,-15880.8,194852
180100,-24029.3,7875.84,-16153.5,194420
180200,-24032.1,7878.68,-16153.4,194204
180300,-24044,7890.43,-16153.6,193738
180400,-24086,7932.3,-16153.7,192486
180500,-24130.2,7976.67,-16153.6,191230
180600,-24135.3,7981.99,-16153.4,191108
180700,-24104.8,7951.55,-16153.3,192030
180800,-24067.6,7914.37,-16153.3,193169
180900,-24036,7882.66,-16153.3,194111
181000,-24023.1,7869.66,-16153.5,194447
181100,-24042.3,7888.75,-16153.6,193823
181200,-24074.8,7921.18,-16153.6,192764
181300,-24109.5,7955.87,-16153.7,191593
181400,-24159.9,8006.15,-16153.7,190001
181500,-24221.3,8067.53,-16153.8,188167
181600,-24262.1,8108.51,-16153.5,186991
181700,-24249.6,8096.38,-16153.3,187351
181800,-24204.2,8050.92,-16153.2,188688
181900,-24168.2,8014.88,-16153.3,189835
182000,-24145.3,7992.07,-16153.3,190675
182100,-24112.1,7958.87,-16153.2,191827
182200,-24058.8,7905.7,-16153.2,193506
182300,-24013.5,7860.2,-16153.3,194893
182400,-24024.7,7870.99,-16153.7,194621
182500,-24098.6,7944.7,-16153.9,192507
182600,-24183.2,8029.38,-16153.8,189988
182700,-24235.5,8081.9,-16153.6,188308
182800,-24255.5,8101.99,-16153.5,187577
182900,-24252.1,8098.73,-16153.4,187603
183000,-24231.7,8078.47,-16153.3,188221
183100,-24183.7,8030.59,-16153.1,189675
183200,-24113.8,7960.72,-16153.1,191743
183300,-24053,7899.69,-16153.3,193512
183400,-24043.5,7889.91,-16153.6,193802
183500,-24082.3,7928.61,-16153.7,192701
183600,-24128,7974.42,-16153.7,191358
183700,-24159.2,8005.64,-16153.6,190424
183800,-24163.7,8010.28,-16153.4,190261
183900,-24130.1,7976.98,-16153.2,191159
184000,-24081.4,7928.21,-16153.2,192472
184100,-24066.3,7912.89,-16153.5,192881
184200,-24090.7,7937.16,-16153.6,192241
184300,-24103.2,7949.81,-16153.4,191946
184400,-24072.7,7919.46,-16153.2,192848
184500,-24023.4,7870.22,-16153.2,194282
184600,-23997.3,7843.91,-16153.4,195080
184700,-24011.4,7857.83,-16153.6,194739
184800,-24048.5,7894.84,-16153.6,193708
184900,-24086.5,7932.81,-16153.6,192592
185000,-24131.9,7978.23,-16153.7,191254
185100,-24199.4,7808.82,-16390.6,189315
185200,-24277.5,7886.89,-16390.6,187094
185300,-24324.1,7933.75,-16390.3,185761
185400,-24323.8,7933.74,-16390.1,185756
185500,-24284.8,7894.75,-16390,186840
185600,-24239.4,7849.35,-16390.1,188109
185700,-24217.7,7827.45,-16390.2,188767
185800,-24216.8,7826.59,-16390.2,188906
185900,-24198.9,7808.84,-16390.1,189557
186000,-24151.8,7761.81,-16390,191033
186100,-24110.9,7720.75,-16390.1,192358
186200,-24099.6,7709.29,-16390.3,192854
186300,-24107.2,7716.85,-16390.3,192765
186400,-24115.9,7725.65,-16390.3,192543
186500,-24136.1,7745.68,-16390.4,191930
186600,-24183.9,7793.39,-16390.6,190534
186700,-24244.1,7853.58,-16390.5,188828
186800,-24270,7879.75,-16390.2,188104
186900,-24241.1,7851.14,-16390,188950
187000,-24167.5,7777.71,-16389.8,191074
187100,-24089.3,7699.4,-16389.9,193328
187200,-24048.2,7657.98,-16390.2,194485
187300,-24057.8,7667.34,-16390.4,194087
187400,-24117.2,7726.6,-16390.7,192160
187500,-24211.7,7821.05,-16390.7,189201
187600,-24288,7897.49,-16390.5,186753
187700,-24315.7,7925.48,-16390.3,185729
187800,-24301.4,7911.31,-16390.1,186012
187900,-24253.7,7863.79,-16389.9,187338
188000,-24190.2,7800.26,-16389.9,189167
188100,-24140.7,7750.62,-16390.1,190613
188200,-24130.7,7740.37,-16390.3,190941
