P,V,T
0.351752,1333.33,2
0.351755,1333.33,2
0.351756,1333.33,2
0.351758,1333.33,2
0.351761,1333.33,2
0.351761,1333.33,2
0.351766,1333.33,2
0.351767,1333.33,2
0.351772,1333.33,2
0.351774,1333.33,2
0.351779,1333.33,2
0.351781,1333.33,2
0.351786,1333.33,2
0.351791,1333.33,2
0.351796,1333.33,2
0.351799,1333.33,2
0.351807,1333.33,2
0.351811,1333.33,2
0.351817,1333.33,2
0.351822,1333.33,2
0.351829,1333.33,2
0.351837,1333.33,2
0.35184,1333.33,2
0.35185,1333.33,2
0.351855,1333.33,2
0.351862,1333.33,2
0.351871,1333.33,2
0.351878,1333.33,2
0.351887,1333.33,2
0.351894,1333.33,2
0.351904,1333.33,2
0.351912,1333.33,2
0.35192,1333.33,2
0.35193,1333.33,2
0.351941,1333.33,2
0.351948,1333.33,2
0.35196,1333.33,2
0.351969,1333.33,2
0.351982,1333.33,2
0.35199,1333.33,1.99999
0.352003,1333.33,2
0.352015,1333.33,2
0.352026,1333.33,2
0.352036,1333.33,2
0.352049,1333.33,2
0.35206,1333.33,2
0.352076,1333.33,2
0.352086,1333.33,2
0.352102,1333.33,2
0.352113,1333.33,2
0.352127,1333.33,2
0.35214,1333.33,2
0.352154,1333.33,2
0.352167,1333.33,2
0.352183,1333.33,2
0.352197,1333.33,2
0.352211,1333.33,2
0.352226,1333.33,2
0.352241,1333.33,2
0.352254,1333.33,2
0.35227,1333.33,2
0.352287,1333.33,2
0.352302,1333.33,2
0.352319,1333.33,2
0.352335,1333.33,2
0.35235,1333.33,1.99999
0.352369,1333.33,2
0.352383,1333.33,2
0.352402,1333.33,2
0.352419,1333.33,2
0.352437,1333.33,2
0.352454,1333.33,2
0.352473,1333.33,2
0.35249,1333.33,2
0.352507,1333.33,2
0.352527,1333.33,2
0.352543,1333.33,1.99999
0.352564,1333.33,2
0.352582,1333.33,2
0.352602,1333.33,2
0.352621,1333.33,2
0.35264,1333.33,1.99999
0.352663,1333.33,2
0.35268,1333.33,1.99999
0.352701,1333.33,2
0.352721,1333.33,1.99999
0.352743,1333.33,2
0.352765,1333.33,2
0.352785,1333.33,2
0.352808,1333.33,2
0.352828,1333.33,2
0.352849,1333.33,1.99999
0.352872,1333.33,2
0.352894,1333.33,2
0.352916,1333.33,2
0.352938,1333.33,1.99999
0.352962,1333.33,1.99999
0.352986,1333.33,2
0.353008,1333.33,1.99999
0.353033,1333.33,2
0.353055,1333.33,1.99999
0.353082,1333.33,2
0.353105,1333.33,2
0.353128,1333.33,1.99999
0.353154,1333.33,2
0.353177,1333.33,1.99999
0.353203,1333.33,2
0.353228,1333.33,1.99999
0.353253,1333.33,1.99999
0.35328,1333.33,2
0.353304,1333.33,1.99999
0.353331,1333.33,1.99999
0.353359,1333.33,2
0.353384,1333.33,1.99999
0.353412,1333.33,2
0.353437,1333.33,1.99999
0.353466,1333.33,2
0.353492,1333.33,1.99999
0.353521,1333.33,1.99999
0.353548,1333.33,1.99999
0.353575,1333.33,1.99999
0.353605,1333.33,1.99999
0.353634,1333.33,1.99999
0.353661,1333.33,1.99999
0.353691,1333.33,1.99999
0.353719,1333.33,1.99999
0.353749,1333.33,1.99999
0.353781,1333.33,2
0.353809,1333.33,1.99999
0.353838,1333.33,1.99999
0.353869,1333.33,1.99999
0.3539,1333.33,1.99999
0.353929,1333.33,1.99999
0.353963,1333.33,2
0.353991,1333.33,1.99999
0.354024,1333.33,1.99999
0.354056,1333.33,1.99999
0.354089,1333.33,1.99999
0.35412,1333.33,1.99999
0.354154,1333.33,1.99999
0.354186,1333.33,1.99999
0.354221,1333.33,1.99999
0.354251,1333.33,1.99999
0.354286,1333.33,1.99999
0.35432,1333.33,1.99999
0.354353,1333.33,1.99999
0.354389,1333.33,1.99999
0.354423,1333.33,1.99999
0.354456,1333.33,1.99999
0.354491,1333.33,1.99999
0.354527,1333.33,1.99999
0.354562,1333.33,1.99999
0.354598,1333.33,1.99999
0.354634,1333.33,1.99999
0.354668,1333.33,1.99999
0.354706,1333.33,1.99999
0.354742,1333.33,1.99999
0.354779,1333.33,1.99999
0.354814,1333.33,1.99999
0.354853,1333.33,1.99999
0.35489,1333.33,1.99999
0.354927,1333.33,1.99999
0.354967,1333.33,1.99999
0.355003,1333.33,1.99999
0.355044,1333.33,1.99999
0.355083,1333.33,1.99999
0.355121,1333.33,1.99999
0.35516,1333.33,1.99999
0.355202,1333.33,1.99999
0.35524,1333.33,1.99999
0.355281,1333.33,1.99999
0.355321,1333.33,1.99999
0.355362,1333.33,1.99999
0.355403,1333.33,1.99999
0.355444,1333.33,1.99999
0.355485,1333.33,1.99999
0.355527,1333.33,1.99999
0.35557,1333.33,1.99999
0.355611,1333.33,1.99999
0.355655,1333.33,1.99999
0.355695,1333.33,1.99999
0.355738,1333.33,1.99999
0.355785,1333.33,1.99999
0.355825,1333.33,1.99999
0.355869,1333.33,1.99999
0.355914,1333.33,1.99999
0.355959,1333.33,1.99999
0.356003,1333.33,1.99999
0.356047,1333.33,1.99999
0.356091,1333.33,1.99999
0.356138,1333.33,1.99999
0.356184,1333.33,1.99999
0.356228,1333.33,1.99999
0.356274,1333.33,1.99999
0.35632,1333.33,1.99999
0.356365,1333.33,1.99999
0.356413,1333.33,1.99999
0.356459,1333.33,1.99999
0.356505,1333.33,1.99999
0.356551,1333.33,1.99999
0.356599,1333.33,1.99999
0.356646,1333.33,1.99999
0.356695,1333.33,1.99999
0.356742,1333.33,1.99999
0.356791,1333.33,1.99999
0.356839,1333.33,1.99999
0.356887,1333.33,1.99999
0.356938,1333.33,1.99999
0.356985,1333.33,1.99999
0.357036,1333.33,1.99999
0.357086,1333.33,1.99999
0.357134,1333.33,1.99999
0.357185,1333.33,1.99999
0.357233,1333.33,1.99999
0.357286,1333.33,1.99999
0.357336,1333.33,1.99999
0.357386,1333.33,1.99999
0.357439,1333.33,1.99999
0.357489,1333.33,1.99999
0.357541,1333.33,1.99999
0.357593,1333.33,1.99999
0.357645,1333.33,1.99999
0.357698,1333.33,1.99999
0.357749,1333.33,1.99999
0.357803,1333.33,1.99999
0.357855,1333.33,1.99999
0.35791,1333.33,1.99999
0.357962,1333.33,1.99999
0.358016,1333.33,1.99999
0.35807,1333.33,1.99999
0.358123,1333.33,1.99999
0.35818,1333.33,1.99999
0.358234,1333.33,1.99999
0.358289,1333.33,1.99999
0.358343,1333.33,1.99999
0.358399,1333.33,1.99999
0.358453,1333.33,1.99999
0.358509,1333.33,1.99999
0.358567,1333.33,1.99999
0.358623,1333.33,1.99999
0.358679,1333.33,1.99999
0.358737,1333.33,1.99999
0.358792,1333.33,1.99999
0.358852,1333.33,1.99999
0.358907,1333.33,1.99999
0.358964,1333.33,1.99999
0.359024,1333.33,1.99999
0.359082,1333.33,1.99999
0.35914,1333.33,1.99999
0.359199,1333.33,1.99999
0.359258,1333.33,1.99999
0.359317,1333.33,1.99999
0.359375,1333.33,1.99999
0.359433,1333.33,1.99998
0.359495,1333.33,1.99999
0.359553,1333.33,1.99999
0.359614,1333.33,1.99999
0.359672,1333.33,1.99999
0.359733,1333.33,1.99999
0.359792,1333.33,1.99999
0.359855,1333.33,1.99999
0.359915,1333.33,1.99999
0.359977,1333.33,1.99999
0.360037,1333.33,1.99999
0.360099,1333.33,1.99999
0.360159,1333.33,1.99999
0.360221,1333.33,1.99999
0.360284,1333.33,1.99999
