P,V,T
-0.809875,500,1.99999
-0.809847,500,1.99999
-0.809822,500,1.99999
-0.809795,500,1.99999
-0.809769,500,1.99999
-0.809744,500,1.99999
-0.809718,500,1.99999
-0.809691,500,1.99999
-0.809665,500,1.99999
-0.809638,500,1.99999
-0.809611,500,1.99999
-0.809584,500,1.99999
-0.809558,500,1.99999
-0.80953,500,2
-0.809503,500,1.99999
-0.809475,500,1.99999
-0.809448,500,1.99999
-0.809419,500,1.99999
-0.809392,500,1.99999
-0.809364,500,1.99999
-0.809336,500,1.99999
-0.809306,500,1.99999
-0.809278,500,1.99999
-0.809248,500,1.99999
-0.809221,500,1.99999
-0.809191,500,1.99999
-0.809161,500,1.99999
-0.809133,500,1.99999
-0.809102,500,1.99999
-0.809073,500,1.99999
-0.809044,500,1.99999
-0.809012,500,1.99999
-0.808984,500,1.99999
-0.808951,500,1.99999
-0.808921,500,1.99999
-0.808891,500,1.99999
-0.80886,500,1.99999
-0.808828,500,1.99999
-0.808796,500,1.99999
-0.808764,500,1.99999
-0.808735,500,1.99999
-0.808702,500,1.99999
-0.808669,500,1.99999
-0.808639,500,1.99999
-0.808605,500,1.99999
-0.808573,500,1.99999
-0.80854,500,1.99999
-0.808509,500,1.99999
-0.808476,500,1.99999
-0.808443,500,1.99999
-0.80841,500,1.99999
-0.808377,500,1.99999
-0.808342,500,1.99999
-0.808309,500,1.99999
-0.808275,500,1.99999
-0.808241,500,1.99999
-0.808207,500,1.99999
-0.808173,500,1.99999
-0.808138,500,1.99999
-0.808104,500,1.99999
-0.80807,500,1.99999
-0.808035,500,1.99999
-0.807998,500,1.99999
-0.807964,500,1.99999
-0.80793,500,1.99999
-0.807893,500,1.99999
-0.807858,500,1.99999
-0.807821,500,1.99999
-0.807785,500,1.99999
-0.807749,500,1.99999
-0.807711,500,1.99999
-0.807677,500,1.99999
-0.807639,500,1.99999
-0.807603,500,1.99999
-0.807566,500,1.99999
-0.807528,500,1.99999
-0.80749,500,1.99999
-0.807453,500,1.99999
-0.807414,500,1.99999
-0.807377,500,1.99999
-0.807339,500,1.99999
-0.807302,500,1.99999
-0.807264,500,1.99999
-0.807225,500,1.99999
-0.807186,500,1.99999
-0.807147,500,1.99999
-0.807108,500,1.99999
-0.80707,500,1.99999
-0.807032,500,1.99999
-0.806993,500,1.99999
-0.806952,500,1.99999
-0.806913,500,1.99999
-0.806873,500,1.99999
-0.806836,500,1.99999
-0.806794,500,1.99999
-0.806754,500,1.99999
-0.806714,500,1.99999
-0.806675,500,1.99999
-0.806634,500,1.99999
-0.806592,500,1.99999
-0.806551,500,1.99999
-0.80651,500,1.99999
-0.80647,500,1.99999
-0.806427,500,1.99999
-0.806385,500,1.99999
-0.806344,500,1.99999
-0.806302,500,1.99999
-0.806261,500,1.99999
-0.806217,500,1.99999
-0.806176,500,1.99999
-0.806133,500,1.99999
-0.806089,500,1.99999
-0.806047,500,1.99999
-0.806003,500,1.99999
-0.80596,500,1.99999
-0.805918,500,1.99999
-0.805874,500,1.99999
-0.805831,500,1.99999
-0.805785,500,1.99999
-0.805742,500,1.99999
-0.805698,500,1.99999
-0.805654,500,1.99999
-0.805608,500,1.99999
-0.805564,500,1.99999
-0.80552,500,1.99999
-0.805476,500,1.99999
-0.805431,500,1.99999
-0.805385,500,1.99999
