P,V,T
0.639197,166.667,2.00001
0.639154,166.667,2.00001
0.639112,166.667,2.00001
0.63907,166.667,2.00001
0.639029,166.667,2.00001
0.638987,166.667,2.00001
0.638947,166.667,2.00001
0.638906,166.667,2.00001
0.638865,166.667,2.00001
0.638825,166.667,2.00001
0.638785,166.667,2.00001
0.638744,166.667,2.00001
0.638704,166.667,2.00001
0.638665,166.667,2.00001
0.638626,166.667,2.00001
0.638587,166.667,2.00001
0.638548,166.667,2.00001
0.638509,166.667,2.00001
0.638471,166.667,2.00001
0.638433,166.667,2.00001
0.638394,166.667,2.00001
0.638357,166.667,2.00001
0.638318,166.667,2.00001
0.638281,166.667,2.00001
0.638243,166.667,2.00001
0.638206,166.667,2.00001
0.638168,166.667,2.00001
0.638133,166.667,2.00001
0.638095,166.667,2.00001
0.638059,166.667,2.00001
0.638023,166.667,2.00001
0.637989,166.667,2.00001
0.637952,166.667,2.00001
0.637918,166.667,2.00001
0.637883,166.667,2.00001
0.637848,166.667,2.00001
0.637814,166.667,2.00001
0.637779,166.667,2.00001
0.637745,166.667,2.00001
0.637712,166.667,2.00001
0.637678,166.667,2.00001
0.637645,166.667,2.00001
0.637613,166.667,2.00001
0.63758,166.667,2.00001
0.637547,166.667,2.00001
0.637515,166.667,2.00001
0.637484,166.667,2.00001
0.637453,166.667,2.00001
0.637421,166.667,2.00001
0.63739,166.667,2.00001
0.63736,166.667,2.00001
0.637329,166.667,2.00001
0.637299,166.667,2.00001
0.63727,166.667,2.00001
0.63724,166.667,2.00001
0.637211,166.667,2.00001
0.637181,166.667,2.00001
0.637152,166.667,2.00001
0.637124,166.667,2.00001
0.637095,166.667,2.00001
0.637066,166.667,2.00001
0.637038,166.667,2.00001
0.63701,166.667,2.00001
0.636982,166.667,2.00001
0.636953,166.667,2.00001
0.636925,166.667,2.00001
0.636897,166.667,2.00001
0.63687,166.667,2.00001
0.636842,166.667,2.00001
0.636816,166.667,2.00001
0.636789,166.667,2.00001
0.636763,166.667,2.00001
0.636736,166.667,2.00001
0.636711,166.667,2.00001
0.636685,166.667,2.00001
0.636661,166.667,2.00001
0.636634,166.667,2.00001
0.636611,166.667,2.00001
0.636585,166.667,2.00001
0.636562,166.667,2.00001
0.636538,166.667,2.00001
0.636514,166.667,2.00001
0.636491,166.667,2.00001
0.636469,166.667,2.00001
0.636445,166.667,2.00001
0.636422,166.667,2
0.636401,166.667,2.00001
0.636379,166.667,2.00001
0.636357,166.667,2.00001
0.636336,166.667,2.00001
0.636314,166.667,2.00001
0.636293,166.667,2.00001
0.636271,166.667,2
0.636251,166.667,2.00001
0.636231,166.667,2
0.636211,166.667,2.00001
0.636191,166.667,2.00001
0.636172,166.667,2.00001
0.636152,166.667,2
0.636133,166.667,2
0.636114,166.667,2
0.636096,166.667,2
0.636078,166.667,2.00001
0.636059,166.667,2
0.636041,166.667,2
0.636024,166.667,2.00001
0.636007,166.667,2
0.63599,166.667,2.00001
0.635972,166.667,2
0.635957,166.667,2
0.635941,166.667,2
0.635924,166.667,2
0.635909,166.667,2
0.635893,166.667,2
0.635878,166.667,2
0.635863,166.667,2
0.635849,166.667,2
0.635835,166.667,2
0.63582,166.667,2
0.635806,166.667,2
0.635792,166.667,2
0.635779,166.667,2
0.635766,166.667,2
0.635753,166.667,2
0.635741,166.667,2
0.635728,166.667,2
0.635716,166.667,2
0.635705,166.667,2
0.635693,166.667,2
0.635682,166.667,2
0.635671,166.667,2
0.635662,166.667,2
0.63565,166.667,2
0.63564,166.667,2
0.63563,166.667,2
0.635621,166.667,2
0.635611,166.667,2
0.635603,166.667,2
0.635594,166.667,2
0.635585,166.667,2
0.635576,166.667,2
0.635568,166.667,2
0.63556,166.667,2
0.635553,166.667,2
0.635544,166.667,2
0.635538,166.667,2
0.63553,166.667,2
0.635524,166.667,2
0.635517,166.667,2
0.635511,166.667,2
0.635506,166.667,2
0.635499,166.667,2
0.635493,166.667,2
0.635488,166.667,2
0.635483,166.667,2
0.635478,166.667,2
0.635474,166.667,2
0.635469,166.667,2
0.635466,166.667,2
0.635461,166.667,2
0.635457,166.667,2
0.635454,166.667,2
0.635451,166.667,2
0.635447,166.667,2
0.635444,166.667,2
0.635442,166.667,2
0.63544,166.667,2
0.635437,166.667,2
0.635436,166.667,2
0.635434,166.667,2
0.635433,166.667,2
0.635432,166.667,2
0.635431,166.667,2
0.635432,166.667,2
0.635431,166.667,2
0.635432,166.667,2
0.635432,166.667,2
0.635432,166.667,2
0.635433,166.667,2
0.635435,166.667,2
0.635435,166.667,2
0.635436,166.667,2
0.635437,166.667,2
0.635438,166.667,2
0.635439,166.667,2
0.63544,166.667,2
0.635442,166.667,2
0.635443,166.667,2
0.635444,166.667,2
0.635445,166.667,2
0.635448,166.667,2
0.635449,166.667,2
0.635452,166.667,2
0.635454,166.667,2
0.635458,166.667,2
0.63546,166.667,2
0.635464,166.667,2
0.635468,166.667,2
0.635472,166.667,2
0.635476,166.667,2
0.635481,166.667,2
0.635486,166.667,2
0.635492,166.667,2
0.635497,166.667,2
0.635502,166.667,2
0.635508,166.667,2
0.635516,166.667,2
0.635522,166.667,2
0.635529,166.667,2
0.635537,166.667,2
0.635544,166.667,2
0.635552,166.667,2
0.635561,166.667,2
0.635568,166.667,2
0.635577,166.667,2
0.635584,166.667,2
0.635593,166.667,2
0.6356,166.667,2
0.635609,166.667,2
0.635617,166.667,2
0.635625,166.667,2
0.635634,166.667,2
0.635645,166.667,2
0.635653,166.667,2
0.635664,166.667,2
0.635672,166.667,2
0.635683,166.667,2
0.635693,166.667,2
0.635704,166.667,2
0.635715,166.667,2
0.635726,166.667,2
0.635737,166.667,2
0.635749,166.667,2
0.635761,166.667,2
0.635773,166.667,2
0.635787,166.667,2
0.635798,166.667,2
0.635811,166.667,2
0.635824,166.667,2
0.635839,166.667,2
0.635852,166.667,2
0.635866,166.667,2
0.635881,166.667,2
0.635895,166.667,2
0.63591,166.667,2
0.635926,166.667,2
0.635942,166.667,2
0.635958,166.667,2
0.635973,166.667,2
0.635989,166.667,2
0.636006,166.667,2
0.636021,166.667,2
0.636038,166.667,2
0.636055,166.667,2
0.636073,166.667,2
0.63609,166.667,2
0.636107,166.667,2
0.636125,166.667,2
0.636144,166.667,2
0.636162,166.667,2
0.63618,166.667,2
0.636199,166.667,2
0.636217,166.667,2
0.636236,166.667,2
0.636256,166.667,2
0.636275,166.667,2
0.636295,166.667,2
0.636315,166.667,2
0.636336,166.667,2
0.636356,166.667,2
0.636377,166.667,2
0.636398,166.667,2
0.636419,166.667,2
0.636441,166.667,2
0.636463,166.667,2
0.636485,166.667,2
0.636508,166.667,2
0.63653,166.667,2
0.636553,166.667,2
0.636576,166.667,2
0.6366,166.667,2
0.636623,166.667,2
0.636649,166.667,2
0.636672,166.667,2
0.636697,166.667,2
0.636722,166.667,1.99999
0.636748,166.667,2
0.636773,166.667,2
0.636799,166.667,2
0.636825,166.667,2
0.636851,166.667,2
0.636878,166.667,2
0.636905,166.667,2
0.636932,166.667,2
0.63696,166.667,2
0.636987,166.667,1.99999
0.637016,166.667,2
0.637043,166.667,1.99999
0.637073,166.667,2
0.637101,166.667,2
0.63713,166.667,1.99999
0.637159,166.667,1.99999
0.637189,166.667,1.99999
0.637218,166.667,1.99999
0.637249,166.667,1.99999
0.63728,166.667,1.99999
0.637311,166.667,1.99999
0.637341,166.667,1.99999
0.637374,166.667,1.99999
0.637405,166.667,1.99999
0.637438,166.667,1.99999
0.637469,166.667,1.99999
0.637503,166.667,1.99999
0.637535,166.667,1.99999
0.637568,166.667,1.99999
0.637601,166.667,1.99999
0.637636,166.667,1.99999
0.63767,166.667,1.99999
0.637705,166.667,1.99999
0.63774,166.667,1.99999
0.637774,166.667,1.99999
0.637809,166.667,1.99999
0.637846,166.667,1.99999
0.63788,166.667,1.99999
0.637917,166.667,1.99999
0.637952,166.667,1.99999
0.637988,166.667,1.99999
0.638025,166.667,1.99999
0.638062,166.667,1.99999
0.638099,166.667,1.99999
0.638136,166.667,1.99999
